Gene_ID,Transcript_ID,Selection_Reason,Total_Length,CDS_Length,5UTR_Length,3UTR_Length,UTR_pair_Length,Status
ENSMUSG00000026393,ENSMUST00000186017.7,appris_principal_1,5258,909,224,4125,4356,Success
ENSMUSG00000056268,ENSMUST00000168527.8,appris_principal_1,8206,2301,160,5745,5912,Success
ENSMUSG00000033964,ENSMUST00000039867.10,appris_principal_1,8361,2727,159,5475,5641,Success
ENSMUSG00000026361,ENSMUST00000018337.9,appris_principal_1,11586,1596,269,9721,9997,Success
ENSMUSG00000018196,ENSMUST00000145969.8,appris_principal_1,924,372,415,137,559,Success
ENSMUSG00000018199,ENSMUST00000159879.2,appris_principal_1,8738,1617,169,6952,7128,Success
ENSMUSG00000018189,ENSMUST00000189936.7,Ensembl_canonical,1696,990,129,577,713,Success
ENSMUSG00000026360,ENSMUST00000127206.8,appris_principal_1,3021,636,43,2342,2392,Success
ENSMUSG00000056220,ENSMUST00000070200.15,appris_principal_1,2856,2247,166,443,616,Success
ENSMUSG00000032487,ENSMUST00000035065.9,appris_principal_1,4453,1815,193,2445,2645,Success
ENSMUSG00000006010,ENSMUST00000111913.9,appris_principal_1,3273,1344,413,1516,1936,Success
ENSMUSG00000006005,ENSMUST00000124973.9,appris_principal_2,7430,7296,106,28,141,Short_or_Missing_UTRs
ENSMUSG00000023150,ENSMUST00000023918.13,appris_principal_1,3511,1929,525,1057,1589,Success
ENSMUSG00000052748,ENSMUST00000064771.12,appris_principal_1,3688,2724,204,760,971,Success
ENSMUSG00000026484,ENSMUST00000187048.7,appris_principal_1,3201,1011,279,1911,2197,Success
ENSMUSG00000026483,ENSMUST00000148810.8,appris_principal_1,6531,2781,157,3593,3757,Success
ENSMUSG00000043019,ENSMUST00000059498.12,appris_principal_2,6327,2796,193,3338,3538,Success
ENSMUSG00000014980,ENSMUST00000015124.15,appris_principal_1,1133,507,98,528,633,Success
ENSMUSG00000026482,ENSMUST00000027760.14,appris_principal_1,4572,2307,207,2058,2272,Success
ENSMUSG00000008475,ENSMUST00000077755.11,appris_principal_1,1914,456,183,1275,1465,Success
ENSMUSG00000026480,ENSMUST00000186568.7,appris_principal_1,3550,1578,1095,877,1979,Success
ENSMUSG00000042772,ENSMUST00000073441.13,appris_principal_3,5767,3405,85,2277,2369,Success
ENSMUSG00000042751,ENSMUST00000043313.15,appris_principal_1,4626,924,111,3591,3709,Success
ENSMUSG00000026479,ENSMUST00000185356.7,appris_principal_1,4916,3582,60,1274,1341,Success
ENSMUSG00000026478,ENSMUST00000027752.15,appris_principal_1,7622,4824,247,2551,2805,Success
ENSMUSG00000042684,ENSMUST00000041874.9,appris_principal_1,1735,963,414,358,779,Success
ENSMUSG00000026475,ENSMUST00000027748.8,appris_principal_1,2339,606,120,1613,1740,Success
ENSMUSG00000066800,ENSMUST00000086209.10,appris_principal_1,2938,2208,619,111,737,Success
ENSMUSG00000026473,ENSMUST00000381746.1,appris_principal_1,1419,1122,297,0,0,Short_or_Missing_UTRs
ENSMUSG00000056708,ENSMUST00000055322.6,appris_principal_1,3276,927,206,2143,2356,Success
ENSMUSG00000026471,ENSMUST00000027744.10,appris_principal_1,2512,1026,97,1389,1493,Success
ENSMUSG00000026470,ENSMUST00000027743.13,appris_principal_1,4589,768,178,3643,3828,Success
ENSMUSG00000026469,ENSMUST00000027741.12,appris_principal_1,7492,2088,95,5309,5411,Success
ENSMUSG00000033684,ENSMUST00000111764.8,appris_principal_2,2722,1986,52,684,743,Success
ENSMUSG00000026466,ENSMUST00000097527.10,appris_principal_1,4234,1731,192,2311,2510,Success
ENSMUSG00000050565,ENSMUST00000111757.10,appris_principal_1,6118,1509,1206,3403,4616,Success
ENSMUSG00000026600,ENSMUST00000189661.7,appris_principal_1,8371,1623,214,6534,6755,Success
ENSMUSG00000060519,ENSMUST00000079625.11,appris_principal_1,3285,1158,51,2076,2134,Success
ENSMUSG00000033557,ENSMUST00000122424.8,appris_principal_1,4532,1230,423,2879,3309,Success
ENSMUSG00000026594,ENSMUST00000185198.7,Ensembl_canonical,2229,1707,221,301,529,Success
ENSMUSG00000070565,ENSMUST00000078308.13,appris_principal_1,10047,3861,657,5529,6193,Success
ENSMUSG00000014226,ENSMUST00000014370.11,appris_principal_1,2098,690,208,1200,1415,Success
ENSMUSG00000026721,ENSMUST00000028049.13,appris_principal_1,2748,2448,253,47,307,Success
ENSMUSG00000040423,ENSMUST00000161609.8,Ensembl_canonical,11006,3393,432,7181,7620,Success
ENSMUSG00000026709,ENSMUST00000035430.4,appris_principal_1,3619,1962,542,1115,1664,Success
ENSMUSG00000026708,ENSMUST00000111618.8,appris_principal_1,1996,1038,679,279,965,Success
ENSMUSG00000026705,ENSMUST00000111611.8,appris_principal_1,4072,1815,205,2052,2264,Success
ENSMUSG00000026701,ENSMUST00000071718.12,appris_principal_1,2387,675,103,1609,1719,Success
ENSMUSG00000040297,ENSMUST00000048377.11,appris_principal_1,6327,3765,310,2252,2569,Success
ENSMUSG00000026698,ENSMUST00000111594.3,appris_principal_1,3290,894,305,2091,2403,Success
ENSMUSG00000040265,ENSMUST00000086074.12,Ensembl_canonical,7523,2592,211,4720,4938,Success
ENSMUSG00000026696,ENSMUST00000135241.8,appris_principal_1,1461,426,244,791,1042,Success
ENSMUSG00000040225,ENSMUST00000182660.8,appris_principal_2,11502,8541,286,2675,2968,Success
ENSMUSG00000026586,ENSMUST00000027878.14,appris_principal_1,4952,738,1075,3139,4221,Success
ENSMUSG00000040124,ENSMUST00000045138.6,appris_principal_1,2538,1107,86,1345,1438,Success
ENSMUSG00000026585,ENSMUST00000027877.7,appris_principal_1,3946,2382,288,1276,1571,Success
ENSMUSG00000026584,ENSMUST00000027876.11,appris_principal_2,4368,2208,472,1688,2167,Success
ENSMUSG00000041406,ENSMUST00000045876.8,appris_principal_1,3179,2712,76,391,474,Success
ENSMUSG00000040918,ENSMUST00000044021.12,appris_principal_1,3571,1497,207,1867,2081,Success
ENSMUSG00000026577,ENSMUST00000120447.8,appris_principal_1,2430,1212,381,837,1225,Success
ENSMUSG00000026576,ENSMUST00000027863.13,appris_principal_1,2580,915,498,1167,1672,Success
ENSMUSG00000040848,ENSMUST00000043338.10,appris_principal_1,5535,480,136,4919,5062,Success
ENSMUSG00000040843,ENSMUST00000043235.8,appris_principal_1,4380,816,110,3454,3571,Success
ENSMUSG00000040836,ENSMUST00000111450.3,appris_principal_2,6862,1587,231,5044,5282,Success
ENSMUSG00000026571,ENSMUST00000027856.13,appris_principal_1,4110,2631,238,1241,1486,Success
ENSMUSG00000026566,ENSMUST00000111435.9,appris_principal_3,2285,813,136,1336,1479,Success
ENSMUSG00000040723,ENSMUST00000097474.9,appris_principal_2,5001,1149,190,3662,3859,Success
ENSMUSG00000040713,ENSMUST00000111432.10,appris_principal_1,2163,663,39,1461,1507,Success
ENSMUSG00000026563,ENSMUST00000027846.8,appris_principal_1,2215,1008,306,901,1214,Success
ENSMUSG00000040596,ENSMUST00000135673.9,appris_principal_1,2433,1824,78,531,616,Success
ENSMUSG00000026558,ENSMUST00000053686.9,appris_principal_1,4731,786,446,3499,3952,Success
ENSMUSG00000026687,ENSMUST00000028004.11,appris_principal_1,2835,1557,245,1033,1285,Success
ENSMUSG00000026688,ENSMUST00000028005.3,appris_principal_1,1097,462,98,537,642,Success
ENSMUSG00000052534,ENSMUST00000176540.8,Ensembl_canonical,6876,1293,393,5190,5590,Success
ENSMUSG00000026678,ENSMUST00000027997.9,appris_principal_1,4096,546,77,3473,3557,Success
ENSMUSG00000026675,ENSMUST00000027989.13,appris_principal_1,4612,1005,109,3498,3614,Success
ENSMUSG00000026674,ENSMUST00000194690.6,appris_principal_1,8590,2565,477,5548,6032,Success
ENSMUSG00000026670,ENSMUST00000111351.10,Ensembl_canonical,2287,1569,240,478,725,Success
ENSMUSG00000026667,ENSMUST00000027979.14,appris_principal_1,7864,1260,157,6447,6611,Success
ENSMUSG00000038473,ENSMUST00000160456.8,appris_principal_1,3022,1512,497,1013,1517,Success
ENSMUSG00000038463,ENSMUST00000046792.9,appris_principal_1,3095,2241,390,464,861,Success
ENSMUSG00000026663,ENSMUST00000027974.7,appris_principal_1,7246,1971,70,5205,5282,Success
ENSMUSG00000058076,ENSMUST00000111336.10,appris_principal_1,3171,510,25,2636,2668,Short_or_Missing_UTRs
ENSMUSG00000005674,ENSMUST00000005817.9,appris_principal_1,4712,927,275,3510,3792,Success
ENSMUSG00000052423,ENSMUST00000064272.10,appris_principal_1,1998,1188,294,516,817,Success
ENSMUSG00000062963,ENSMUST00000080001.9,appris_principal_1,1007,504,175,328,510,Success
ENSMUSG00000013973,ENSMUST00000111300.8,appris_principal_1,2563,957,479,1127,1613,Success
ENSMUSG00000013997,ENSMUST00000111295.8,Ensembl_canonical,1335,972,76,287,370,Success
ENSMUSG00000026556,ENSMUST00000027837.13,appris_principal_1,5698,1566,490,3642,4139,Success
ENSMUSG00000026553,ENSMUST00000135192.8,appris_principal_1,4622,3675,381,566,954,Success
ENSMUSG00000003464,ENSMUST00000075895.9,appris_principal_1,1917,900,24,993,1024,Short_or_Missing_UTRs
ENSMUSG00000026554,ENSMUST00000191689.6,appris_principal_1,2754,1776,143,835,985,Success
ENSMUSG00000013698,ENSMUST00000013842.12,appris_principal_1,2501,393,210,1898,2115,Success
ENSMUSG00000038034,ENSMUST00000085912.10,appris_principal_1,2182,1836,73,273,353,Success
ENSMUSG00000050229,ENSMUST00000052455.4,appris_principal_1,7554,1272,153,6129,6289,Success
ENSMUSG00000026547,ENSMUST00000111230.8,appris_principal_1,1586,600,314,672,993,Success
ENSMUSG00000026544,ENSMUST00000027826.7,appris_principal_1,1410,453,80,877,964,Success
ENSMUSG00000073489,ENSMUST00000111214.4,appris_principal_1,2296,1860,129,307,443,Success
ENSMUSG00000078185,ENSMUST00000104984.4,appris_principal_1,6905,1866,788,4251,5046,Success
ENSMUSG00000039748,ENSMUST00000039725.12,appris_principal_1,7796,2514,358,4924,5289,Success
ENSMUSG00000057335,ENSMUST00000194727.6,Ensembl_canonical,6784,4767,0,2017,0,Short_or_Missing_UTRs
ENSMUSG00000026504,ENSMUST00000027785.15,appris_principal_1,2776,2154,329,293,629,Success
ENSMUSG00000019699,ENSMUST00000111160.9,appris_principal_1,4735,1440,46,3249,3302,Success
ENSMUSG00000063659,ENSMUST00000094276.5,Ensembl_canonical,4204,1596,515,2093,2615,Success
ENSMUSG00000015961,ENSMUST00000016105.9,appris_principal_1,2771,1371,117,1283,1407,Success
ENSMUSG00000026502,ENSMUST00000027783.14,appris_principal_1,8802,585,384,7833,8224,Success
ENSMUSG00000026500,ENSMUST00000027781.7,appris_principal_1,471,354,40,77,124,Success
ENSMUSG00000039630,ENSMUST00000037748.9,appris_principal_1,7640,2403,226,5011,5244,Success
ENSMUSG00000055067,ENSMUST00000128302.8,appris_principal_1,6871,1287,83,5501,5591,Success
ENSMUSG00000038949,ENSMUST00000040706.9,appris_principal_1,4709,2136,299,2274,2580,Success
ENSMUSG00000026491,ENSMUST00000027768.14,appris_principal_1,8506,6732,335,1439,1781,Success
ENSMUSG00000026490,ENSMUST00000212756.2,Ensembl_canonical,5247,5247,0,0,0,Short_or_Missing_UTRs
ENSMUSG00000026489,ENSMUST00000170472.8,appris_principal_1,3928,1938,59,1931,1997,Success
ENSMUSG00000010609,ENSMUST00000111106.8,Ensembl_canonical,2020,1347,104,569,680,Success
ENSMUSG00000038855,ENSMUST00000070181.7,appris_principal_1,6235,2829,494,2912,3413,Success
ENSMUSG00000026496,ENSMUST00000027777.12,appris_principal_1,3873,3045,105,723,835,Success
ENSMUSG00000058729,ENSMUST00000192561.6,appris_principal_1,3160,1629,217,1314,1538,Success
ENSMUSG00000026499,ENSMUST00000027780.6,appris_principal_1,3471,1578,59,1834,1900,Success
ENSMUSG00000038776,ENSMUST00000036928.12,appris_principal_1,1741,1368,148,225,380,Success
ENSMUSG00000026516,ENSMUST00000027797.9,appris_principal_1,9392,2568,97,6727,6831,Success
ENSMUSG00000062169,ENSMUST00000134115.8,appris_principal_1,3268,420,62,2786,2855,Success
ENSMUSG00000038733,ENSMUST00000162819.9,appris_principal_1,7045,1926,541,4578,5126,Success
ENSMUSG00000004880,ENSMUST00000005003.12,appris_principal_1,3510,1881,106,1523,1636,Success
ENSMUSG00000022995,ENSMUST00000078719.13,appris_principal_2,2889,2415,127,347,481,Success
ENSMUSG00000038633,ENSMUST00000035295.6,appris_principal_1,2048,972,101,975,1083,Success
ENSMUSG00000026510,ENSMUST00000117245.2,appris_principal_1,4361,3405,252,704,963,Success
ENSMUSG00000026509,ENSMUST00000068505.10,appris_principal_1,3225,2103,170,952,1129,Success
ENSMUSG00000042901,ENSMUST00000109166.8,appris_principal_1,4279,918,470,2891,3368,Success
ENSMUSG00000039384,ENSMUST00000048655.8,appris_principal_1,2792,1452,227,1113,1347,Success
ENSMUSG00000039377,ENSMUST00000048572.7,appris_principal_1,2278,1431,478,369,854,Success
ENSMUSG00000039349,ENSMUST00000048308.6,appris_principal_1,3035,426,227,2382,2616,Success
ENSMUSG00000026620,ENSMUST00000027929.10,appris_principal_1,4221,2388,98,1735,1840,Success
ENSMUSG00000039318,ENSMUST00000069652.8,appris_principal_1,7052,4164,125,2763,2895,Success
ENSMUSG00000026618,ENSMUST00000027921.11,appris_principal_1,5471,3039,109,2323,2439,Success
ENSMUSG00000026617,ENSMUST00000027916.13,appris_principal_1,2200,927,122,1151,1280,Success
ENSMUSG00000039239,ENSMUST00000045288.14,appris_principal_1,5116,1245,1215,2656,3878,Success
ENSMUSG00000001305,ENSMUST00000001339.6,appris_principal_1,1321,846,50,425,482,Success
ENSMUSG00000039210,ENSMUST00000065573.14,appris_principal_1,4547,1584,113,2850,2970,Success
ENSMUSG00000026608,ENSMUST00000085678.8,appris_principal_1,3706,2448,228,1030,1265,Success
ENSMUSG00000026605,ENSMUST00000171929.8,appris_principal_1,11130,8994,143,1993,2143,Success
ENSMUSG00000010175,ENSMUST00000175916.8,appris_principal_1,7913,2214,514,5185,5706,Success
ENSMUSG00000089872,ENSMUST00000061611.15,appris_principal_1,3995,3171,110,714,831,Success
ENSMUSG00000026634,ENSMUST00000066632.14,Ensembl_canonical,3714,1635,208,1871,2086,Success
ENSMUSG00000066595,ENSMUST00000085635.6,appris_principal_1,4040,1683,65,2292,2364,Success
ENSMUSG00000026632,ENSMUST00000110893.10,appris_principal_2,1242,885,75,282,364,Success
ENSMUSG00000026628,ENSMUST00000027941.14,appris_principal_1,1984,546,252,1186,1445,Success
ENSMUSG00000026627,ENSMUST00000027940.6,appris_principal_1,2246,1053,129,1064,1200,Success
ENSMUSG00000026626,ENSMUST00000067976.9,appris_principal_1,3088,1461,625,1002,1634,Success
ENSMUSG00000037474,ENSMUST00000027933.11,appris_principal_1,4212,2190,144,1878,2029,Success
ENSMUSG00000037461,ENSMUST00000045450.7,appris_principal_1,5347,2901,222,2224,2453,Success
ENSMUSG00000026623,ENSMUST00000110855.8,appris_principal_1,7233,1113,399,5721,6127,Success
ENSMUSG00000026622,ENSMUST00000027931.8,appris_principal_1,3227,1332,202,1693,1902,Success
ENSMUSG00000037434,ENSMUST00000044954.7,appris_principal_1,5244,1512,240,3492,3739,Success
ENSMUSG00000037395,ENSMUST00000192866.6,appris_principal_1,1844,1656,164,24,195,Short_or_Missing_UTRs
ENSMUSG00000016262,ENSMUST00000155579.8,appris_principal_1,3350,1134,331,1885,2223,Success
ENSMUSG00000016181,ENSMUST00000085555.7,appris_principal_1,5570,2307,122,3141,3270,Success
ENSMUSG00000079144,ENSMUST00000160822.3,appris_principal_1,3793,792,302,2699,3008,Success
ENSMUSG00000009633,ENSMUST00000009777.4,appris_principal_1,871,312,257,302,566,Success
ENSMUSG00000026640,ENSMUST00000027952.12,appris_principal_1,11040,5685,647,4708,5362,Success
ENSMUSG00000050530,ENSMUST00000115099.9,appris_principal_1,4149,2679,174,1296,1477,Success
ENSMUSG00000026643,ENSMUST00000102989.10,appris_principal_1,2162,1497,40,625,672,Success
ENSMUSG00000049950,ENSMUST00000062672.7,appris_principal_1,1042,843,127,72,206,Success
ENSMUSG00000026646,ENSMUST00000027956.9,appris_principal_1,4327,1434,85,2808,2900,Success
ENSMUSG00000026655,ENSMUST00000115055.9,appris_principal_1,515,396,119,0,0,Short_or_Missing_UTRs
ENSMUSG00000026657,ENSMUST00000091497.11,appris_principal_1,6208,3129,206,2873,3086,Success
ENSMUSG00000039449,ENSMUST00000035721.14,appris_principal_1,3522,1029,105,2388,2500,Success
ENSMUSG00000026662,ENSMUST00000027973.14,appris_principal_1,5319,1179,378,3762,4147,Success
ENSMUSG00000026664,ENSMUST00000027975.8,appris_principal_1,1438,1017,51,370,428,Success
ENSMUSG00000026676,ENSMUST00000027988.8,appris_principal_1,2670,822,158,1690,1855,Success
ENSMUSG00000039145,ENSMUST00000044009.14,appris_principal_1,6962,1158,278,5526,5811,Success
ENSMUSG00000025817,ENSMUST00000026927.10,appris_principal_1,4764,657,410,3697,4114,Success
ENSMUSG00000025816,ENSMUST00000102981.10,appris_principal_1,2448,1431,169,848,1024,Success
ENSMUSG00000043241,ENSMUST00000060092.13,appris_principal_1,5174,3810,103,1261,1371,Success
ENSMUSG00000039046,ENSMUST00000114937.8,appris_principal_2,7484,2460,376,4648,5031,Success
ENSMUSG00000002107,ENSMUST00000114924.10,appris_principal_3,8738,1581,38,7119,7164,Success
ENSMUSG00000015619,ENSMUST00000102976.4,appris_principal_1,3215,1332,591,1292,1890,Success
ENSMUSG00000025782,ENSMUST00000026888.11,appris_principal_1,4792,2799,196,1797,2000,Success
ENSMUSG00000025781,ENSMUST00000114897.9,Ensembl_canonical,1166,897,107,162,276,Success
ENSMUSG00000061186,ENSMUST00000116594.9,appris_principal_2,7821,2829,321,4671,4999,Success
ENSMUSG00000026773,ENSMUST00000191668.6,Ensembl_canonical,2216,1668,401,147,555,Success
ENSMUSG00000023206,ENSMUST00000114831.9,appris_principal_2,882,693,37,152,196,Success
ENSMUSG00000058594,ENSMUST00000071564.14,appris_principal_1,3567,3129,150,288,445,Success
ENSMUSG00000026767,ENSMUST00000028105.13,appris_principal_1,2344,1335,218,791,1016,Success
ENSMUSG00000026730,ENSMUST00000134794.8,appris_principal_1,3571,1050,133,2388,2528,Success
ENSMUSG00000026727,ENSMUST00000028059.9,appris_principal_1,1546,834,219,493,719,Success
ENSMUSG00000026728,ENSMUST00000028062.8,appris_principal_2,2193,1401,480,312,799,Success
ENSMUSG00000026718,ENSMUST00000028050.14,appris_principal_2,3981,1389,108,2484,2599,Success
ENSMUSG00000026707,ENSMUST00000028034.15,appris_principal_1,2897,1431,284,1182,1473,Success
ENSMUSG00000017418,ENSMUST00000239125.2,Ensembl_canonical,3608,543,203,2862,3072,Success
ENSMUSG00000026748,ENSMUST00000028081.13,appris_principal_3,6947,1593,822,4532,5361,Success
ENSMUSG00000053702,ENSMUST00000028080.12,appris_principal_1,5780,813,182,4785,4974,Success
ENSMUSG00000026743,ENSMUST00000028076.15,appris_principal_1,4917,3207,135,1575,1717,Success
ENSMUSG00000026740,ENSMUST00000091418.12,appris_principal_1,5070,1659,311,3100,3418,Success
ENSMUSG00000026737,ENSMUST00000006912.12,appris_principal_1,3477,1218,131,2128,2266,Success
ENSMUSG00000036617,ENSMUST00000045555.11,appris_principal_2,5931,4059,558,1314,1879,Success
ENSMUSG00000036591,ENSMUST00000173194.8,appris_principal_2,6920,5838,310,772,1089,Success
ENSMUSG00000048550,ENSMUST00000054591.10,appris_principal_1,3899,2244,326,1329,1662,Success
ENSMUSG00000058835,ENSMUST00000123948.8,Ensembl_canonical,3067,1446,57,1564,1628,Success
ENSMUSG00000026781,ENSMUST00000114526.9,appris_principal_2,3725,1527,202,1996,2205,Success
ENSMUSG00000026779,ENSMUST00000028119.7,appris_principal_1,5590,2598,163,2829,2999,Success
ENSMUSG00000026775,ENSMUST00000028117.4,appris_principal_1,4707,2148,330,2229,2566,Success
ENSMUSG00000026771,ENSMUST00000132484.7,appris_principal_1,6595,1179,320,5096,5423,Success
ENSMUSG00000036893,ENSMUST00000147147.8,appris_principal_2,5953,3891,40,2022,2069,Success
ENSMUSG00000026974,ENSMUST00000028350.9,appris_principal_1,3903,684,205,3014,3226,Success
ENSMUSG00000006476,ENSMUST00000100334.11,Ensembl_canonical,2957,1599,246,1112,1365,Success
ENSMUSG00000078202,ENSMUST00000104999.4,appris_principal_1,2582,345,353,1884,2244,Success
ENSMUSG00000006471,ENSMUST00000114349.9,appris_principal_1,2336,1797,58,481,546,Success
ENSMUSG00000048707,ENSMUST00000114336.4,appris_principal_1,2787,2250,70,467,544,Success
ENSMUSG00000026966,ENSMUST00000028342.7,appris_principal_1,862,360,67,435,509,Success
ENSMUSG00000026944,ENSMUST00000102919.4,appris_principal_1,8033,7302,67,664,738,Success
