transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSMUST00000035430.4	ENSMUSG00000026709	542	5	0	1	114	55	30	101
ENSMUST00000111618.8	ENSMUSG00000026708	679	5	1	1	110	52	76	17
ENSMUST00000111611.8	ENSMUSG00000026705	205	0	1	1	0	NA	183	NA
ENSMUST00000071718.12	ENSMUSG00000026701	103	0	0	0	0	NA	NA	NA
ENSMUST00000048377.11	ENSMUSG00000040297	310	1	1	1	31	31	9	205
ENSMUST00000111594.3	ENSMUSG00000026698	305	4	1	1	25	10	31	31
ENSMUST00000086074.12	ENSMUSG00000040265	211	0	0	0	0	NA	NA	NA
ENSMUST00000135241.8	ENSMUSG00000026696	244	0	1	1	0	NA	38	NA
ENSMUST00000182660.8	ENSMUSG00000040225	286	0	1	1	0	NA	270	NA
ENSMUST00000027878.14	ENSMUSG00000026586	1075	3	0	1	19	7	16	834
ENSMUST00000045138.6	ENSMUSG00000040124	86	0	1	1	0	NA	12	NA
ENSMUST00000027877.7	ENSMUSG00000026585	288	1	0	1	35	35	8	172
ENSMUST00000027876.11	ENSMUSG00000026584	472	3	0	1	23	10	29	376
ENSMUST00000045876.8	ENSMUSG00000041406	76	0	0	0	0	NA	NA	NA
ENSMUST00000044021.12	ENSMUSG00000040918	207	0	0	0	0	NA	NA	NA
ENSMUST00000120447.8	ENSMUSG00000026577	381	1	0	1	9	9	181	170
ENSMUST00000027863.13	ENSMUSG00000026576	498	0	0	0	0	NA	NA	NA
ENSMUST00000043338.10	ENSMUSG00000040848	136	1	0	1	43	43	3	1
ENSMUST00000043235.8	ENSMUSG00000040843	110	0	1	1	0	NA	9	NA
ENSMUST00000111450.3	ENSMUSG00000040836	231	3	0	1	15	10	86	2
ENSMUST00000027856.13	ENSMUSG00000026571	238	3	0	1	36	23	2	79
ENSMUST00000111435.9	ENSMUSG00000026566	136	0	0	0	0	NA	NA	NA
ENSMUST00000097474.9	ENSMUSG00000040723	190	0	0	0	0	NA	NA	NA
ENSMUST00000111432.10	ENSMUSG00000040713	39	0	0	0	0	NA	NA	NA
ENSMUST00000027846.8	ENSMUSG00000026563	306	0	1	1	0	NA	49	NA
ENSMUST00000135673.9	ENSMUSG00000040596	78	1	1	1	3	3	9	57
ENSMUST00000053686.9	ENSMUSG00000026558	446	1	0	1	1	1	230	210
ENSMUST00000028004.11	ENSMUSG00000026687	245	1	0	1	23	23	133	40
ENSMUST00000028005.3	ENSMUSG00000026688	98	0	0	0	0	NA	NA	NA
ENSMUST00000176540.8	ENSMUSG00000052534	393	0	0	0	0	NA	NA	NA
ENSMUST00000027997.9	ENSMUSG00000026678	77	0	0	0	0	NA	NA	NA
ENSMUST00000027989.13	ENSMUSG00000026675	109	0	0	0	0	NA	NA	NA
ENSMUST00000194690.6	ENSMUSG00000026674	477	3	0	1	52	31	124	28
ENSMUST00000111351.10	ENSMUSG00000026670	240	0	1	1	0	NA	119	NA
ENSMUST00000027979.14	ENSMUSG00000026667	157	2	0	1	4	3	10	66
ENSMUST00000160456.8	ENSMUSG00000038473	497	0	0	0	0	NA	NA	NA
ENSMUST00000046792.9	ENSMUSG00000038463	390	1	0	1	18	18	204	129
ENSMUST00000027974.7	ENSMUSG00000026663	70	0	0	0	0	NA	NA	NA
ENSMUST00000111336.10	ENSMUSG00000058076	25	0	0	0	0	NA	NA	NA
ENSMUST00000005817.9	ENSMUSG00000005674	275	9	0	1	132	38	13	1
ENSMUST00000064272.10	ENSMUSG00000052423	294	3	0	1	41	21	27	42
ENSMUST00000080001.9	ENSMUSG00000062963	175	3	0	1	42	27	8	43
ENSMUST00000111300.8	ENSMUSG00000013973	479	9	0	1	508	108	58	9
ENSMUST00000111295.8	ENSMUSG00000013997	76	0	1	1	0	NA	56	NA
ENSMUST00000027837.13	ENSMUSG00000026556	490	1	0	1	3	3	53	425
ENSMUST00000135192.8	ENSMUSG00000026553	381	1	0	1	62	62	13	179
ENSMUST00000075895.9	ENSMUSG00000003464	24	0	0	0	0	NA	NA	NA
ENSMUST00000191689.6	ENSMUSG00000026554	143	0	0	0	0	NA	NA	NA
ENSMUST00000013842.12	ENSMUSG00000013698	210	0	0	0	0	NA	NA	NA
ENSMUST00000085912.10	ENSMUSG00000038034	73	0	0	0	0	NA	NA	NA
ENSMUST00000052455.4	ENSMUSG00000050229	153	1	0	1	13	13	48	63
ENSMUST00000111230.8	ENSMUSG00000026547	314	0	1	1	0	NA	9	NA
ENSMUST00000027826.7	ENSMUSG00000026544	80	0	0	0	0	NA	NA	NA
ENSMUST00000111214.4	ENSMUSG00000073489	129	0	0	0	0	NA	NA	NA
ENSMUST00000104984.4	ENSMUSG00000078185	788	11	1	1	328	156	1	148
ENSMUST00000039725.12	ENSMUSG00000039748	358	3	2	1	96	54	59	9
ENSMUST00000194727.6	ENSMUSG00000057335	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUST00000027785.15	ENSMUSG00000026504	329	1	0	1	5	5	160	151
ENSMUST00000111160.9	ENSMUSG00000019699	46	0	0	0	0	NA	NA	NA
ENSMUST00000094276.5	ENSMUSG00000063659	515	7	0	1	83	25	10	47
ENSMUST00000016105.9	ENSMUSG00000015961	117	0	1	1	0	NA	31	NA
ENSMUST00000027783.14	ENSMUSG00000026502	384	1	0	1	13	13	238	104
ENSMUST00000027781.7	ENSMUSG00000026500	40	0	1	1	0	NA	21	NA
ENSMUST00000037748.9	ENSMUSG00000039630	226	0	0	0	0	NA	NA	NA
ENSMUST00000128302.8	ENSMUSG00000055067	83	0	0	0	0	NA	NA	NA
ENSMUST00000040706.9	ENSMUSG00000038949	299	5	2	1	105	73	0	24
ENSMUST00000027768.14	ENSMUSG00000026491	335	2	0	1	42	40	64	64
ENSMUST00000212756.2	ENSMUSG00000026490	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUST00000170472.8	ENSMUSG00000026489	59	0	0	0	0	NA	NA	NA
ENSMUST00000111106.8	ENSMUSG00000010609	104	1	0	1	5	5	84	2
ENSMUST00000070181.7	ENSMUSG00000038855	494	2	1	1	25	16	255	76
ENSMUST00000027777.12	ENSMUSG00000026496	105	0	0	0	0	NA	NA	NA
ENSMUST00000192561.6	ENSMUSG00000058729	217	0	1	1	0	NA	169	NA
ENSMUST00000027780.6	ENSMUSG00000026499	59	0	0	0	0	NA	NA	NA
ENSMUST00000036928.12	ENSMUSG00000038776	148	0	0	0	0	NA	NA	NA
ENSMUST00000027797.9	ENSMUSG00000026516	97	0	0	0	0	NA	NA	NA
ENSMUST00000134115.8	ENSMUSG00000062169	62	0	1	1	0	NA	1	NA
ENSMUST00000162819.9	ENSMUSG00000038733	541	0	0	0	0	NA	NA	NA
ENSMUST00000005003.12	ENSMUSG00000004880	106	0	0	0	0	NA	NA	NA
ENSMUST00000078719.13	ENSMUSG00000022995	127	0	0	0	0	NA	NA	NA
ENSMUST00000035295.6	ENSMUSG00000038633	101	0	0	0	0	NA	NA	NA
ENSMUST00000117245.2	ENSMUSG00000026510	252	0	0	0	0	NA	NA	NA
ENSMUST00000068505.10	ENSMUSG00000026509	170	0	0	0	0	NA	NA	NA
ENSMUST00000109166.8	ENSMUSG00000042901	470	6	0	1	97	58	161	52
ENSMUST00000048655.8	ENSMUSG00000039384	227	4	0	1	47	26	104	22
ENSMUST00000048572.7	ENSMUSG00000039377	478	0	0	0	0	NA	NA	NA
ENSMUST00000048308.6	ENSMUSG00000039349	227	1	1	1	32	32	29	31
ENSMUST00000027929.10	ENSMUSG00000026620	98	0	0	0	0	NA	NA	NA
ENSMUST00000069652.8	ENSMUSG00000039318	125	0	0	0	0	NA	NA	NA
ENSMUST00000027921.11	ENSMUSG00000026618	109	0	0	0	0	NA	NA	NA
ENSMUST00000027916.13	ENSMUSG00000026617	122	0	0	0	0	NA	NA	NA
ENSMUST00000045288.14	ENSMUSG00000039239	1215	1	0	1	7	7	117	1074
ENSMUST00000001339.6	ENSMUSG00000001305	50	0	0	0	0	NA	NA	NA
ENSMUST00000065573.14	ENSMUSG00000039210	113	1	0	1	20	20	20	30
ENSMUST00000085678.8	ENSMUSG00000026608	228	2	0	1	18	12	2	187
ENSMUST00000171929.8	ENSMUSG00000026605	143	1	0	1	2	2	122	12
ENSMUST00000175916.8	ENSMUSG00000010175	514	1	0	1	3	3	492	10
ENSMUST00000061611.15	ENSMUSG00000089872	110	0	1	1	0	NA	73	NA
ENSMUST00000066632.14	ENSMUSG00000026634	208	4	0	1	56	29	13	69
ENSMUST00000085635.6	ENSMUSG00000066595	65	0	0	0	0	NA	NA	NA
ENSMUST00000110893.10	ENSMUSG00000026632	75	0	0	0	0	NA	NA	NA
ENSMUST00000027941.14	ENSMUSG00000026628	252	1	0	1	25	25	69	105
ENSMUST00000027940.6	ENSMUSG00000026627	129	0	0	0	0	NA	NA	NA
ENSMUST00000067976.9	ENSMUSG00000026626	625	3	0	1	27	19	154	147
ENSMUST00000027933.11	ENSMUSG00000037474	144	0	0	0	0	NA	NA	NA
ENSMUST00000045450.7	ENSMUSG00000037461	222	2	0	1	30	25	98	46
ENSMUST00000110855.8	ENSMUSG00000026623	399	2	0	1	25	24	322	2
ENSMUST00000027931.8	ENSMUSG00000026622	202	1	1	1	17	17	18	130
ENSMUST00000044954.7	ENSMUSG00000037434	240	1	0	1	26	26	88	71
ENSMUST00000192866.6	ENSMUSG00000037395	164	1	0	1	5	5	61	85
ENSMUST00000155579.8	ENSMUSG00000016262	331	1	0	1	20	20	116	152
ENSMUST00000085555.7	ENSMUSG00000016181	122	0	0	0	0	NA	NA	NA
ENSMUST00000160822.3	ENSMUSG00000079144	302	4	1	1	80	32	7	12
ENSMUST00000009777.4	ENSMUSG00000009633	257	0	0	0	0	NA	NA	NA
ENSMUST00000027952.12	ENSMUSG00000026640	647	5	0	1	101	66	143	64
ENSMUST00000115099.9	ENSMUSG00000050530	174	1	0	1	10	10	95	46
ENSMUST00000102989.10	ENSMUSG00000026643	40	0	0	0	0	NA	NA	NA
ENSMUST00000062672.7	ENSMUSG00000049950	127	0	0	0	0	NA	NA	NA
ENSMUST00000027956.9	ENSMUSG00000026646	85	0	1	1	0	NA	69	NA
ENSMUST00000115055.9	ENSMUSG00000026655	119	1	1	1	17	17	22	43
ENSMUST00000091497.11	ENSMUSG00000026657	206	3	1	1	30	18	117	13
ENSMUST00000035721.14	ENSMUSG00000039449	105	0	0	0	0	NA	NA	NA
ENSMUST00000027973.14	ENSMUSG00000026662	378	0	0	0	0	NA	NA	NA
ENSMUST00000027975.8	ENSMUSG00000026664	51	0	0	0	0	NA	NA	NA
ENSMUST00000027988.8	ENSMUSG00000026676	158	1	0	1	4	4	128	15
ENSMUST00000044009.14	ENSMUSG00000039145	278	0	0	0	0	NA	NA	NA
ENSMUST00000026927.10	ENSMUSG00000025817	410	3	0	1	102	50	41	94
ENSMUST00000102981.10	ENSMUSG00000025816	169	2	0	1	69	42	24	9
ENSMUST00000060092.13	ENSMUSG00000043241	103	0	1	1	0	NA	65	NA
ENSMUST00000114937.8	ENSMUSG00000039046	376	1	1	1	7	7	189	163
ENSMUST00000114924.10	ENSMUSG00000002107	38	0	0	0	0	NA	NA	NA
ENSMUST00000102976.4	ENSMUSG00000015619	591	1	0	1	4	4	53	523
ENSMUST00000026888.11	ENSMUSG00000025782	196	2	0	1	20	14	11	63
ENSMUST00000114897.9	ENSMUSG00000025781	107	0	0	0	0	NA	NA	NA
ENSMUST00000116594.9	ENSMUSG00000061186	321	3	0	1	23	18	7	25
ENSMUST00000191668.6	ENSMUSG00000026773	401	0	0	0	0	NA	NA	NA
ENSMUST00000114831.9	ENSMUSG00000023206	37	0	0	0	0	NA	NA	NA
ENSMUST00000071564.14	ENSMUSG00000058594	150	0	1	1	0	NA	92	NA
ENSMUST00000028105.13	ENSMUSG00000026767	218	0	1	1	0	NA	162	NA
ENSMUST00000134794.8	ENSMUSG00000026730	133	1	0	1	9	9	57	46
ENSMUST00000028059.9	ENSMUSG00000026727	219	0	0	0	0	NA	NA	NA
ENSMUST00000028062.8	ENSMUSG00000026728	480	2	0	1	23	14	68	159
ENSMUST00000028050.14	ENSMUSG00000026718	108	0	0	0	0	NA	NA	NA
ENSMUST00000028034.15	ENSMUSG00000026707	284	1	0	1	5	5	16	250
ENSMUST00000239125.2	ENSMUSG00000017418	203	0	0	0	0	NA	NA	NA
ENSMUST00000028081.13	ENSMUSG00000026748	822	0	0	0	0	NA	NA	NA
ENSMUST00000028080.12	ENSMUSG00000053702	182	0	1	1	0	NA	111	NA
ENSMUST00000028076.15	ENSMUSG00000026743	135	1	1	1	9	9	33	72
ENSMUST00000091418.12	ENSMUSG00000026740	311	0	0	0	0	NA	NA	NA
ENSMUST00000006912.12	ENSMUSG00000026737	131	1	0	1	9	9	44	57
ENSMUST00000045555.11	ENSMUSG00000036617	558	4	0	1	108	81	39	126
ENSMUST00000173194.8	ENSMUSG00000036591	310	2	1	1	24	13	134	1
ENSMUST00000054591.10	ENSMUSG00000048550	326	2	0	1	22	17	188	62
ENSMUST00000123948.8	ENSMUSG00000058835	57	0	2	1	0	NA	25	NA
ENSMUST00000114526.9	ENSMUSG00000026781	202	1	0	1	29	29	110	2
ENSMUST00000028119.7	ENSMUSG00000026779	163	1	0	1	26	26	38	44
ENSMUST00000028117.4	ENSMUSG00000026775	330	2	0	1	27	24	134	121
ENSMUST00000132484.7	ENSMUSG00000026771	320	1	2	1	14	14	17	258
ENSMUST00000147147.8	ENSMUSG00000036893	40	0	0	0	0	NA	NA	NA
ENSMUST00000028350.9	ENSMUSG00000026974	205	0	0	0	0	NA	NA	NA
ENSMUST00000100334.11	ENSMUSG00000006476	246	1	1	1	36	36	106	29
ENSMUST00000104999.4	ENSMUSG00000078202	353	1	1	1	54	54	151	37
ENSMUST00000114349.9	ENSMUSG00000006471	58	0	0	0	0	NA	NA	NA
ENSMUST00000114336.4	ENSMUSG00000048707	70	0	0	0	0	NA	NA	NA
ENSMUST00000028342.7	ENSMUSG00000026966	67	0	0	0	0	NA	NA	NA
ENSMUST00000102919.4	ENSMUSG00000026944	67	0	0	0	0	NA	NA	NA
ENSMUST00000015239.10	ENSMUSG00000015095	160	0	2	1	0	NA	29	NA
ENSMUST00000015236.4	ENSMUSG00000015092	105	0	0	0	0	NA	NA	NA
ENSMUST00000058137.9	ENSMUSG00000015087	279	3	0	1	45	23	16	38
ENSMUST00000114167.9	ENSMUSG00000026933	344	1	0	1	10	10	226	85
ENSMUST00000036509.14	ENSMUSG00000036352	213	0	0	0	0	NA	NA	NA
ENSMUST00000114159.9	ENSMUSG00000026932	487	3	0	1	31	13	173	30
ENSMUST00000066936.9	ENSMUSG00000026930	138	0	0	0	0	NA	NA	NA
ENSMUST00000028295.9	ENSMUSG00000075467	98	1	0	1	14	14	38	15
ENSMUST00000077983.13	ENSMUSG00000026927	79	2	0	1	23	17	16	9
ENSMUST00000114082.9	ENSMUSG00000026924	209	2	0	1	68	41	24	59
ENSMUST00000028288.5	ENSMUSG00000026923	264	0	0	0	0	NA	NA	NA
ENSMUST00000015920.12	ENSMUSG00000015776	154	0	0	0	0	NA	NA	NA
ENSMUST00000015017.8	ENSMUSG00000014873	59	0	1	1	0	NA	43	NA
ENSMUST00000015011.10	ENSMUSG00000014867	606	2	0	1	32	24	23	492
ENSMUST00000114006.8	ENSMUSG00000015488	62	0	0	0	0	NA	NA	NA
ENSMUST00000045702.6	ENSMUSG00000036067	93	1	0	1	2	2	41	43
ENSMUST00000028282.15	ENSMUSG00000026918	352	3	0	1	61	28	240	15
ENSMUST00000113952.10	ENSMUSG00000026917	207	0	0	0	0	NA	NA	NA
ENSMUST00000077257.12	ENSMUSG00000015846	232	1	0	1	2	2	215	8
ENSMUST00000028280.14	ENSMUSG00000026837	391	1	0	1	3	3	281	98
ENSMUST00000028177.11	ENSMUSG00000026833	291	1	0	1	34	34	122	64
ENSMUST00000113869.8	ENSMUSG00000026812	222	4	0	1	69	31	16	8
ENSMUST00000037117.6	ENSMUSG00000035666	59	0	0	0	0	NA	NA	NA
ENSMUST00000113853.3	ENSMUSG00000026806	393	0	0	0	0	NA	NA	NA
ENSMUST00000061578.9	ENSMUSG00000043535	683	5	0	1	79	42	62	26
ENSMUST00000028139.11	ENSMUSG00000026799	26	0	0	0	0	NA	NA	NA
ENSMUST00000095087.11	ENSMUSG00000039844	283	1	0	1	5	5	190	75
ENSMUST00000028137.10	ENSMUSG00000026798	26	0	0	0	0	NA	NA	NA
ENSMUST00000080065.3	ENSMUSG00000059316	333	0	1	1	0	NA	248	NA
ENSMUST00000047521.7	ENSMUSG00000039787	44	0	0	0	0	NA	NA	NA
ENSMUST00000019859.9	ENSMUSG00000019715	74	0	1	1	0	NA	69	NA
ENSMUST00000100225.9	ENSMUSG00000057738	109	0	0	0	0	NA	NA	NA
ENSMUST00000067996.7	ENSMUSG00000054766	365	0	0	0	0	NA	NA	NA
ENSMUST00000113677.3	ENSMUSG00000039686	385	1	0	1	3	3	322	51
ENSMUST00000044556.12	ENSMUSG00000039678	144	0	0	0	0	NA	NA	NA
ENSMUST00000100219.5	ENSMUSG00000075419	303	2	0	1	41	24	3	225
ENSMUST00000064447.12	ENSMUSG00000052533	42	0	1	1	0	NA	11	NA
ENSMUST00000077977.14	ENSMUSG00000026858	213	2	1	1	40	30	61	59
ENSMUST00000028209.15	ENSMUSG00000026856	183	1	0	1	41	41	56	1
ENSMUST00000102855.8	ENSMUSG00000026853	236	0	0	0	0	NA	NA	NA
ENSMUST00000042055.10	ENSMUSG00000039515	263	4	0	1	93	33	2	108
ENSMUST00000065134.4	ENSMUSG00000089762	208	0	1	1	0	NA	53	NA
ENSMUST00000102852.6	ENSMUSG00000050737	79	0	0	0	0	NA	NA	NA
ENSMUST00000028199.12	ENSMUSG00000026848	66	0	0	0	0	NA	NA	NA
ENSMUST00000028200.9	ENSMUSG00000026849	79	0	0	0	0	NA	NA	NA
ENSMUST00000028205.10	ENSMUSG00000026851	81	0	0	0	0	NA	NA	NA
ENSMUST00000102849.11	ENSMUSG00000026854	235	1	0	1	11	11	179	20
ENSMUST00000113560.8	ENSMUSG00000075415	206	0	0	0	0	NA	NA	NA
ENSMUST00000056433.7	ENSMUSG00000000194	43	0	1	1	0	NA	29	NA
ENSMUST00000000199.8	ENSMUSG00000062661	356	1	0	1	6	6	23	312
ENSMUST00000113482.8	ENSMUSG00000026843	219	0	0	0	0	NA	NA	NA
ENSMUST00000001920.13	ENSMUSG00000001864	212	0	1	1	0	NA	30	NA
ENSMUST00000065398.13	ENSMUSG00000001855	128	0	0	0	0	NA	NA	NA
ENSMUST00000002625.15	ENSMUSG00000002550	125	1	4	1	24	24	38	4
ENSMUST00000239474.2	ENSMUSG00000002546	60	0	0	0	0	NA	NA	NA
ENSMUST00000201433.4	ENSMUSG00000026825	25	0	0	0	0	NA	NA	NA
ENSMUST00000113334.8	ENSMUSG00000039205	206	0	1	1	0	NA	180	NA
ENSMUST00000113307.9	ENSMUSG00000026819	53	0	0	0	0	NA	NA	NA
ENSMUST00000048431.3	ENSMUSG00000039164	1982	18	0	1	310	60	73	164
ENSMUST00000048375.6	ENSMUSG00000039157	728	1	1	1	33	33	408	218
ENSMUST00000028151.7	ENSMUSG00000026810	52	0	1	1	0	NA	18	NA
ENSMUST00000102818.11	ENSMUSG00000079442	222	1	0	1	43	43	77	13
ENSMUST00000009705.14	ENSMUSG00000026814	363	1	0	1	2	2	30	324
ENSMUST00000028148.11	ENSMUSG00000009566	59	0	0	0	0	NA	NA	NA
ENSMUST00000009699.16	ENSMUSG00000009555	128	0	0	0	0	NA	NA	NA
ENSMUST00000009707.14	ENSMUSG00000009563	66	0	0	0	0	NA	NA	NA
ENSMUST00000077458.7	ENSMUSG00000026797	111	0	0	0	0	NA	NA	NA
ENSMUST00000028135.15	ENSMUSG00000026796	236	1	0	1	7	7	174	38
ENSMUST00000126610.2	ENSMUSG00000038900	244	0	0	0	0	NA	NA	NA
ENSMUST00000028129.13	ENSMUSG00000026791	69	0	0	0	0	NA	NA	NA
ENSMUST00000091039.5	ENSMUSG00000038831	273	1	1	1	13	13	149	82
ENSMUST00000091037.3	ENSMUSG00000068966	90	1	1	1	5	5	62	10
ENSMUST00000028125.12	ENSMUSG00000026788	184	2	1	1	6	4	111	58
ENSMUST00000041555.10	ENSMUSG00000038740	552	0	0	0	0	NA	NA	NA
ENSMUST00000040638.15	ENSMUSG00000038718	124	0	0	0	0	NA	NA	NA
ENSMUST00000147337.8	ENSMUSG00000038696	141	1	0	1	5	5	94	29
ENSMUST00000113099.10	ENSMUSG00000026867	329	1	0	1	4	4	284	30
ENSMUST00000028222.13	ENSMUSG00000026864	270	1	0	1	9	9	17	223
ENSMUST00000028220.10	ENSMUSG00000035949	132	1	0	1	35	35	8	16
ENSMUST00000028237.15	ENSMUSG00000057110	169	1	1	1	8	8	46	96
ENSMUST00000028238.15	ENSMUSG00000026878	368	0	0	0	0	NA	NA	NA
ENSMUST00000201185.4	ENSMUSG00000026879	187	0	0	0	0	NA	NA	NA
ENSMUST00000091010.12	ENSMUSG00000026883	123	1	0	1	4	4	71	37
ENSMUST00000028251.10	ENSMUSG00000026889	308	2	0	1	13	11	130	39
ENSMUST00000028250.9	ENSMUSG00000026887	339	3	1	1	75	48	39	124
ENSMUST00000062069.6	ENSMUSG00000047250	137	0	1	1	0	NA	42	NA
ENSMUST00000009174.15	ENSMUSG00000009030	195	0	0	0	0	NA	NA	NA
ENSMUST00000100143.10	ENSMUSG00000075376	75	1	0	1	3	3	35	28
ENSMUST00000053098.6	ENSMUSG00000066798	120	0	0	0	0	NA	NA	NA
ENSMUST00000067043.5	ENSMUSG00000050714	445	6	0	1	98	31	37	78
ENSMUST00000061179.12	ENSMUSG00000035437	222	2	0	1	15	13	137	16
ENSMUST00000102787.10	ENSMUSG00000035392	246	1	1	1	10	10	25	188
ENSMUST00000054234.10	ENSMUSG00000026749	180	0	1	1	0	NA	173	NA
ENSMUST00000112862.7	ENSMUSG00000026755	120	0	0	0	0	NA	NA	NA
ENSMUST00000039165.15	ENSMUSG00000026754	338	3	0	1	23	10	136	46
ENSMUST00000038874.12	ENSMUSG00000035236	92	0	0	0	0	NA	NA	NA
ENSMUST00000028087.6	ENSMUSG00000026753	210	0	0	0	0	NA	NA	NA
ENSMUST00000112810.8	ENSMUSG00000036890	187	1	2	1	9	9	54	103
ENSMUST00000176438.9	ENSMUSG00000026872	535	4	0	1	93	47	79	13
ENSMUST00000063886.4	ENSMUSG00000052155	663	2	1	1	16	11	430	90
ENSMUST00000028098.11	ENSMUSG00000026761	177	1	0	1	11	11	30	111
ENSMUST00000092123.11	ENSMUSG00000069495	320	4	0	1	67	19	51	94
ENSMUST00000028102.14	ENSMUSG00000026764	364	3	0	1	17	10	27	115
ENSMUST00000102769.11	ENSMUSG00000026766	124	0	0	0	0	NA	NA	NA
ENSMUST00000017288.9	ENSMUSG00000017144	237	0	0	0	0	NA	NA	NA
ENSMUST00000028314.9	ENSMUSG00000026946	257	3	0	1	36	17	77	48
ENSMUST00000036541.8	ENSMUSG00000036093	266	1	0	1	53	53	71	33
ENSMUST00000102759.8	ENSMUSG00000055371	100	0	0	0	0	NA	NA	NA
ENSMUST00000090952.11	ENSMUSG00000036053	283	2	0	1	39	26	36	128
ENSMUST00000100089.3	ENSMUSG00000075334	248	0	0	0	0	NA	NA	NA
ENSMUST00000028166.9	ENSMUSG00000026826	445	3	0	1	53	36	71	34
ENSMUST00000169687.8	ENSMUSG00000026827	319	0	0	0	0	NA	NA	NA
ENSMUST00000112599.8	ENSMUSG00000026836	256	0	1	1	0	NA	219	NA
ENSMUST00000102754.11	ENSMUSG00000026991	284	2	0	1	16	12	75	13
ENSMUST00000037526.11	ENSMUSG00000035168	276	2	0	1	19	13	232	2
ENSMUST00000112550.8	ENSMUSG00000026987	237	0	0	0	0	NA	NA	NA
ENSMUST00000102748.11	ENSMUSG00000026977	210	0	0	0	0	NA	NA	NA
ENSMUST00000028347.13	ENSMUSG00000026970	427	0	0	0	0	NA	NA	NA
ENSMUST00000078074.9	ENSMUSG00000064289	55	0	1	1	0	NA	41	NA
ENSMUST00000047812.8	ENSMUSG00000035000	440	5	0	1	109	55	79	98
ENSMUST00000028259.12	ENSMUSG00000026896	281	0	0	0	0	NA	NA	NA
ENSMUST00000028257.3	ENSMUSG00000026893	148	0	0	0	0	NA	NA	NA
ENSMUST00000131615.9	ENSMUSG00000075324	316	5	0	1	68	38	22	36
ENSMUST00000028252.14	ENSMUSG00000026888	138	1	0	1	3	3	109	17
ENSMUST00000102726.8	ENSMUSG00000034903	187	0	0	0	0	NA	NA	NA
ENSMUST00000102718.10	ENSMUSG00000034848	83	0	0	0	0	NA	NA	NA
ENSMUST00000102715.4	ENSMUSG00000027030	391	0	0	0	0	NA	NA	NA
ENSMUST00000176018.2	ENSMUSG00000027035	50	0	0	0	0	NA	NA	NA
ENSMUST00000112320.8	ENSMUSG00000005233	320	1	2	1	15	15	143	129
ENSMUST00000090858.10	ENSMUSG00000042133	238	0	0	0	0	NA	NA	NA
ENSMUST00000028494.9	ENSMUSG00000027088	538	4	0	1	111	43	105	55
ENSMUST00000053087.4	ENSMUSG00000042155	274	2	0	1	37	20	137	74
ENSMUST00000090852.11	ENSMUSG00000068882	177	0	0	0	0	NA	NA	NA
ENSMUST00000055758.16	ENSMUSG00000044308	49	0	0	0	0	NA	NA	NA
ENSMUST00000028509.11	ENSMUSG00000014959	122	0	0	0	0	NA	NA	NA
ENSMUST00000038584.9	ENSMUSG00000041997	397	0	2	1	0	NA	38	NA
ENSMUST00000112186.9	ENSMUSG00000041975	225	0	0	0	0	NA	NA	NA
ENSMUST00000154704.8	ENSMUSG00000041966	250	0	0	0	0	NA	NA	NA
ENSMUST00000112142.8	ENSMUSG00000027012	149	1	0	1	1	1	43	100
ENSMUST00000151937.8	ENSMUSG00000027010	225	1	0	1	42	42	46	50
ENSMUST00000112122.9	ENSMUSG00000027018	340	3	0	1	24	16	4	78
ENSMUST00000028522.10	ENSMUSG00000027111	161	0	0	0	0	NA	NA	NA
ENSMUST00000090824.12	ENSMUSG00000004085	253	1	1	1	4	4	127	111
ENSMUST00000102691.11	ENSMUSG00000055612	132	0	0	0	0	NA	NA	NA
ENSMUST00000102689.10	ENSMUSG00000027109	190	1	0	1	9	9	143	17
ENSMUST00000028517.13	ENSMUSG00000027108	162	0	0	0	0	NA	NA	NA
ENSMUST00000058615.10	ENSMUSG00000041777	213	0	0	0	0	NA	NA	NA
ENSMUST00000090811.11	ENSMUSG00000008226	115	1	0	1	6	6	4	90
ENSMUST00000076463.12	ENSMUSG00000041762	503	5	0	1	34	14	0	64
ENSMUST00000094681.11	ENSMUSG00000075284	446	1	1	1	22	22	274	17
ENSMUST00000112024.10	ENSMUSG00000056486	305	2	0	1	32	22	1	130
ENSMUST00000055833.12	ENSMUSG00000027104	333	7	0	1	49	15	119	18
ENSMUST00000111996.8	ENSMUSG00000018770	151	0	0	0	0	NA	NA	NA
ENSMUST00000064503.13	ENSMUSG00000009207	192	2	0	1	23	12	1	3
ENSMUST00000028511.8	ENSMUSG00000027099	201	0	0	0	0	NA	NA	NA
ENSMUST00000111962.8	ENSMUSG00000059005	51	0	0	0	0	NA	NA	NA
ENSMUST00000102672.5	ENSMUSG00000015839	233	0	0	0	0	NA	NA	NA
ENSMUST00000175646.2	ENSMUSG00000042410	97	0	1	1	0	NA	24	NA
ENSMUST00000099996.5	ENSMUSG00000075273	178	0	1	1	0	NA	156	NA
ENSMUST00000046389.5	ENSMUSG00000042369	145	0	0	0	0	NA	NA	NA
