transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSMUST00000069799.3	ENSMUSG00000055980	-	full	3696	3667	58	229	287	97	0.015816743932369783	0.06244886828470139	0.07826561221707118	0.0264521407144805	0.20209059233449478
ENSMUST00000027322.14	ENSMUSG00000026142	+	full	948	806	20	56	76	17	0.02481389578163772	0.06947890818858561	0.09429280397022333	0.02109181141439206	0.2631578947368421
ENSMUST00000162003.8	ENSMUSG00000026150	+	full	1029	847	18	64	82	38	0.021251475796930343	0.0755608028335301	0.09681227863046045	0.0448642266824085	0.21951219512195122
ENSMUST00000186302.7	ENSMUSG00000026159	+	full	1686	1576	39	90	129	48	0.024746192893401017	0.05710659898477157	0.08185279187817258	0.030456852791878174	0.3023255813953488
ENSMUST00000027421.13	ENSMUSG00000026219	-	full	6078	5831	141	534	675	263	0.024181101011833305	0.09157948893843251	0.11576058995026582	0.0451037557880295	0.2088888888888889
ENSMUST00000093508.7	ENSMUSG00000070034	-	full	1338	1234	26	120	146	30	0.02106969205834684	0.09724473257698542	0.11831442463533225	0.024311183144246355	0.1780821917808219
ENSMUST00000113360.8	ENSMUSG00000036707	+	full	1026	787	13	89	102	36	0.016518424396442185	0.11308767471410419	0.12960609911054638	0.045743329097839895	0.12745098039215685
ENSMUST00000027425.16	ENSMUSG00000026223	+	full	810	668	10	45	55	15	0.014970059880239521	0.06736526946107785	0.08233532934131736	0.02245508982035928	0.18181818181818182
ENSMUST00000027432.9	ENSMUSG00000026229	+	full	2862	2819	51	261	312	127	0.018091521816246896	0.09258602341255764	0.11067754522880455	0.045051436679673644	0.16346153846153846
ENSMUST00000027438.8	ENSMUSG00000026234	-	full	2124	1997	17	252	269	115	0.008512769153730596	0.12618928392588882	0.13470205307961944	0.05758637956935403	0.06319702602230483
ENSMUST00000045897.15	ENSMUSG00000026238	+	full	336	238	2	37	39	9	0.008403361344537815	0.15546218487394958	0.1638655462184874	0.037815126050420166	0.05128205128205128
ENSMUST00000121534.8	ENSMUSG00000026240	+	full	795	586	14	56	70	24	0.023890784982935155	0.09556313993174062	0.11945392491467577	0.040955631399317405	0.2
ENSMUST00000065694.8	ENSMUSG00000053333	+	full	2613	2440	44	191	235	97	0.018032786885245903	0.07827868852459016	0.09631147540983606	0.039754098360655736	0.18723404255319148
ENSMUST00000113235.8	ENSMUSG00000026254	+	full	711	694	21	50	71	17	0.03025936599423631	0.07204610951008646	0.10230547550432277	0.024495677233429394	0.29577464788732394
ENSMUST00000027472.7	ENSMUSG00000026255	+	full	723	538	6	39	45	16	0.011152416356877323	0.0724907063197026	0.08364312267657993	0.02973977695167286	0.13333333333333333
ENSMUST00000027475.15	ENSMUSG00000048000	+	full	3876	3758	190	355	545	124	0.05055880787653007	0.09446514103246408	0.14502394890899414	0.03299627461415647	0.3486238532110092
ENSMUST00000027477.15	ENSMUSG00000026259	-	full	1863	1622	40	138	178	38	0.02466091245376079	0.08508014796547472	0.10974106041923551	0.02342786683107275	0.2247191011235955
ENSMUST00000027512.13	ENSMUSG00000026289	+	full	1824	1680	42	135	177	63	0.025	0.08035714285714286	0.10535714285714286	0.0375	0.23728813559322035
ENSMUST00000065420.12	ENSMUSG00000044783	-	full	1776	248	8	29	37	12	0.03225806451612903	0.11693548387096774	0.14919354838709678	0.04838709677419355	0.21621621621621623
ENSMUST00000187810.2	ENSMUSG00000049866	-	full	579	579	9	46	55	8	0.015544041450777202	0.07944732297063903	0.09499136442141623	0.013816925734024179	0.16363636363636364
ENSMUST00000066279.11	ENSMUSG00000036206	+	full	2889	2614	59	174	233	79	0.0225707727620505	0.0665646518745218	0.0891354246365723	0.030221882172915073	0.2532188841201717
ENSMUST00000190096.7	ENSMUSG00000055013	+	full	2415	2161	50	163	213	48	0.02313743637204998	0.07542804257288292	0.09856547894493291	0.022211938917167977	0.2347417840375587
ENSMUST00000036153.12	ENSMUSG00000034432	+	full	630	500	17	38	55	9	0.034	0.076	0.11	0.018	0.3090909090909091
ENSMUST00000059743.12	ENSMUSG00000034343	+	full	558	457	6	46	52	25	0.01312910284463895	0.10065645514223195	0.1137855579868709	0.05470459518599562	0.11538461538461539
ENSMUST00000069620.10	ENSMUSG00000055866	-	full	3774	3574	78	238	316	86	0.02182428651371013	0.06659205372132065	0.08841634023503078	0.024062674874090653	0.2468354430379747
ENSMUST00000047242.9	ENSMUSG00000034292	+	full	1878	1662	25	189	214	51	0.015042117930204572	0.11371841155234658	0.12876052948255115	0.030685920577617327	0.11682242990654206
ENSMUST00000086843.11	ENSMUSG00000026311	+	full	1011	833	11	53	64	26	0.013205282112845138	0.06362545018007203	0.07683073229291716	0.031212484993997598	0.171875
ENSMUST00000097644.9	ENSMUSG00000026313	-	full	3231	3141	97	216	313	76	0.030881884750079594	0.06876790830945559	0.09964979305953518	0.024196115886660298	0.30990415335463256
ENSMUST00000045970.8	ENSMUSG00000034220	+	full	1674	1391	36	87	123	28	0.025880661394680086	0.0625449317038102	0.0884255930984903	0.020129403306973402	0.2926829268292683
ENSMUST00000027487.15	ENSMUSG00000026269	+	full	2163	1819	37	113	150	40	0.02034084661902144	0.06212204507971413	0.08246289169873557	0.02199010445299615	0.24666666666666667
ENSMUST00000027488.11	ENSMUSG00000026270	+	full	2001	1921	60	139	199	36	0.031233732431025507	0.07235814679854242	0.10359187922956793	0.018740239458615304	0.3015075376884422
ENSMUST00000190723.7	ENSMUSG00000014602	-	full	5376	5283	103	411	514	134	0.019496498201779292	0.07779670641680864	0.09729320461858793	0.025364376301343933	0.20038910505836577
ENSMUST00000027492.14	ENSMUSG00000026273	-	full	1041	655	21	56	77	21	0.03206106870229008	0.08549618320610687	0.11755725190839694	0.03206106870229008	0.2727272727272727
ENSMUST00000027494.11	ENSMUSG00000026275	+	full	1086	859	17	77	94	41	0.01979045401629802	0.08963911525029103	0.10942956926658906	0.047729918509895226	0.18085106382978725
ENSMUST00000170883.8	ENSMUSG00000034088	-	full	3807	3670	77	320	397	125	0.020980926430517712	0.08719346049046321	0.10817438692098093	0.0340599455040872	0.19395465994962216
ENSMUST00000027498.14	ENSMUSG00000026277	-	full	1281	1191	24	101	125	31	0.020151133501259445	0.08480268681780016	0.10495382031905962	0.026028547439126783	0.192
ENSMUST00000027499.13	ENSMUSG00000026278	+	full	642	466	8	28	36	8	0.017167381974248927	0.060085836909871244	0.07725321888412018	0.017167381974248927	0.2222222222222222
ENSMUST00000027502.16	ENSMUSG00000026280	+	full	1182	1058	24	77	101	29	0.022684310018903593	0.07277882797731569	0.09546313799621928	0.027410207939508508	0.2376237623762376
ENSMUST00000027505.13	ENSMUSG00000026283	+	full	723	630	13	62	75	25	0.020634920634920634	0.09841269841269841	0.11904761904761904	0.03968253968253968	0.17333333333333334
ENSMUST00000059975.8	ENSMUSG00000051185	+	full	573	519	7	31	38	13	0.01348747591522158	0.05973025048169557	0.07321772639691715	0.025048169556840076	0.18421052631578946
ENSMUST00000043336.11	ENSMUSG00000040710	-	full	1080	747	9	62	71	37	0.012048192771084338	0.08299866131191433	0.09504685408299866	0.049531459170013385	0.1267605633802817
ENSMUST00000112844.10	ENSMUSG00000026333	+	full	1557	1232	26	116	142	50	0.021103896103896104	0.09415584415584416	0.11525974025974026	0.040584415584415584	0.18309859154929578
ENSMUST00000161567.8	ENSMUSG00000026335	-	full	2622	2393	42	193	235	68	0.017551190973673213	0.08065190137902215	0.09820309235269536	0.028416213957375678	0.17872340425531916
ENSMUST00000058688.7	ENSMUSG00000047496	-	full	612	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000070699.15	ENSMUSG00000056536	-	full	2796	2622	51	208	259	117	0.019450800915331808	0.07932875667429443	0.09877955758962624	0.04462242562929062	0.1969111969111969
ENSMUST00000039173.13	ENSMUSG00000026319	+	full	3651	3480	68	297	365	143	0.01954022988505747	0.0853448275862069	0.10488505747126436	0.04109195402298851	0.1863013698630137
ENSMUST00000119166.8	ENSMUSG00000038866	+	full	3468	1901	37	159	196	46	0.0194634402945818	0.08364018937401367	0.10310362966859547	0.0241977906365071	0.18877551020408162
ENSMUST00000061047.7	ENSMUSG00000044340	+	full	5064	3802	69	281	350	120	0.018148342977380327	0.07390846922672278	0.0920568122041031	0.03156233561283535	0.19714285714285715
ENSMUST00000112751.2	ENSMUSG00000057329	-	full	711	526	7	22	29	13	0.013307984790874524	0.04182509505703422	0.055133079847908745	0.024714828897338403	0.2413793103448276
ENSMUST00000010049.6	ENSMUSG00000009905	-	full	999	829	15	70	85	24	0.018094089264173704	0.08443908323281062	0.10253317249698432	0.028950542822677925	0.17647058823529413
ENSMUST00000112736.8	ENSMUSG00000009907	-	full	1335	1330	31	127	158	49	0.02330827067669173	0.09548872180451128	0.11879699248120301	0.03684210526315789	0.1962025316455696
ENSMUST00000000514.11	ENSMUSG00000026315	+	full	1125	670	14	69	83	30	0.020895522388059702	0.10298507462686567	0.12388059701492538	0.04477611940298507	0.1686746987951807
ENSMUST00000035462.7	ENSMUSG00000038702	-	full	3624	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000027623.9	ENSMUSG00000026374	-	full	687	403	14	34	48	10	0.034739454094292806	0.08436724565756824	0.11910669975186104	0.02481389578163772	0.2916666666666667
ENSMUST00000027626.13	ENSMUSG00000026377	+	full	954	712	13	79	92	36	0.018258426966292134	0.11095505617977527	0.12921348314606743	0.05056179775280899	0.14130434782608695
ENSMUST00000190571.7	ENSMUSG00000064302	+	full	4659	4522	86	343	429	152	0.01901813356921716	0.07585139318885449	0.09486952675807164	0.03361344537815126	0.20046620046620048
ENSMUST00000062483.15	ENSMUSG00000048402	-	full	4635	2192	36	155	191	56	0.016423357664233577	0.07071167883211679	0.08713503649635036	0.025547445255474453	0.18848167539267016
ENSMUST00000004565.15	ENSMUSG00000004451	-	full	621	451	10	40	50	8	0.022172949002217297	0.08869179600886919	0.11086474501108648	0.017738359201773836	0.2
ENSMUST00000183952.2	ENSMUSG00000098923	+	full	1053	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000191046.7	ENSMUSG00000026383	-	full	1515	1284	36	121	157	55	0.028037383177570093	0.09423676012461059	0.12227414330218069	0.042834890965732085	0.22929936305732485
ENSMUST00000064091.12	ENSMUSG00000026384	-	full	2781	2644	69	246	315	125	0.026096822995461424	0.09304084720121028	0.11913767019667171	0.0472768532526475	0.21904761904761905
ENSMUST00000056089.8	ENSMUSG00000050777	-	full	636	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000027634.13	ENSMUSG00000026385	-	full	264	140	3	10	13	7	0.02142857142857143	0.07142857142857142	0.09285714285714286	0.05	0.23076923076923078
ENSMUST00000112641.8	ENSMUSG00000026389	-	full	1467	1135	21	65	86	19	0.018502202643171806	0.05726872246696035	0.07577092511013216	0.016740088105726872	0.2441860465116279
ENSMUST00000003818.14	ENSMUSG00000003721	-	full	678	586	12	42	54	20	0.020477815699658702	0.07167235494880546	0.09215017064846416	0.034129692832764506	0.2222222222222222
ENSMUST00000036025.16	ENSMUSG00000026339	+	full	1890	1786	53	186	239	55	0.02967525195968645	0.10414333706606943	0.13381858902575589	0.030795072788353865	0.2217573221757322
ENSMUST00000027579.17	ENSMUSG00000026341	-	full	1257	1111	21	106	127	52	0.018901890189018902	0.09540954095409541	0.11431143114311432	0.046804680468046804	0.16535433070866143
ENSMUST00000027580.11	ENSMUSG00000026342	+	full	1575	1546	29	110	139	53	0.018758085381630013	0.07115135834411385	0.08990944372574386	0.03428201811125485	0.20863309352517986
ENSMUST00000038361.11	ENSMUSG00000036155	+	full	2223	1974	46	158	204	59	0.02330293819655522	0.0800405268490375	0.1033434650455927	0.02988855116514691	0.22549019607843138
ENSMUST00000112570.2	ENSMUSG00000026349	+	full	1974	1856	40	157	197	53	0.021551724137931036	0.08459051724137931	0.10614224137931035	0.028556034482758622	0.20304568527918782
ENSMUST00000086614.12	ENSMUSG00000036086	-	full	3210	3061	76	273	349	123	0.024828487422410978	0.08918654034629206	0.11401502776870304	0.040182946749428294	0.2177650429799427
ENSMUST00000036288.11	ENSMUSG00000056211	+	full	3408	2996	113	213	326	101	0.03771695594125501	0.07109479305740989	0.10881174899866489	0.033711615487316424	0.34662576687116564
ENSMUST00000027592.6	ENSMUSG00000026353	+	full	1521	1332	27	135	162	43	0.02027027027027027	0.10135135135135136	0.12162162162162163	0.03228228228228228	0.16666666666666666
ENSMUST00000027601.11	ENSMUSG00000026355	-	full	2466	2299	50	203	253	96	0.02174858634188778	0.08829926054806438	0.11004784688995216	0.041757285776424534	0.1976284584980237
ENSMUST00000027602.15	ENSMUSG00000026356	-	full	1506	1364	33	141	174	63	0.024193548387096774	0.10337243401759531	0.12756598240469208	0.04618768328445748	0.1896551724137931
ENSMUST00000052172.7	ENSMUSG00000045382	-	full	1080	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000027650.13	ENSMUSG00000026399	-	full	1173	1055	17	93	110	35	0.016113744075829384	0.0881516587677725	0.10426540284360189	0.03317535545023697	0.15454545454545454
ENSMUST00000066863.13	ENSMUSG00000026409	-	full	1557	1557	35	126	161	61	0.0224791265253693	0.08092485549132948	0.10340398201669879	0.03917790622992935	0.21739130434782608
ENSMUST00000049813.6	ENSMUSG00000046404	+	full	1032	278	7	15	22	1	0.025179856115107913	0.0539568345323741	0.07913669064748201	0.0035971223021582736	0.3181818181818182
ENSMUST00000016672.11	ENSMUSG00000016528	-	full	1161	967	24	77	101	18	0.02481902792140641	0.0796277145811789	0.10444674250258532	0.01861427094105481	0.2376237623762376
ENSMUST00000016670.9	ENSMUSG00000016526	-	full	1761	139	2	7	9	5	0.014388489208633094	0.050359712230215826	0.06474820143884892	0.03597122302158273	0.2222222222222222
ENSMUST00000068805.14	ENSMUSG00000026427	+	full	1713	1595	38	131	169	44	0.023824451410658306	0.08213166144200627	0.10595611285266458	0.027586206896551724	0.22485207100591717
ENSMUST00000027688.15	ENSMUSG00000026430	-	full	1242	1039	25	67	92	25	0.02406159769008662	0.06448508180943215	0.08854667949951876	0.02406159769008662	0.2717391304347826
ENSMUST00000062108.10	ENSMUSG00000042349	-	full	2154	2070	54	145	199	59	0.02608695652173913	0.07004830917874397	0.09613526570048309	0.028502415458937197	0.271356783919598
ENSMUST00000097588.9	ENSMUSG00000026425	-	full	3216	2782	71	236	307	118	0.025521207764198417	0.08483105679367361	0.11035226455787203	0.04241552839683681	0.23127035830618892
ENSMUST00000086559.7	ENSMUSG00000013275	+	full	1539	1303	22	62	84	27	0.01688411358403684	0.047582501918649274	0.0644666155026861	0.02072141212586339	0.2619047619047619
ENSMUST00000112386.8	ENSMUSG00000026433	+	full	615	450	15	24	39	8	0.03333333333333333	0.05333333333333334	0.08666666666666667	0.017777777777777778	0.38461538461538464
ENSMUST00000062264.8	ENSMUSG00000026434	+	full	705	482	11	59	70	22	0.022821576763485476	0.12240663900414937	0.14522821576763487	0.04564315352697095	0.15714285714285714
ENSMUST00000177943.8	ENSMUSG00000026435	+	full	1662	1174	20	65	85	18	0.017035775127768313	0.05536626916524702	0.07240204429301533	0.015332197614991482	0.23529411764705882
ENSMUST00000086556.12	ENSMUSG00000026436	+	full	1293	1144	17	93	110	45	0.01486013986013986	0.08129370629370629	0.09615384615384616	0.039335664335664336	0.15454545454545454
ENSMUST00000027697.12	ENSMUSG00000026437	-	full	1356	1271	27	88	115	36	0.021243115656963022	0.06923682140047208	0.0904799370574351	0.02832415420928403	0.23478260869565218
ENSMUST00000072177.14	ENSMUSG00000009772	+	full	1920	809	13	61	74	23	0.016069221260815822	0.0754017305315204	0.09147095179233622	0.02843016069221261	0.17567567567567569
ENSMUST00000045110.14	ENSMUSG00000042046	+	full	2784	2546	56	196	252	84	0.02199528672427337	0.0769835035349568	0.09897879025923016	0.032992930086410056	0.2222222222222222
ENSMUST00000190997.7	ENSMUSG00000026439	+	full	1617	1538	31	141	172	67	0.020156046814044214	0.09167750325097529	0.11183355006501951	0.043563068920676205	0.18023255813953487
ENSMUST00000067398.13	ENSMUSG00000054387	-	full	1473	853	26	77	103	44	0.03048065650644783	0.09026963657678781	0.12075029308323564	0.05158264947245018	0.2524271844660194
ENSMUST00000077730.7	ENSMUSG00000026447	+	full	4899	4663	108	320	428	121	0.023161055114733004	0.06862534848809779	0.0917864036028308	0.025948959897061977	0.2523364485981308
ENSMUST00000052529.4	ENSMUSG00000046062	+	full	2094	1819	50	150	200	60	0.02748763056624519	0.08246289169873557	0.10995052226498075	0.032985156679494226	0.25
ENSMUST00000187285.7	ENSMUSG00000041757	+	full	3147	3105	74	224	298	73	0.02383252818035427	0.07214170692431562	0.09597423510466989	0.023510466988727857	0.2483221476510067
ENSMUST00000135222.9	ENSMUSG00000070644	+	full	1158	1035	24	87	111	19	0.02318840579710145	0.08405797101449275	0.1072463768115942	0.018357487922705314	0.21621621621621623
ENSMUST00000153799.8	ENSMUSG00000070643	-	full	1842	1518	51	101	152	31	0.03359683794466403	0.06653491436100131	0.10013175230566534	0.020421607378129116	0.3355263157894737
ENSMUST00000143567.8	ENSMUSG00000026463	-	full	3618	3262	61	248	309	120	0.01870018393623544	0.07602697731453097	0.0947271612507664	0.03678724708767627	0.19741100323624594
ENSMUST00000020692.7	ENSMUSG00000020423	-	full	477	92	0	4	4	3	0.0	0.043478260869565216	0.043478260869565216	0.03260869565217391	0.0
ENSMUST00000049470.11	ENSMUSG00000042305	-	full	1128	892	23	81	104	19	0.0257847533632287	0.09080717488789238	0.11659192825112108	0.021300448430493273	0.22115384615384615
ENSMUST00000027726.14	ENSMUSG00000026456	+	full	918	695	14	44	58	22	0.02014388489208633	0.06330935251798561	0.08345323741007195	0.031654676258992806	0.2413793103448276
ENSMUST00000027727.15	ENSMUSG00000026457	+	full	1128	949	17	63	80	15	0.01791359325605901	0.06638566912539515	0.08429926238145416	0.015806111696522657	0.2125
ENSMUST00000027725.11	ENSMUSG00000026455	+	full	1707	1530	30	120	150	72	0.0196078431372549	0.0784313725490196	0.09803921568627451	0.047058823529411764	0.2
ENSMUST00000047978.9	ENSMUSG00000042229	+	full	372	76	2	8	10	0	0.02631578947368421	0.10526315789473684	0.13157894736842105	0.0	0.2
ENSMUST00000047714.14	ENSMUSG00000042207	+	full	4635	4447	112	424	536	175	0.025185518326961996	0.09534517652349898	0.12053069485046099	0.03935237238587812	0.208955223880597
ENSMUST00000027687.8	ENSMUSG00000026429	+	full	615	418	10	32	42	20	0.023923444976076555	0.07655502392344497	0.10047846889952153	0.04784688995215311	0.23809523809523808
ENSMUST00000027684.11	ENSMUSG00000026426	+	full	561	461	14	36	50	14	0.03036876355748373	0.07809110629067245	0.10845986984815618	0.03036876355748373	0.28
ENSMUST00000081104.10	ENSMUSG00000062580	-	full	516	380	10	25	35	14	0.02631578947368421	0.06578947368421052	0.09210526315789473	0.03684210526315789	0.2857142857142857
ENSMUST00000041240.4	ENSMUSG00000041889	-	full	594	497	13	33	46	8	0.026156941649899398	0.06639839034205232	0.0925553319919517	0.01609657947686117	0.2826086956521739
