bovine_ensembl_gene_id	human_gene_id	mouse_return_gene	3utr_pid_aln_mean	3utr_pid_shorter_mean	3utr_pid_longer_mean	3utr_pct_gaps_mean	3utr_coverage_mean	5utr_pid_aln_mean	5utr_pid_shorter_mean	5utr_pid_longer_mean	5utr_pct_gaps_mean	5utr_coverage_mean	cds_pid_aln_mean	cds_pid_shorter_mean	cds_pid_longer_mean	cds_pct_gaps_mean	cds_coverage_mean	alignment_file_3utr	alignment_file_5utr	alignment_file_cds
ENSBTAG00000011394	ENSG00000005238	ENSMUSG00000036002	56.0815	79.1949	58.3826	31.354	97.8485	40.7879	78.9571	53.2964	49.1515	84.7879	92.3933	92.3933	92.3933	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000011394__ENSG00000005238__ENSMUSG00000036002.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011394__ENSG00000005238__ENSMUSG00000036002.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011394__ENSG00000005238__ENSMUSG00000036002.CDS.aln.fa
ENSBTAG00000014958	ENSG00000005249	ENSMUSG00000002997	26.5261	70.4333	27.6204	66.9448	93.0464	48.9771	79.8706	56.5408	40.9146	89.4103	91.3551	91.6444	91.3551	0.3182	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000014958__ENSG00000005249__ENSMUSG00000002997.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014958__ENSG00000005249__ENSMUSG00000002997.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014958__ENSG00000005249__ENSMUSG00000002997.CDS.aln.fa
ENSBTAG00000009278	ENSG00000005302	ENSMUSG00000031358	56.3549	67.3818	63.9132	22.2622	94.3645	46.3768	98.4848	53.7879	52.657	87.9227	88.2552	89.0463	88.4905	0.8872	99.7465	alignment_seq_extracted/aln_fasta/ENSBTAG00000009278__ENSG00000005302__ENSMUSG00000031358.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009278__ENSG00000005302__ENSMUSG00000031358.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009278__ENSG00000005302__ENSMUSG00000031358.CDS.aln.fa
ENSBTAG00000026403	ENSG00000005339	ENSMUSG00000022521	47.1438	86.1645	50.6433	45.343	95.4462	31.7323	86.7033	32.3756	65.0657	97.9885	88.1696	88.6628	88.5666	0.8415	99.8371	alignment_seq_extracted/aln_fasta/ENSBTAG00000026403__ENSG00000005339__ENSMUSG00000022521.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000026403__ENSG00000005339__ENSMUSG00000022521.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000026403__ENSG00000005339__ENSMUSG00000022521.CDS.aln.fa
ENSBTAG00000008048	ENSG00000005436	ENSMUSG00000022974	18.5688	53.3151	23.9892	69.4905	81.6574	11.6162	52.1471	20.5115	81.9865	78.2828	52.2746	62.0601	56.4066	16.578	95.3799	alignment_seq_extracted/aln_fasta/ENSBTAG00000008048__ENSG00000005436__ENSMUSG00000022974.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008048__ENSG00000005436__ENSMUSG00000022974.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008048__ENSG00000005436__ENSMUSG00000022974.CDS.aln.fa
ENSBTAG00000000489	ENSG00000005448	ENSMUSG00000030032	1.2821	79.8721	27.6276	98.4243	67.2245	10.4167	39.3273	18.2497	87.1528	75.8681	77.7479	86.335	80.5916	9.9462	96.6846	alignment_seq_extracted/aln_fasta/ENSBTAG00000000489__ENSG00000005448__ENSMUSG00000030032.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000489__ENSG00000005448__ENSMUSG00000030032.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000489__ENSG00000005448__ENSMUSG00000030032.CDS.aln.fa
ENSBTAG00000021535	ENSG00000005469	ENSMUSG00000003623	17.5615	47.6804	18.8121	70.6935	88.7584	40.1146	55.7277	41.4544	28.1757	98.3763	71.5626	76.0377	73.7474	6.636	98.0382	alignment_seq_extracted/aln_fasta/ENSBTAG00000021535__ENSG00000005469__ENSMUSG00000003623.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021535__ENSG00000005469__ENSMUSG00000003623.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021535__ENSG00000005469__ENSMUSG00000003623.CDS.aln.fa
ENSBTAG00000009207	ENSG00000005483	ENSMUSG00000029004	40.747	82.5075	48.2262	51.8206	87.8191	70.5955	85.9339	77.0317	20.0123	93.984	88.9481	89.7458	89.4302	1.1194	99.6979	alignment_seq_extracted/aln_fasta/ENSBTAG00000009207__ENSG00000005483__ENSMUSG00000029004.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009207__ENSG00000005483__ENSMUSG00000029004.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009207__ENSG00000005483__ENSMUSG00000029004.CDS.aln.fa
ENSBTAG00000026716	ENSG00000005700	ENSMUSG00000035941	49.708	64.9974	52.6066	26.5049	96.2713	57.4903	76.4557	61.9914	29.9613	97.6783	83.3373	87.2566	84.6379	4.5636	98.5415	alignment_seq_extracted/aln_fasta/ENSBTAG00000026716__ENSG00000005700__ENSMUSG00000035941.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000026716__ENSG00000005700__ENSMUSG00000035941.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000026716__ENSG00000005700__ENSMUSG00000035941.CDS.aln.fa
ENSBTAG00000018848	ENSG00000005812	ENSMUSG00000022124	48.9017	73.2098	59.1336	36.9704	89.5091	31.25	47.8591	33.8156	48.2372	96.7949	82.4859	90.7537	85.197	9.1102	96.9633	alignment_seq_extracted/aln_fasta/ENSBTAG00000018848__ENSG00000005812__ENSMUSG00000022124.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018848__ENSG00000005812__ENSMUSG00000022124.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018848__ENSG00000005812__ENSMUSG00000022124.CDS.aln.fa
ENSBTAG00000008744	ENSG00000005882	ENSMUSG00000038967	29.4052	66.2511	40.8222	57.2042	81.8861	26.3492	62.0808	36.092	60.1587	81.4286	86.9113	90.9586	88.2685	4.4496	98.5168	alignment_seq_extracted/aln_fasta/ENSBTAG00000008744__ENSG00000005882__ENSMUSG00000038967.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008744__ENSG00000005882__ENSMUSG00000038967.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008744__ENSG00000005882__ENSMUSG00000038967.CDS.aln.fa
ENSBTAG00000007730	ENSG00000005889	ENSMUSG00000079509	50.2335	78.689	56.2049	40.6192	93.3986	22.4478	59.4496	32.9878	74.4501	81.7259	90.1143	92.6081	90.4464	2.8088	99.7522	alignment_seq_extracted/aln_fasta/ENSBTAG00000007730__ENSG00000005889__ENSMUSG00000079509.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007730__ENSG00000005889__ENSMUSG00000079509.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007730__ENSG00000005889__ENSMUSG00000079509.CDS.aln.fa
ENSBTAG00000007399	ENSG00000005893	ENSMUSG00000016534	9.4624	58.4632	11.4689	84.6047	78.4061	17.6357	39.8688	20.7975	68.4109	91.6667	61.4597	75.9831	67.4186	20.7843	93.5948	alignment_seq_extracted/aln_fasta/ENSBTAG00000007399__ENSG00000005893__ENSMUSG00000016534.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007399__ENSG00000005893__ENSMUSG00000016534.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007399__ENSG00000005893__ENSMUSG00000016534.CDS.aln.fa
ENSBTAG00000002101	ENSG00000006007	ENSMUSG00000033917	18.3844	70.9653	34.112	74.9861	75.7103	49.0787	74.9961	56.3102	37.6884	92.1273	79.5937	86.5462	81.9085	8.0332	97.3223	alignment_seq_extracted/aln_fasta/ENSBTAG00000002101__ENSG00000006007__ENSMUSG00000033917.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002101__ENSG00000006007__ENSMUSG00000033917.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002101__ENSG00000006007__ENSMUSG00000033917.CDS.aln.fa
ENSBTAG00000007741	ENSG00000006016	ENSMUSG00000005268	4.1887	59.9812	10.7173	93.0031	71.0317	10.8761	31.968	12.7297	73.3132	87.1098	28.3159	51.5825	41.8397	56.3941	84.5283	alignment_seq_extracted/aln_fasta/ENSBTAG00000007741__ENSG00000006016__ENSMUSG00000005268.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007741__ENSG00000006016__ENSMUSG00000005268.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007741__ENSG00000006016__ENSMUSG00000005268.CDS.aln.fa
ENSBTAG00000013523	ENSG00000006025	ENSMUSG00000038534	63.8085	71.6705	68.2612	14.876	97.314	37.8098	76.395	51.583	52.438	83.693	87.7158	88.1313	87.7838	0.5536	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000013523__ENSG00000006025__ENSMUSG00000038534.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013523__ENSG00000006025__ENSMUSG00000038534.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013523__ENSG00000006025__ENSMUSG00000038534.CDS.aln.fa
ENSBTAG00000008913	ENSG00000006042	ENSMUSG00000035413	12.7816	68.8763	28.7536	82.3856	73.1666	13.9446	57.573	15.4704	75.5492	86.1509	59.2825	83.3089	67.7806	28.8401	90.3866	alignment_seq_extracted/aln_fasta/ENSBTAG00000008913__ENSG00000006042__ENSMUSG00000035413.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008913__ENSG00000006042__ENSMUSG00000035413.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008913__ENSG00000006042__ENSMUSG00000035413.CDS.aln.fa
ENSBTAG00000007084	ENSG00000006062	ENSMUSG00000020941	42.1241	61.0286	46.129	37.4132	96.4458	21.5054	83.8272	24.7662	74.1935	83.871	83.0898	84.4115	84.1102	2.4704	99.6868	alignment_seq_extracted/aln_fasta/ENSBTAG00000007084__ENSG00000006062__ENSMUSG00000020941.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007084__ENSG00000006062__ENSMUSG00000020941.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007084__ENSG00000006062__ENSMUSG00000020941.CDS.aln.fa
ENSBTAG00000018364	ENSG00000006118	ENSMUSG00000024736	59.1954	72.4235	62.8695	19.7701	96.3218	32.4431	72.3727	44.6421	59.545	83.7784	84.6187	85.6361	84.9172	1.2585	99.7096	alignment_seq_extracted/aln_fasta/ENSBTAG00000018364__ENSG00000006118__ENSMUSG00000024736.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018364__ENSG00000006118__ENSMUSG00000024736.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018364__ENSG00000006118__ENSMUSG00000024736.CDS.aln.fa
ENSBTAG00000020316	ENSG00000006125	ENSMUSG00000035152	26.9142	74.7662	27.6994	62.5531	95.7165	25.6545	79.8643	41.7392	68.3246	77.7487	92.7754	92.7754	92.7754	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000020316__ENSG00000006125__ENSMUSG00000035152.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020316__ENSG00000006125__ENSMUSG00000035152.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020316__ENSG00000006125__ENSMUSG00000035152.CDS.aln.fa
ENSBTAG00000018625	ENSG00000006194	ENSMUSG00000022529	48.723	59.8707	54.4659	23.8048	94.9902	29.2274	60.1684	36.5484	55.7536	85.8455	84.9968	85.7388	85.3262	1.1143	99.8547	alignment_seq_extracted/aln_fasta/ENSBTAG00000018625__ENSG00000006194__ENSMUSG00000022529.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018625__ENSG00000006194__ENSMUSG00000022529.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018625__ENSG00000006194__ENSMUSG00000022529.CDS.aln.fa
ENSBTAG00000024869	ENSG00000006210	ENSMUSG00000031778	48.0474	56.9355	54.3334	23.9286	96.5189	24.866	51.2131	26.7139	58.9496	93.9979	56.7386	68.514	62.409	19.9722	94.3633	alignment_seq_extracted/aln_fasta/ENSBTAG00000024869__ENSG00000006210__ENSMUSG00000031778.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000024869__ENSG00000006210__ENSMUSG00000031778.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000024869__ENSG00000006210__ENSMUSG00000031778.CDS.aln.fa
ENSBTAG00000012082	ENSG00000006327	ENSMUSG00000023905	57.7971	72.4875	60.0037	22.4928	98.4928	44.6667	63.1944	45.8333	28.6667	98.0	57.5646	80.0	67.2063	31.2423	90.6519	alignment_seq_extracted/aln_fasta/ENSBTAG00000012082__ENSG00000006327__ENSMUSG00000023905.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000012082__ENSG00000006327__ENSMUSG00000023905.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000012082__ENSG00000006327__ENSMUSG00000023905.CDS.aln.fa
ENSBTAG00000006661	ENSG00000006451	ENSMUSG00000008859	26.6039	89.9188	27.1678	66.963	97.5418	53.1183	72.423	58.4688	32.3656	96.2366	91.8411	91.8411	91.8411	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000006661__ENSG00000006451__ENSMUSG00000008859.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006661__ENSG00000006451__ENSMUSG00000008859.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006661__ENSG00000006451__ENSMUSG00000008859.CDS.aln.fa
ENSBTAG00000019181	ENSG00000006453	ENSMUSG00000038859	37.5598	48.8648	41.1421	28.9912	96.5329	61.9213	71.7919	65.475	16.6667	97.6852	81.8182	82.6172	82.2974	1.225	99.6776	alignment_seq_extracted/aln_fasta/ENSBTAG00000019181__ENSG00000006453__ENSMUSG00000038859.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019181__ENSG00000006453__ENSMUSG00000038859.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019181__ENSG00000006453__ENSMUSG00000038859.CDS.aln.fa
ENSBTAG00000003495	ENSG00000006459	ENSMUSG00000042599	30.8756	85.0053	33.1676	62.7078	94.7057	36.1809	88.7471	38.1304	58.9615	92.9648	91.1512	91.3117	91.1832	0.2121	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000003495__ENSG00000006459__ENSMUSG00000042599.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003495__ENSG00000006459__ENSMUSG00000042599.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003495__ENSG00000006459__ENSMUSG00000042599.CDS.aln.fa
ENSBTAG00000015981	ENSG00000006468	ENSMUSG00000004151	26.6427	79.0574	28.3695	65.0173	95.6238	16.6152	34.3329	26.0229	74.1255	83.8992	90.0632	92.7011	90.9522	2.8455	99.0515	alignment_seq_extracted/aln_fasta/ENSBTAG00000015981__ENSG00000006468__ENSMUSG00000004151.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015981__ENSG00000006468__ENSMUSG00000004151.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015981__ENSG00000006468__ENSMUSG00000004151.CDS.aln.fa
ENSBTAG00000019265	ENSG00000006530	ENSMUSG00000029916	27.1	62.3633	33.9364	58.0836	84.5504	10.925	45.8974	13.3966	77.7512	83.6523	87.4179	87.7637	87.4853	0.394	99.9212	alignment_seq_extracted/aln_fasta/ENSBTAG00000019265__ENSG00000006530__ENSMUSG00000029916.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019265__ENSG00000006530__ENSMUSG00000029916.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019265__ENSG00000006530__ENSMUSG00000029916.CDS.aln.fa
ENSBTAG00000013093	ENSG00000006534	ENSMUSG00000010025	21.2592	43.1939	23.1224	52.1345	94.4804	18.0258	43.7615	23.4909	63.0901	84.4063	53.4519	65.61	57.7324	19.6787	93.6317	alignment_seq_extracted/aln_fasta/ENSBTAG00000013093__ENSG00000006534__ENSMUSG00000010025.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013093__ENSG00000006534__ENSMUSG00000010025.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013093__ENSG00000006534__ENSMUSG00000010025.CDS.aln.fa
ENSBTAG00000005102	ENSG00000006576	ENSMUSG00000039987	32.1739	80.9318	34.1242	60.8827	95.9025	58.1267	70.1079	62.5649	20.6612	96.1433	86.238	90.6814	87.8842	5.0761	98.308	alignment_seq_extracted/aln_fasta/ENSBTAG00000005102__ENSG00000006576__ENSMUSG00000039987.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005102__ENSG00000006576__ENSMUSG00000039987.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005102__ENSG00000006576__ENSMUSG00000039987.CDS.aln.fa
ENSBTAG00000013110	ENSG00000006607	ENSMUSG00000025555	14.4734	39.5917	19.3653	66.8778	83.3685	13.0542	40.2766	20.878	70.3612	77.9146	61.806	65.5808	65.063	8.8896	98.1259	alignment_seq_extracted/aln_fasta/ENSBTAG00000013110__ENSG00000006607__ENSMUSG00000025555.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013110__ENSG00000006607__ENSMUSG00000025555.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013110__ENSG00000006607__ENSMUSG00000025555.CDS.aln.fa
ENSBTAG00000010597	ENSG00000006625	ENSMUSG00000002797	9.2598	63.0952	28.5933	85.9033	72.0388	14.1935	37.7415	22.7609	66.5591	80.9677	75.6813	84.8912	78.7173	10.8491	96.3836	alignment_seq_extracted/aln_fasta/ENSBTAG00000010597__ENSG00000006625__ENSMUSG00000002797.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010597__ENSG00000006625__ENSMUSG00000002797.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010597__ENSG00000006625__ENSMUSG00000002797.CDS.aln.fa
ENSBTAG00000014711	ENSG00000006634	ENSMUSG00000002297	11.6892	63.8378	20.6946	82.6562	74.8396	58.2645	67.7299	60.5749	18.1818	99.7245	77.8923	79.1775	78.3539	2.16	99.9018	alignment_seq_extracted/aln_fasta/ENSBTAG00000014711__ENSG00000006634__ENSMUSG00000002297.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014711__ENSG00000006634__ENSMUSG00000002297.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014711__ENSG00000006634__ENSMUSG00000002297.CDS.aln.fa
ENSBTAG00000010549	ENSG00000006652	ENSMUSG00000001627	27.451	58.2109	31.0617	55.4047	94.235	89.2704	91.0985	89.8151	2.0029	99.4278	90.1532	91.4187	90.6161	1.4588	99.5624	alignment_seq_extracted/aln_fasta/ENSBTAG00000010549__ENSG00000006652__ENSMUSG00000001627.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010549__ENSG00000006652__ENSMUSG00000001627.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010549__ENSG00000006652__ENSMUSG00000001627.CDS.aln.fa
ENSBTAG00000015294	ENSG00000006695	ENSMUSG00000042148	18.2635	51.9223	20.4438	67.7046	92.5349	63.0719	71.2927	64.7963	11.7647	97.3856	68.5446	73.0731	70.6239	6.8779	98.0047	alignment_seq_extracted/aln_fasta/ENSBTAG00000015294__ENSG00000006695__ENSMUSG00000042148.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015294__ENSG00000006695__ENSMUSG00000042148.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015294__ENSG00000006695__ENSMUSG00000042148.CDS.aln.fa
ENSBTAG00000020428	ENSG00000006712	ENSMUSG00000003437	27.6113	74.5035	41.295	64.3052	79.6549	40.0	66.0722	41.8642	42.1384	96.3522	90.1741	90.7955	90.3448	0.7463	99.8756	alignment_seq_extracted/aln_fasta/ENSBTAG00000020428__ENSG00000006712__ENSMUSG00000003437.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020428__ENSG00000006712__ENSMUSG00000003437.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020428__ENSG00000006712__ENSMUSG00000003437.CDS.aln.fa
ENSBTAG00000021938	ENSG00000006740	ENSMUSG00000033389	55.8222	65.1773	58.9058	17.8222	98.0	28.0365	48.1009	31.1398	57.1689	93.9726	84.5854	85.9358	85.3754	2.0059	99.5019	alignment_seq_extracted/aln_fasta/ENSBTAG00000021938__ENSG00000006740__ENSMUSG00000033389.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021938__ENSG00000006740__ENSMUSG00000033389.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021938__ENSG00000006740__ENSMUSG00000033389.CDS.aln.fa
ENSBTAG00000015849	ENSG00000006757	ENSMUSG00000025509	6.1724	55.3945	7.23	85.999	78.8043	15.5116	42.864	22.185	72.9373	79.4279	27.2502	54.8777	38.315	52.8243	82.9299	alignment_seq_extracted/aln_fasta/ENSBTAG00000015849__ENSG00000006757__ENSMUSG00000025509.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015849__ENSG00000006757__ENSMUSG00000025509.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015849__ENSG00000006757__ENSMUSG00000025509.CDS.aln.fa
ENSBTAG00000009050	ENSG00000006831	ENSMUSG00000030168	21.6661	89.5721	22.5413	69.786	96.8323	32.5998	54.6843	37.2182	46.3733	93.5615	66.6213	84.3526	72.9039	21.0204	92.9932	alignment_seq_extracted/aln_fasta/ENSBTAG00000009050__ENSG00000006831__ENSMUSG00000030168.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009050__ENSG00000006831__ENSMUSG00000030168.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009050__ENSG00000006831__ENSMUSG00000030168.CDS.aln.fa
ENSBTAG00000010979	ENSG00000006837	ENSMUSG00000020389	11.3333	50.8633	15.7924	82.7143	77.381	27.4569	43.6007	32.0041	45.2888	91.1854	81.4398	85.2834	82.8583	4.716	98.4995	alignment_seq_extracted/aln_fasta/ENSBTAG00000010979__ENSG00000006837__ENSMUSG00000020389.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010979__ENSG00000006837__ENSMUSG00000020389.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010979__ENSG00000006837__ENSMUSG00000020389.CDS.aln.fa
ENSBTAG00000002682	ENSG00000007047	ENSMUSG00000030397	22.1803	69.389	27.8309	69.3102	83.2578	29.372	78.955	31.0523	65.9903	95.6522	92.3565	92.3565	92.3565	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000002682__ENSG00000007047__ENSMUSG00000030397.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002682__ENSG00000007047__ENSMUSG00000030397.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002682__ENSG00000007047__ENSMUSG00000030397.CDS.aln.fa
ENSBTAG00000004604	ENSG00000007080	ENSMUSG00000007721	47.9012	57.1448	49.1484	18.642	98.642	6.035	51.7439	9.4911	89.5657	72.1376	53.0964	79.2431	61.9844	33.2657	89.4078	alignment_seq_extracted/aln_fasta/ENSBTAG00000004604__ENSG00000007080__ENSMUSG00000007721.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000004604__ENSG00000007080__ENSMUSG00000007721.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000004604__ENSG00000007080__ENSMUSG00000007721.CDS.aln.fa
ENSBTAG00000019107	ENSG00000007237	ENSMUSG00000033066	5.9414	71.1714	6.1459	91.9759	74.6018	34.5975	84.7292	50.1358	59.1484	81.0379	92.15	92.15	92.15	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000019107__ENSG00000007237__ENSMUSG00000033066.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019107__ENSG00000007237__ENSMUSG00000033066.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019107__ENSG00000007237__ENSMUSG00000033066.CDS.aln.fa
ENSBTAG00000014294	ENSG00000007341	ENSMUSG00000045576	14.2273	51.8328	16.8283	73.7368	85.3813	2.3649	81.746	13.7066	97.0721	68.2432	83.1285	88.463	86.8108	8.0074	97.7281	alignment_seq_extracted/aln_fasta/ENSBTAG00000014294__ENSG00000007341__ENSMUSG00000045576.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014294__ENSG00000007341__ENSMUSG00000045576.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014294__ENSG00000007341__ENSMUSG00000045576.CDS.aln.fa
ENSBTAG00000000179	ENSG00000007376	ENSMUSG00000041199	29.5609	42.8972	33.4348	38.6518	95.1763	36.2477	47.4728	41.859	30.9654	94.5355	76.3687	79.2508	77.9109	4.8164	99.203	alignment_seq_extracted/aln_fasta/ENSBTAG00000000179__ENSG00000007376__ENSMUSG00000041199.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000179__ENSG00000007376__ENSMUSG00000041199.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000179__ENSG00000007376__ENSMUSG00000041199.CDS.aln.fa
ENSBTAG00000019805	ENSG00000007384	ENSMUSG00000020282	55.2817	70.4957	59.6859	23.1221	94.4836	26.3052	70.2797	28.2828	64.4578	93.3735	86.4015	88.79	87.1704	2.6894	99.1288	alignment_seq_extracted/aln_fasta/ENSBTAG00000019805__ENSG00000007384__ENSMUSG00000020282.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019805__ENSG00000007384__ENSMUSG00000020282.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019805__ENSG00000007384__ENSMUSG00000020282.CDS.aln.fa
ENSBTAG00000016568	ENSG00000007392	ENSMUSG00000024188	4.397	80.6947	29.2248	94.7486	68.5892	15.5653	39.7348	23.5831	64.464	78.7078	63.1304	90.1135	72.1814	29.9435	90.0188	alignment_seq_extracted/aln_fasta/ENSBTAG00000016568__ENSG00000007392__ENSMUSG00000024188.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016568__ENSG00000007392__ENSMUSG00000024188.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016568__ENSG00000007392__ENSMUSG00000024188.CDS.aln.fa
