transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSBTAT00000144004	ENSBTAG00000020073	+	full	1227	559	8	43	51	19	0.014311270125223614	0.07692307692307693	0.09123434704830054	0.03398926654740608	0.1568627450980392
ENSBTAT00000152633	ENSBTAG00000057675	+	full	1044	542	13	58	71	24	0.023985239852398525	0.1070110701107011	0.13099630996309963	0.04428044280442804	0.18309859154929578
ENSBTAT00000025816	ENSBTAG00000019376	-	full	3624	3262	61	311	372	106	0.01870018393623544	0.09534028203556101	0.11404046597179644	0.03249540159411404	0.1639784946236559
ENSBTAT00000076794	ENSBTAG00000017490	+	full	3225	2950	67	259	326	118	0.02271186440677966	0.08779661016949153	0.11050847457627119	0.04	0.20552147239263804
ENSBTAT00000136631	ENSBTAG00000010550	+	full	618	508	8	40	48	13	0.015748031496062992	0.07874015748031496	0.09448818897637795	0.025590551181102362	0.16666666666666666
ENSBTAT00000005438	ENSBTAG00000004154	-	full	2109	1900	47	217	264	77	0.024736842105263158	0.11421052631578947	0.13894736842105262	0.04052631578947368	0.17803030303030304
ENSBTAT00000061563	ENSBTAG00000001403	-	full	1791	1653	38	159	197	69	0.022988505747126436	0.09618874773139746	0.1191772534785239	0.041742286751361164	0.19289340101522842
ENSBTAT00000092038	ENSBTAG00000013142	-	full	1830	1517	33	170	203	70	0.021753460777851022	0.11206328279499012	0.13381674357284112	0.04614370468029005	0.1625615763546798
ENSBTAT00000024928	ENSBTAG00000018727	+	full	2088	1888	95	200	295	61	0.05031779661016949	0.1059322033898305	0.15625	0.0323093220338983	0.3220338983050847
ENSBTAT00000016890	ENSBTAG00000012708	-	full	1233	1106	19	100	119	54	0.017179023508137433	0.09041591320072333	0.10759493670886076	0.048824593128390596	0.15966386554621848
ENSBTAT00000076471	ENSBTAG00000031709	+	full	639	507	12	46	58	32	0.023668639053254437	0.09072978303747535	0.11439842209072978	0.0631163708086785	0.20689655172413793
ENSBTAT00000116795	ENSBTAG00000016228	-	full	1581	1400	39	129	168	57	0.027857142857142858	0.09214285714285714	0.12	0.04071428571428572	0.23214285714285715
ENSBTAT00000092025	ENSBTAG00000001274	-	full	1083	686	12	54	66	24	0.01749271137026239	0.07871720116618076	0.09620991253644315	0.03498542274052478	0.18181818181818182
ENSBTAT00000095452	ENSBTAG00000017416	+	full	1602	1453	43	112	155	88	0.029593943565037854	0.07708189951823813	0.10667584308327598	0.060564349621472814	0.27741935483870966
ENSBTAT00000132628	ENSBTAG00000058033	+	full	1209	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000108062	ENSBTAG00000031572	+	full	2346	2185	53	205	258	109	0.02425629290617849	0.09382151029748284	0.11807780320366133	0.04988558352402746	0.2054263565891473
ENSBTAT00000135413	ENSBTAG00000027795	-	full	2280	2098	42	179	221	74	0.02001906577693041	0.08531935176358436	0.10533841754051478	0.03527168732125834	0.19004524886877827
ENSBTAT00000104232	ENSBTAG00000009336	+	full	639	520	16	46	62	16	0.03076923076923077	0.08846153846153847	0.11923076923076924	0.03076923076923077	0.25806451612903225
ENSBTAT00000074635	ENSBTAG00000004126	-	full	855	699	17	53	70	39	0.024320457796852647	0.07582260371959942	0.10014306151645208	0.055793991416309016	0.24285714285714285
ENSBTAT00000044707	ENSBTAG00000031561	-	full	1020	877	19	119	138	38	0.021664766248574687	0.13568985176738882	0.1573546180159635	0.043329532497149374	0.13768115942028986
ENSBTAT00000044731	ENSBTAG00000005230	+	full	1062	718	16	72	88	17	0.022284122562674095	0.10027855153203342	0.12256267409470752	0.023676880222841225	0.18181818181818182
ENSBTAT00000005025	ENSBTAG00000003851	+	full	1581	1182	21	111	132	38	0.017766497461928935	0.09390862944162437	0.1116751269035533	0.032148900169204735	0.1590909090909091
ENSBTAT00000016071	ENSBTAG00000012120	-	full	1971	1473	37	131	168	63	0.025118805159538356	0.08893414799728445	0.11405295315682282	0.04276985743380855	0.22023809523809523
ENSBTAT00000140019	ENSBTAG00000076513	+	full	597	597	11	49	60	25	0.018425460636515914	0.08207705192629816	0.10050251256281408	0.04187604690117253	0.18333333333333332
ENSBTAT00000084984	ENSBTAG00000013013	-	full	2145	1993	29	188	217	91	0.014550928248871048	0.09433015554440542	0.10888108379327646	0.04565980933266432	0.1336405529953917
ENSBTAT00000002681	ENSBTAG00000002075	-	full	2253	2103	50	205	255	107	0.02377555872563005	0.09747979077508322	0.12125534950071326	0.050879695672848314	0.19607843137254902
ENSBTAT00000100836	ENSBTAG00000006142	+	full	3033	2797	66	279	345	147	0.02359671076153021	0.09974973185555953	0.12334644261708974	0.05255631033249911	0.19130434782608696
ENSBTAT00000100582	ENSBTAG00000001465	-	full	1122	1122	14	81	95	31	0.012477718360071301	0.07219251336898395	0.08467023172905526	0.027629233511586453	0.14736842105263157
ENSBTAT00000069762	ENSBTAG00000004564	-	full	1311	1279	34	93	127	36	0.026583268178264268	0.0727130570758405	0.09929632525410477	0.028146989835809225	0.2677165354330709
ENSBTAT00000044404	ENSBTAG00000023445	+	full	999	391	8	21	29	8	0.020460358056265986	0.05370843989769821	0.0741687979539642	0.020460358056265986	0.27586206896551724
ENSBTAT00000148942	ENSBTAG00000031435	-	full	588	567	14	42	56	27	0.024691358024691357	0.07407407407407407	0.09876543209876543	0.047619047619047616	0.25
ENSBTAT00000105381	ENSBTAG00000009104	+	full	234	148	3	13	16	2	0.02027027027027027	0.08783783783783784	0.10810810810810811	0.013513513513513514	0.1875
ENSBTAT00000024485	ENSBTAG00000018402	-	full	2328	2017	49	92	141	38	0.024293505205751114	0.04561229548834903	0.06990580069410014	0.018839861179970253	0.3475177304964539
ENSBTAT00000014805	ENSBTAG00000011150	+	full	567	360	6	30	36	12	0.016666666666666666	0.08333333333333333	0.1	0.03333333333333333	0.16666666666666666
ENSBTAT00000014803	ENSBTAG00000011147	-	full	1143	731	7	66	73	54	0.009575923392612859	0.09028727770177838	0.09986320109439124	0.07387140902872777	0.0958904109589041
ENSBTAT00000123126	ENSBTAG00000005068	+	full	621	546	15	46	61	19	0.027472527472527472	0.08424908424908426	0.11172161172161173	0.0347985347985348	0.2459016393442623
ENSBTAT00000010277	ENSBTAG00000007814	+	full	1239	1004	40	48	88	28	0.0398406374501992	0.04780876494023904	0.08764940239043825	0.027888446215139442	0.45454545454545453
ENSBTAT00000113254	ENSBTAG00000015163	+	full	732	667	13	52	65	16	0.019490254872563718	0.07796101949025487	0.09745127436281859	0.0239880059970015	0.2
ENSBTAT00000003112	ENSBTAG00000002395	-	full	3012	2834	50	301	351	118	0.017642907551164433	0.10621030345800989	0.12385321100917432	0.04163726182074806	0.14245014245014245
ENSBTAT00000129406	ENSBTAG00000019704	+	full	3033	2830	57	304	361	148	0.020141342756183747	0.10742049469964664	0.12756183745583038	0.052296819787985865	0.15789473684210525
ENSBTAT00000075393	ENSBTAG00000001721	-	full	1182	958	17	55	72	31	0.017745302713987474	0.05741127348643006	0.07515657620041753	0.032359081419624215	0.2361111111111111
ENSBTAT00000110973	ENSBTAG00000022227	+	full	888	802	21	61	82	35	0.026184538653366583	0.07605985037406483	0.10224438902743142	0.043640897755610975	0.25609756097560976
ENSBTAT00000083481	ENSBTAG00000011986	+	full	996	889	15	66	81	30	0.01687289088863892	0.07424071991001124	0.09111361079865017	0.03374578177727784	0.18518518518518517
ENSBTAT00000031949	ENSBTAG00000007331	+	full	2289	2083	45	193	238	111	0.02160345655304849	0.09265482477196352	0.114258281325012	0.05328852616418627	0.18907563025210083
ENSBTAT00000010430	ENSBTAG00000007933	-	full	1293	911	24	57	81	18	0.026344676180021953	0.06256860592755215	0.0889132821075741	0.019758507135016465	0.2962962962962963
ENSBTAT00000072060	ENSBTAG00000031178	+	full	1923	1657	29	127	156	61	0.017501508750754374	0.07664453832226917	0.09414604707302354	0.036813518406759206	0.1858974358974359
ENSBTAT00000088655	ENSBTAG00000009154	-	full	3090	2901	53	345	398	150	0.018269562219924165	0.1189245087900724	0.13719407100999656	0.05170630816959669	0.13316582914572864
ENSBTAT00000021330	ENSBTAG00000016026	+	full	1206	1122	18	90	108	31	0.016042780748663103	0.08021390374331551	0.0962566844919786	0.027629233511586453	0.16666666666666666
ENSBTAT00000002887	ENSBTAG00000002232	-	full	2688	2410	41	208	249	98	0.01701244813278008	0.08630705394190871	0.10331950207468879	0.04066390041493776	0.1646586345381526
ENSBTAT00000093517	ENSBTAG00000011524	+	full	5223	4873	102	510	612	242	0.02093166427252206	0.1046583213626103	0.12558998563513235	0.04966139954853273	0.16666666666666666
ENSBTAT00000096969	ENSBTAG00000018138	+	full	1767	1571	44	131	175	62	0.028007638446849142	0.08338637810311904	0.11139401654996817	0.03946530872056015	0.25142857142857145
ENSBTAT00000008169	ENSBTAG00000006222	+	full	1377	1143	29	102	131	55	0.02537182852143482	0.08923884514435695	0.11461067366579178	0.048118985126859144	0.22137404580152673
ENSBTAT00000018795	ENSBTAG00000014140	-	full	840	619	12	62	74	22	0.01938610662358643	0.10016155088852989	0.11954765751211632	0.035541195476575124	0.16216216216216217
ENSBTAT00000044150	ENSBTAG00000015413	-	full	2550	2472	50	256	306	120	0.020226537216828478	0.10355987055016182	0.12378640776699029	0.04854368932038835	0.16339869281045752
ENSBTAT00000124188	ENSBTAG00000040061	-	full	3615	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000081879	ENSBTAG00000050763	-	full	1443	455	3	32	35	12	0.006593406593406593	0.07032967032967033	0.07692307692307693	0.026373626373626374	0.08571428571428572
ENSBTAT00000020353	ENSBTAG00000015310	-	full	936	692	11	63	74	25	0.015895953757225433	0.09104046242774566	0.1069364161849711	0.036127167630057806	0.14864864864864866
ENSBTAT00000115958	ENSBTAG00000020028	+	full	624	520	11	47	58	13	0.021153846153846155	0.09038461538461538	0.11153846153846154	0.025	0.1896551724137931
ENSBTAT00000090923	ENSBTAG00000014843	+	full	2721	2575	62	237	299	100	0.024077669902912623	0.09203883495145632	0.11611650485436893	0.038834951456310676	0.20735785953177258
ENSBTAT00000009083	ENSBTAG00000006909	+	full	3228	3040	66	289	355	156	0.021710526315789475	0.09506578947368421	0.11677631578947369	0.05131578947368421	0.18591549295774648
ENSBTAT00000132762	ENSBTAG00000023426	-	full	675	475	6	51	57	21	0.01263157894736842	0.10736842105263159	0.12	0.04421052631578947	0.10526315789473684
ENSBTAT00000096413	ENSBTAG00000018538	+	full	1932	1820	63	216	279	107	0.03461538461538462	0.11868131868131868	0.1532967032967033	0.05879120879120879	0.22580645161290322
ENSBTAT00000052818	ENSBTAG00000001497	-	full	627	477	8	33	41	8	0.016771488469601678	0.06918238993710692	0.0859538784067086	0.016771488469601678	0.1951219512195122
ENSBTAT00000070490	ENSBTAG00000019952	-	full	2064	1980	43	189	232	101	0.021717171717171718	0.09545454545454546	0.11717171717171718	0.05101010101010101	0.1853448275862069
ENSBTAT00000026574	ENSBTAG00000019949	+	full	1635	891	18	87	105	38	0.020202020202020204	0.09764309764309764	0.11784511784511785	0.04264870931537598	0.17142857142857143
ENSBTAT00000128659	ENSBTAG00000015198	+	full	2421	2209	78	174	252	39	0.03531009506564056	0.07876867360796741	0.11407876867360797	0.01765504753282028	0.30952380952380953
ENSBTAT00000024518	ENSBTAG00000018427	-	full	1134	889	20	88	108	46	0.02249718785151856	0.09898762654668167	0.12148481439820022	0.05174353205849269	0.18518518518518517
ENSBTAT00000110879	ENSBTAG00000035437	+	full	3777	3703	87	368	455	201	0.02349446394815015	0.09937888198757763	0.12287334593572778	0.054280313259519306	0.1912087912087912
ENSBTAT00000074470	ENSBTAG00000015221	-	full	1626	1528	21	103	124	41	0.0137434554973822	0.06740837696335078	0.08115183246073299	0.026832460732984294	0.1693548387096774
ENSBTAT00000000991	ENSBTAG00000000750	+	full	1734	92	0	5	5	3	0.0	0.05434782608695652	0.05434782608695652	0.03260869565217391	0.0
ENSBTAT00000069850	ENSBTAG00000023416	-	full	3453	3276	60	318	378	172	0.018315018315018316	0.09706959706959707	0.11538461538461539	0.052503052503052504	0.15873015873015872
ENSBTAT00000009235	ENSBTAG00000007014	-	full	2118	1909	61	225	286	89	0.03195390256678889	0.1178627553693033	0.1498166579360922	0.046621267679413304	0.21328671328671328
ENSBTAT00000077451	ENSBTAG00000000742	+	full	2304	2195	82	140	222	33	0.03735763097949886	0.06378132118451026	0.10113895216400912	0.015034168564920273	0.36936936936936937
ENSBTAT00000022607	ENSBTAG00000016999	+	full	1767	1605	27	108	135	74	0.016822429906542057	0.06728971962616823	0.08411214953271028	0.04610591900311527	0.2
ENSBTAT00000001747	ENSBTAG00000001324	+	full	1935	1764	30	103	133	34	0.017006802721088437	0.05839002267573696	0.07539682539682539	0.01927437641723356	0.22556390977443608
ENSBTAT00000001199	ENSBTAG00000000905	+	full	627	512	13	32	45	13	0.025390625	0.0625	0.087890625	0.025390625	0.28888888888888886
ENSBTAT00000106872	ENSBTAG00000044075	-	full	1017	753	19	43	62	27	0.025232403718459494	0.057104913678618856	0.08233731739707835	0.035856573705179286	0.3064516129032258
ENSBTAT00000084226	ENSBTAG00000000526	+	full	4641	4447	99	428	527	230	0.022262199235439623	0.09624465932089049	0.11850685855633011	0.051720260850011246	0.18785578747628084
ENSBTAT00000023484	ENSBTAG00000035556	-	full	777	576	8	50	58	26	0.013888888888888888	0.08680555555555555	0.10069444444444445	0.04513888888888889	0.13793103448275862
ENSBTAT00000005894	ENSBTAG00000004495	-	full	1233	1099	21	99	120	64	0.01910828025477707	0.09008189262966333	0.1091901728844404	0.05823475887170155	0.175
ENSBTAT00000133182	ENSBTAG00000002966	-	full	6909	6752	139	672	811	338	0.02058649289099526	0.0995260663507109	0.12011255924170616	0.05005924170616114	0.17139334155363747
ENSBTAT00000067478	ENSBTAG00000030942	+	full	1077	844	22	69	91	33	0.026066350710900472	0.08175355450236967	0.10781990521327015	0.03909952606635071	0.24175824175824176
ENSBTAT00000115351	ENSBTAG00000009258	-	full	1941	1668	34	186	220	76	0.02038369304556355	0.11151079136690648	0.13189448441247004	0.045563549160671464	0.15454545454545454
ENSBTAT00000068941	ENSBTAG00000007462	+	full	2040	1662	40	122	162	65	0.024067388688327317	0.07340553549939831	0.09747292418772563	0.03910950661853189	0.24691358024691357
ENSBTAT00000114603	ENSBTAG00000011626	-	full	2862	2681	50	234	284	136	0.01864975755315181	0.08728086534875047	0.10593062290190228	0.05072734054457292	0.176056338028169
ENSBTAT00000018087	ENSBTAG00000013602	-	full	6972	6530	143	645	788	332	0.021898928024502298	0.09877488514548238	0.12067381316998468	0.050842266462480856	0.1814720812182741
ENSBTAT00000136000	ENSBTAG00000018768	-	full	354	256	6	32	38	2	0.0234375	0.125	0.1484375	0.0078125	0.15789473684210525
ENSBTAT00000018116	ENSBTAG00000013629	+	full	732	608	17	46	63	15	0.027960526315789474	0.0756578947368421	0.10361842105263158	0.024671052631578948	0.2698412698412698
ENSBTAT00000000507	ENSBTAG00000000394	+	full	1890	1586	35	96	131	30	0.022068095838587643	0.0605296343001261	0.08259773013871374	0.018915510718789406	0.26717557251908397
ENSBTAT00000012035	ENSBTAG00000030913	+	full	1956	1675	36	156	192	53	0.021492537313432834	0.09313432835820895	0.11462686567164179	0.03164179104477612	0.1875
ENSBTAT00000028324	ENSBTAG00000021253	-	full	3774	3247	49	283	332	66	0.015090853095164768	0.087157376039421	0.10224822913458577	0.020326455189405606	0.14759036144578314
ENSBTAT00000093461	ENSBTAG00000021259	-	full	2184	1913	49	129	178	47	0.02561421850496602	0.06743335075797177	0.0930475692629378	0.024568740198640877	0.2752808988764045
ENSBTAT00000096215	ENSBTAG00000030836	-	full	3201	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000028342	ENSBTAG00000066612	+	full	2034	1755	31	120	151	37	0.017663817663817662	0.06837606837606838	0.08603988603988603	0.021082621082621083	0.2052980132450331
ENSBTAT00000078051	ENSBTAG00000021286	+	full	1602	1536	25	84	109	25	0.016276041666666668	0.0546875	0.07096354166666667	0.016276041666666668	0.22935779816513763
ENSBTAT00000029195	ENSBTAG00000021899	+	full	1848	1787	34	150	184	55	0.019026301063234472	0.08393956351426973	0.1029658645775042	0.03077783995523223	0.18478260869565216
ENSBTAT00000077373	ENSBTAG00000021491	+	full	1539	1328	30	125	155	28	0.022590361445783132	0.09412650602409639	0.11671686746987951	0.02108433734939759	0.1935483870967742
ENSBTAT00000018809	ENSBTAG00000014153	+	full	1311	1049	39	76	115	34	0.037178265014299335	0.07244995233555768	0.109628217349857	0.032411820781696854	0.3391304347826087
ENSBTAT00000023157	ENSBTAG00000017418	+	full	2214	1970	46	170	216	43	0.023350253807106598	0.08629441624365482	0.10964467005076142	0.02182741116751269	0.21296296296296297
ENSBTAT00000149796	ENSBTAG00000074909	+	full	846	776	17	51	68	19	0.02190721649484536	0.06572164948453608	0.08762886597938144	0.024484536082474227	0.25
ENSBTAT00000070390	ENSBTAG00000003981	+	full	1341	1058	33	76	109	25	0.031190926275992438	0.07183364839319471	0.10302457466918714	0.023629489603024575	0.30275229357798167
ENSBTAT00000027260	ENSBTAG00000020456	+	full	1131	992	25	71	96	12	0.025201612903225805	0.0715725806451613	0.0967741935483871	0.012096774193548387	0.2604166666666667
ENSBTAT00000087207	ENSBTAG00000007100	+	full	3780	3491	79	275	354	96	0.022629619020338013	0.07877399026067029	0.1014036092810083	0.027499283872815812	0.2231638418079096
ENSBTAT00000056305	ENSBTAG00000010658	+	full	2343	2145	34	132	166	42	0.015850815850815853	0.06153846153846154	0.0773892773892774	0.019580419580419582	0.20481927710843373
ENSBTAT00000118633	ENSBTAG00000060080	+	full	783	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000063929	ENSBTAG00000048090	-	full	687	319	2	25	27	12	0.006269592476489028	0.07836990595611286	0.08463949843260188	0.03761755485893417	0.07407407407407407
ENSBTAT00000114174	ENSBTAG00000017321	-	full	405	334	12	32	44	10	0.03592814371257485	0.09580838323353294	0.1317365269461078	0.029940119760479042	0.2727272727272727
ENSBTAT00000029020	ENSBTAG00000021771	-	full	528	431	8	36	44	7	0.018561484918793503	0.08352668213457076	0.10208816705336426	0.016241299303944315	0.18181818181818182
ENSBTAT00000102649	ENSBTAG00000017486	+	full	2310	2080	34	122	156	36	0.016346153846153847	0.058653846153846154	0.075	0.01730769230769231	0.21794871794871795
ENSBTAT00000043357	ENSBTAG00000024162	-	full	1719	1448	31	62	93	13	0.021408839779005526	0.04281767955801105	0.06422651933701658	0.008977900552486187	0.3333333333333333
ENSBTAT00000015668	ENSBTAG00000011802	+	full	3084	2411	37	197	234	48	0.015346329323931979	0.08170883450850269	0.09705516383243468	0.019908751555371217	0.1581196581196581
ENSBTAT00000111108	ENSBTAG00000019269	+	full	3084	2435	40	191	231	34	0.01642710472279261	0.07843942505133471	0.09486652977412731	0.013963039014373716	0.17316017316017315
ENSBTAT00000025201	ENSBTAG00000018936	-	full	2199	2017	59	133	192	43	0.029251363411006447	0.06593951412989589	0.09519087754090233	0.021318790282597918	0.3072916666666667
ENSBTAT00000004097	ENSBTAG00000003148	-	full	5784	5575	129	425	554	148	0.0231390134529148	0.07623318385650224	0.09937219730941704	0.026547085201793722	0.2328519855595668
