transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSBTAT00000078442	ENSBTAG00000065804	285	4	0	1	60	25	42	16
ENSBTAT00000026917	ENSBTAG00000020212	110	0	0	0	0	NA	NA	NA
ENSBTAT00000095668	ENSBTAG00000003263	199	0	0	0	0	NA	NA	NA
ENSBTAT00000096427	ENSBTAG00000005016	40	0	0	0	0	NA	NA	NA
ENSBTAT00000009693	ENSBTAG00000007371	67	0	0	0	0	NA	NA	NA
ENSBTAT00000009698	ENSBTAG00000007374	204	3	0	1	36	18	10	93
ENSBTAT00000061226	ENSBTAG00000025856	514	2	0	1	9	8	277	86
ENSBTAT00000082088	ENSBTAG00000025853	199	0	0	0	0	NA	NA	NA
ENSBTAT00000008885	ENSBTAG00000006751	511	2	1	1	151	142	49	33
ENSBTAT00000002123	ENSBTAG00000001619	199	1	0	1	12	12	19	141
ENSBTAT00000153652	ENSBTAG00000075267	152	0	0	0	0	NA	NA	NA
ENSBTAT00000079822	ENSBTAG00000015716	199	1	2	1	1	1	51	142
ENSBTAT00000069909	ENSBTAG00000010399	258	2	0	1	18	9	5	114
ENSBTAT00000102792	ENSBTAG00000011540	132	0	1	1	0	NA	44	NA
ENSBTAT00000028820	ENSBTAG00000021630	11	0	0	0	0	NA	NA	NA
ENSBTAT00000054198	ENSBTAG00000039658	152	1	1	1	3	3	37	103
ENSBTAT00000011038	ENSBTAG00000008386	199	0	0	0	0	NA	NA	NA
ENSBTAT00000084343	ENSBTAG00000012352	199	2	0	1	16	12	10	112
ENSBTAT00000019706	ENSBTAG00000014807	199	2	1	1	19	12	104	0
ENSBTAT00000125394	ENSBTAG00000015155	138	0	0	0	0	NA	NA	NA
ENSBTAT00000020164	ENSBTAG00000015158	353	1	0	1	19	19	28	265
ENSBTAT00000102724	ENSBTAG00000017095	437	3	2	1	37	31	67	6
ENSBTAT00000025235	ENSBTAG00000077962	44	1	0	1	1	1	38	0
ENSBTAT00000000481	ENSBTAG00000000371	119	0	0	0	0	NA	NA	NA
ENSBTAT00000068089	ENSBTAG00000000372	40	0	1	1	0	NA	9	NA
ENSBTAT00000099979	ENSBTAG00000033983	482	0	0	0	0	NA	NA	NA
ENSBTAT00000077858	ENSBTAG00000000625	764	9	0	1	182	56	5	45
ENSBTAT00000016728	ENSBTAG00000012599	66	0	0	0	0	NA	NA	NA
ENSBTAT00000097764	ENSBTAG00000040368	25	0	0	0	0	NA	NA	NA
ENSBTAT00000000265	ENSBTAG00000000218	682	2	0	1	59	58	126	16
ENSBTAT00000107273	ENSBTAG00000005565	199	0	0	0	0	NA	NA	NA
ENSBTAT00000152501	ENSBTAG00000071642	671	2	1	1	25	17	85	239
ENSBTAT00000080431	ENSBTAG00000012681	160	0	0	0	0	NA	NA	NA
ENSBTAT00000123888	ENSBTAG00000012365	138	1	1	1	3	3	83	32
ENSBTAT00000001844	ENSBTAG00000001405	215	1	0	1	2	2	204	2
ENSBTAT00000069739	ENSBTAG00000009983	199	3	1	1	34	21	54	17
ENSBTAT00000090679	ENSBTAG00000015580	251	0	0	0	0	NA	NA	NA
ENSBTAT00000075718	ENSBTAG00000013982	27	0	0	0	0	NA	NA	NA
ENSBTAT00000108129	ENSBTAG00000001601	256	1	0	1	39	39	78	58
ENSBTAT00000007566	ENSBTAG00000005753	202	2	0	1	26	17	113	24
ENSBTAT00000017261	ENSBTAG00000012981	35	0	0	0	0	NA	NA	NA
ENSBTAT00000101286	ENSBTAG00000007614	349	3	1	1	42	35	101	18
ENSBTAT00000002065	ENSBTAG00000001578	64	0	0	0	0	NA	NA	NA
ENSBTAT00000006569	ENSBTAG00000004990	193	1	0	1	2	2	58	126
ENSBTAT00000026300	ENSBTAG00000019734	273	0	0	0	0	NA	NA	NA
ENSBTAT00000047311	ENSBTAG00000004788	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000089432	ENSBTAG00000010666	199	2	0	1	22	15	16	135
ENSBTAT00000124336	ENSBTAG00000007149	132	0	0	0	0	NA	NA	NA
ENSBTAT00000039158	ENSBTAG00000006366	199	2	0	1	13	9	108	61
ENSBTAT00000047185	ENSBTAG00000010235	94	0	0	0	0	NA	NA	NA
ENSBTAT00000013522	ENSBTAG00000010234	289	0	0	0	0	NA	NA	NA
ENSBTAT00000125239	ENSBTAG00000018796	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000123188	ENSBTAG00000002715	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000055751	ENSBTAG00000002712	114	0	0	0	0	NA	NA	NA
ENSBTAT00000107387	ENSBTAG00000039415	86	0	0	0	0	NA	NA	NA
ENSBTAT00000080214	ENSBTAG00000002707	62	0	0	0	0	NA	NA	NA
ENSBTAT00000077746	ENSBTAG00000005814	1035	2	1	1	44	23	528	188
ENSBTAT00000036447	ENSBTAG00000025778	206	1	0	1	21	21	31	109
ENSBTAT00000069799	ENSBTAG00000021395	199	0	0	0	0	NA	NA	NA
ENSBTAT00000028515	ENSBTAG00000021392	393	2	0	1	9	7	203	7
ENSBTAT00000055864	ENSBTAG00000007099	199	0	1	1	0	NA	47	NA
ENSBTAT00000067842	ENSBTAG00000007097	228	0	0	0	0	NA	NA	NA
ENSBTAT00000036406	ENSBTAG00000016467	151	0	0	0	0	NA	NA	NA
ENSBTAT00000108232	ENSBTAG00000007415	440	2	0	1	25	15	28	48
ENSBTAT00000153623	ENSBTAG00000011571	199	0	3	1	0	NA	65	NA
ENSBTAT00000015083	ENSBTAG00000011349	308	1	0	1	2	2	264	35
ENSBTAT00000016915	ENSBTAG00000012724	353	1	1	1	25	25	153	122
ENSBTAT00000016912	ENSBTAG00000012723	421	0	0	0	0	NA	NA	NA
ENSBTAT00000082396	ENSBTAG00000038333	184	0	0	0	0	NA	NA	NA
ENSBTAT00000073812	ENSBTAG00000016378	437	1	0	1	23	23	319	46
ENSBTAT00000019744	ENSBTAG00000014824	127	1	1	1	18	18	7	63
ENSBTAT00000126243	ENSBTAG00000016658	53	0	0	0	0	NA	NA	NA
ENSBTAT00000077475	ENSBTAG00000013249	253	0	0	0	0	NA	NA	NA
ENSBTAT00000020151	ENSBTAG00000015148	136	0	0	0	0	NA	NA	NA
ENSBTAT00000020149	ENSBTAG00000015146	6	0	0	0	0	NA	NA	NA
ENSBTAT00000061077	ENSBTAG00000044207	318	2	0	1	31	30	113	112
ENSBTAT00000027215	ENSBTAG00000020422	266	2	0	1	17	11	93	115
ENSBTAT00000132215	ENSBTAG00000020421	199	1	0	1	2	2	139	51
ENSBTAT00000133684	ENSBTAG00000021008	1964	29	0	1	591	71	105	200
ENSBTAT00000063701	ENSBTAG00000013401	318	0	0	0	0	NA	NA	NA
ENSBTAT00000080282	ENSBTAG00000000843	146	0	0	0	0	NA	NA	NA
ENSBTAT00000003561	ENSBTAG00000002748	139	0	0	0	0	NA	NA	NA
ENSBTAT00000131142	ENSBTAG00000002745	192	1	0	1	4	4	111	66
ENSBTAT00000003557	ENSBTAG00000002743	202	2	0	1	36	31	12	94
ENSBTAT00000001564	ENSBTAG00000001179	119	0	0	0	0	NA	NA	NA
ENSBTAT00000063765	ENSBTAG00000009374	199	2	1	1	69	55	10	21
ENSBTAT00000128185	ENSBTAG00000020040	199	3	0	1	39	33	76	21
ENSBTAT00000036177	ENSBTAG00000025632	50	0	0	0	0	NA	NA	NA
ENSBTAT00000008411	ENSBTAG00000006416	92	0	0	0	0	NA	NA	NA
ENSBTAT00000009709	ENSBTAG00000007385	68	0	0	0	0	NA	NA	NA
ENSBTAT00000066898	ENSBTAG00000044029	26	0	0	0	0	NA	NA	NA
ENSBTAT00000116189	ENSBTAG00000020100	268	2	0	1	34	29	70	86
ENSBTAT00000077178	ENSBTAG00000012712	158	0	0	0	0	NA	NA	NA
ENSBTAT00000111588	ENSBTAG00000040206	1170	9	6	1	122	39	26	168
ENSBTAT00000055382	ENSBTAG00000001364	22	0	0	0	0	NA	NA	NA
ENSBTAT00000046117	ENSBTAG00000032518	995	2	0	1	77	40	457	7
ENSBTAT00000122984	ENSBTAG00000021870	199	1	0	1	14	14	4	150
ENSBTAT00000066769	ENSBTAG00000002006	187	0	0	0	0	NA	NA	NA
ENSBTAT00000019083	ENSBTAG00000014351	62	0	0	0	0	NA	NA	NA
ENSBTAT00000122666	ENSBTAG00000014353	201	0	2	1	0	NA	187	NA
ENSBTAT00000090090	ENSBTAG00000066139	2355	20	0	1	474	68	60	61
ENSBTAT00000056746	ENSBTAG00000032340	199	1	0	1	4	4	110	74
ENSBTAT00000005782	ENSBTAG00000004409	199	0	0	0	0	NA	NA	NA
ENSBTAT00000005794	ENSBTAG00000004420	383	0	0	0	0	NA	NA	NA
ENSBTAT00000036068	ENSBTAG00000025593	36	0	0	0	0	NA	NA	NA
ENSBTAT00000088053	ENSBTAG00000057394	39	0	0	0	0	NA	NA	NA
ENSBTAT00000003788	ENSBTAG00000002918	483	0	0	0	0	NA	NA	NA
ENSBTAT00000003795	ENSBTAG00000002921	47	0	0	0	0	NA	NA	NA
ENSBTAT00000017926	ENSBTAG00000013480	12	0	0	0	0	NA	NA	NA
ENSBTAT00000079617	ENSBTAG00000013485	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000045851	ENSBTAG00000004086	311	1	0	1	25	25	189	44
ENSBTAT00000015368	ENSBTAG00000011567	342	0	0	0	0	NA	NA	NA
ENSBTAT00000013689	ENSBTAG00000010371	152	0	0	0	0	NA	NA	NA
ENSBTAT00000077722	ENSBTAG00000010380	292	0	1	1	0	NA	273	NA
ENSBTAT00000038963	ENSBTAG00000027173	270	3	0	1	67	42	55	73
ENSBTAT00000002194	ENSBTAG00000001675	6	0	0	0	0	NA	NA	NA
ENSBTAT00000081849	ENSBTAG00000001693	78	2	0	1	17	10	7	21
ENSBTAT00000068773	ENSBTAG00000001694	257	1	1	1	28	28	4	166
ENSBTAT00000079188	ENSBTAG00000015142	234	1	0	1	34	34	82	47
ENSBTAT00000008933	ENSBTAG00000006792	96	0	0	0	0	NA	NA	NA
ENSBTAT00000006949	ENSBTAG00000032055	216	1	0	1	8	8	95	94
ENSBTAT00000092141	ENSBTAG00000008863	19	0	0	0	0	NA	NA	NA
ENSBTAT00000128627	ENSBTAG00000008866	477	2	0	1	8	7	19	165
ENSBTAT00000111399	ENSBTAG00000004079	207	2	0	1	12	10	116	50
ENSBTAT00000007438	ENSBTAG00000005661	179	1	0	1	7	7	103	52
ENSBTAT00000107168	ENSBTAG00000006470	199	3	0	1	33	19	23	26
ENSBTAT00000017324	ENSBTAG00000013031	83	0	0	0	0	NA	NA	NA
ENSBTAT00000017326	ENSBTAG00000013032	38	0	0	0	0	NA	NA	NA
ENSBTAT00000006480	ENSBTAG00000004926	137	0	1	1	0	NA	4	NA
ENSBTAT00000048092	ENSBTAG00000033891	2747	31	0	1	687	109	193	144
ENSBTAT00000044951	ENSBTAG00000004930	225	1	0	1	25	25	70	77
ENSBTAT00000006490	ENSBTAG00000004933	284	0	0	0	0	NA	NA	NA
ENSBTAT00000071070	ENSBTAG00000004934	87	0	0	0	0	NA	NA	NA
ENSBTAT00000102330	ENSBTAG00000068075	1676	17	1	1	376	67	52	163
ENSBTAT00000007299	ENSBTAG00000005550	199	0	1	1	0	NA	174	NA
ENSBTAT00000086348	ENSBTAG00000014792	199	1	0	1	10	10	113	53
ENSBTAT00000019032	ENSBTAG00000014312	331	0	0	0	0	NA	NA	NA
ENSBTAT00000002017	ENSBTAG00000001539	385	2	0	1	79	48	73	39
ENSBTAT00000061216	ENSBTAG00000020281	444	1	1	1	9	9	327	87
ENSBTAT00000083932	ENSBTAG00000011494	65	0	0	0	0	NA	NA	NA
ENSBTAT00000014908	ENSBTAG00000011225	132	1	0	1	4	4	34	83
ENSBTAT00000052708	ENSBTAG00000031707	221	4	0	1	44	23	22	22
ENSBTAT00000154427	ENSBTAG00000076045	199	4	0	1	19	6	58	27
ENSBTAT00000029257	ENSBTAG00000021945	50	0	0	0	0	NA	NA	NA
ENSBTAT00000068788	ENSBTAG00000008411	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000020995	ENSBTAG00000015808	207	4	0	1	39	17	82	71
ENSBTAT00000019269	ENSBTAG00000014493	21	0	0	0	0	NA	NA	NA
ENSBTAT00000101317	ENSBTAG00000016823	313	3	0	1	24	10	111	84
ENSBTAT00000022378	ENSBTAG00000016822	86	0	0	0	0	NA	NA	NA
ENSBTAT00000002609	ENSBTAG00000002014	140	0	0	0	0	NA	NA	NA
ENSBTAT00000002607	ENSBTAG00000002012	187	1	2	1	1	1	94	87
ENSBTAT00000087295	ENSBTAG00000008805	199	0	0	0	0	NA	NA	NA
ENSBTAT00000025837	ENSBTAG00000019390	538	1	0	1	8	8	66	445
ENSBTAT00000066573	ENSBTAG00000005373	199	1	2	1	9	9	10	159
ENSBTAT00000061376	ENSBTAG00000003667	325	3	0	1	53	34	126	36
ENSBTAT00000067938	ENSBTAG00000015904	199	0	0	0	0	NA	NA	NA
ENSBTAT00000085432	ENSBTAG00000005328	171	0	0	0	0	NA	NA	NA
ENSBTAT00000130976	ENSBTAG00000009615	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000017939	ENSBTAG00000013493	312	2	0	1	17	10	109	122
ENSBTAT00000123995	ENSBTAG00000010298	30	0	0	0	0	NA	NA	NA
ENSBTAT00000118032	ENSBTAG00000021538	367	2	0	1	16	11	137	131
ENSBTAT00000006943	ENSBTAG00000005269	146	0	0	0	0	NA	NA	NA
ENSBTAT00000018858	ENSBTAG00000014181	322	1	1	1	4	4	62	245
ENSBTAT00000077935	ENSBTAG00000011319	84	0	0	0	0	NA	NA	NA
ENSBTAT00000107915	ENSBTAG00000012391	82	1	0	1	15	15	12	22
ENSBTAT00000075105	ENSBTAG00000005481	254	1	0	1	4	4	203	36
ENSBTAT00000013358	ENSBTAG00000010119	214	2	0	1	19	18	21	99
ENSBTAT00000110502	ENSBTAG00000040384	121	0	1	1	0	NA	6	NA
ENSBTAT00000035934	ENSBTAG00000008575	413	2	3	1	34	26	79	3
ENSBTAT00000035927	ENSBTAG00000002586	254	2	0	1	12	9	7	12
ENSBTAT00000101082	ENSBTAG00000031433	529	1	0	1	28	28	203	239
ENSBTAT00000018331	ENSBTAG00000013793	252	6	4	1	78	50	8	21
ENSBTAT00000087201	ENSBTAG00000009151	199	1	0	1	6	6	178	0
ENSBTAT00000016934	ENSBTAG00000012740	44	0	1	1	0	NA	37	NA
ENSBTAT00000016464	ENSBTAG00000012408	310	1	0	1	1	1	196	108
ENSBTAT00000001767	ENSBTAG00000001342	199	0	0	0	0	NA	NA	NA
ENSBTAT00000065691	ENSBTAG00000024958	199	0	0	0	0	NA	NA	NA
ENSBTAT00000079763	ENSBTAG00000011022	199	2	0	1	22	19	69	26
ENSBTAT00000063531	ENSBTAG00000006489	73	0	0	0	0	NA	NA	NA
ENSBTAT00000004896	ENSBTAG00000003762	199	0	0	0	0	NA	NA	NA
ENSBTAT00000007709	ENSBTAG00000005865	482	12	0	1	174	38	27	29
ENSBTAT00000132132	ENSBTAG00000013830	420	5	3	1	144	47	19	39
ENSBTAT00000104728	ENSBTAG00000048622	122	0	0	0	0	NA	NA	NA
ENSBTAT00000026116	ENSBTAG00000014011	165	2	1	1	16	9	80	6
ENSBTAT00000023518	ENSBTAG00000017683	199	4	0	1	44	29	92	17
ENSBTAT00000035892	ENSBTAG00000000737	460	0	0	0	0	NA	NA	NA
ENSBTAT00000061383	ENSBTAG00000013616	84	0	1	1	0	NA	47	NA
ENSBTAT00000076826	ENSBTAG00000011831	261	0	1	1	0	NA	55	NA
ENSBTAT00000044081	ENSBTAG00000031165	264	1	1	1	20	20	80	5
ENSBTAT00000030952	ENSBTAG00000022801	265	1	0	1	1	1	189	70
ENSBTAT00000005640	ENSBTAG00000004303	199	0	0	0	0	NA	NA	NA
ENSBTAT00000119432	ENSBTAG00000004011	199	1	2	1	17	17	23	84
ENSBTAT00000017862	ENSBTAG00000013425	76	0	0	0	0	NA	NA	NA
ENSBTAT00000065830	ENSBTAG00000046553	119	1	0	1	12	12	53	27
ENSBTAT00000022914	ENSBTAG00000027764	206	2	0	1	32	19	3	143
ENSBTAT00000080332	ENSBTAG00000011661	144	1	0	1	11	11	1	107
ENSBTAT00000077684	ENSBTAG00000002278	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000070515	ENSBTAG00000011998	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000074935	ENSBTAG00000008771	79	0	0	0	0	NA	NA	NA
ENSBTAT00000016245	ENSBTAG00000012250	86	0	0	0	0	NA	NA	NA
ENSBTAT00000061150	ENSBTAG00000021019	414	3	0	1	53	26	220	65
ENSBTAT00000024327	ENSBTAG00000018279	25	0	0	0	0	NA	NA	NA
ENSBTAT00000007338	ENSBTAG00000005586	122	0	0	0	0	NA	NA	NA
ENSBTAT00000079564	ENSBTAG00000025496	81	0	0	0	0	NA	NA	NA
ENSBTAT00000098041	ENSBTAG00000014501	148	0	0	0	0	NA	NA	NA
ENSBTAT00000123560	ENSBTAG00000019924	187	0	1	1	0	NA	119	NA
ENSBTAT00000117666	ENSBTAG00000019496	271	3	0	1	66	40	4	44
ENSBTAT00000096555	ENSBTAG00000019500	55	0	0	0	0	NA	NA	NA
ENSBTAT00000072079	ENSBTAG00000054095	81	0	0	0	0	NA	NA	NA
ENSBTAT00000001925	ENSBTAG00000001468	199	0	0	0	0	NA	NA	NA
ENSBTAT00000009020	ENSBTAG00000040151	199	0	0	0	0	NA	NA	NA
ENSBTAT00000025453	ENSBTAG00000019120	100	0	0	0	0	NA	NA	NA
ENSBTAT00000116471	ENSBTAG00000058350	445	6	0	1	141	40	168	28
ENSBTAT00000043779	ENSBTAG00000021986	179	0	0	0	0	NA	NA	NA
ENSBTAT00000120578	ENSBTAG00000017713	372	2	0	1	37	19	166	10
ENSBTAT00000067567	ENSBTAG00000005141	30	0	0	0	0	NA	NA	NA
ENSBTAT00000052373	ENSBTAG00000030881	115	0	1	1	0	NA	105	NA
ENSBTAT00000017337	ENSBTAG00000013043	264	3	0	1	10	5	29	9
ENSBTAT00000017282	ENSBTAG00000012998	199	0	0	0	0	NA	NA	NA
ENSBTAT00000130571	ENSBTAG00000014392	74	0	0	0	0	NA	NA	NA
ENSBTAT00000094648	ENSBTAG00000002808	285	1	0	1	10	10	209	43
ENSBTAT00000025155	ENSBTAG00000018898	203	0	0	0	0	NA	NA	NA
ENSBTAT00000013873	ENSBTAG00000010503	432	3	0	1	21	9	288	21
ENSBTAT00000083224	ENSBTAG00000005984	199	1	1	1	4	4	93	91
ENSBTAT00000108889	ENSBTAG00000030824	76	0	0	0	0	NA	NA	NA
ENSBTAT00000061568	ENSBTAG00000059252	199	0	0	0	0	NA	NA	NA
ENSBTAT00000104309	ENSBTAG00000020729	39	0	0	0	0	NA	NA	NA
ENSBTAT00000083846	ENSBTAG00000018127	14	0	0	0	0	NA	NA	NA
ENSBTAT00000016104	ENSBTAG00000012139	221	0	0	0	0	NA	NA	NA
ENSBTAT00000067806	ENSBTAG00000049091	88	0	0	0	0	NA	NA	NA
ENSBTAT00000104072	ENSBTAG00000030801	133	0	0	0	0	NA	NA	NA
ENSBTAT00000015658	ENSBTAG00000011796	21	0	0	0	0	NA	NA	NA
ENSBTAT00000069837	ENSBTAG00000007931	21	0	0	0	0	NA	NA	NA
ENSBTAT00000004240	ENSBTAG00000003276	331	0	1	1	0	NA	234	NA
ENSBTAT00000095033	ENSBTAG00000020935	413	2	0	1	36	29	291	18
ENSBTAT00000027888	ENSBTAG00000020937	85	0	0	0	0	NA	NA	NA
ENSBTAT00000119262	ENSBTAG00000019784	528	2	0	1	10	9	217	230
ENSBTAT00000005808	ENSBTAG00000004430	137	0	0	0	0	NA	NA	NA
ENSBTAT00000012704	ENSBTAG00000009641	216	0	0	0	0	NA	NA	NA
ENSBTAT00000135642	ENSBTAG00000009643	199	0	0	0	0	NA	NA	NA
ENSBTAT00000100755	ENSBTAG00000040551	1320	3	0	1	83	46	435	629
ENSBTAT00000132169	ENSBTAG00000007807	114	0	0	0	0	NA	NA	NA
ENSBTAT00000071705	ENSBTAG00000001551	111	0	2	1	0	NA	1	NA
ENSBTAT00000071144	ENSBTAG00000003469	47	0	0	0	0	NA	NA	NA
ENSBTAT00000125566	ENSBTAG00000017994	199	0	0	0	0	NA	NA	NA
ENSBTAT00000026406	ENSBTAG00000019819	199	3	0	1	13	6	88	38
ENSBTAT00000077631	ENSBTAG00000004171	506	0	0	0	0	NA	NA	NA
ENSBTAT00000081434	ENSBTAG00000011767	398	4	0	1	25	18	240	28
ENSBTAT00000021699	ENSBTAG00000016309	137	0	0	0	0	NA	NA	NA
ENSBTAT00000043322	ENSBTAG00000016311	63	0	0	0	0	NA	NA	NA
ENSBTAT00000024351	ENSBTAG00000018297	114	0	0	0	0	NA	NA	NA
ENSBTAT00000024352	ENSBTAG00000018299	58	0	0	0	0	NA	NA	NA
ENSBTAT00000064065	ENSBTAG00000001945	35	0	1	1	0	NA	30	NA
ENSBTAT00000002532	ENSBTAG00000001948	199	2	0	1	36	29	20	66
ENSBTAT00000120920	ENSBTAG00000001950	199	1	1	1	2	2	79	111
ENSBTAT00000043260	ENSBTAG00000014334	268	5	0	1	113	44	93	40
ENSBTAT00000100920	ENSBTAG00000018971	199	2	0	1	51	44	0	56
ENSBTAT00000035742	ENSBTAG00000025434	138	0	0	0	0	NA	NA	NA
ENSBTAT00000073695	ENSBTAG00000018255	278	0	0	0	0	NA	NA	NA
ENSBTAT00000086238	ENSBTAG00000048519	198	1	0	1	3	3	44	142
ENSBTAT00000095943	ENSBTAG00000010052	146	1	0	1	3	3	116	18
ENSBTAT00000124421	ENSBTAG00000017811	353	4	0	1	96	43	0	216
ENSBTAT00000063813	ENSBTAG00000003857	481	0	0	0	0	NA	NA	NA
ENSBTAT00000015408	ENSBTAG00000011596	16	0	0	0	0	NA	NA	NA
ENSBTAT00000043227	ENSBTAG00000030599	259	0	1	1	0	NA	93	NA
ENSBTAT00000020908	ENSBTAG00000007586	92	0	0	0	0	NA	NA	NA
ENSBTAT00000072408	ENSBTAG00000006786	18	0	0	0	0	NA	NA	NA
ENSBTAT00000064762	ENSBTAG00000045604	314	1	1	1	28	28	18	36
ENSBTAT00000035650	ENSBTAG00000015805	546	10	0	1	132	35	171	19
ENSBTAT00000091884	ENSBTAG00000011041	199	1	0	1	8	8	170	2
ENSBTAT00000022826	ENSBTAG00000017177	160	0	0	0	0	NA	NA	NA
ENSBTAT00000068561	ENSBTAG00000011757	339	4	1	1	18	6	36	129
ENSBTAT00000004878	ENSBTAG00000003747	123	0	0	0	0	NA	NA	NA
ENSBTAT00000027092	ENSBTAG00000020329	20	0	0	0	0	NA	NA	NA
ENSBTAT00000027098	ENSBTAG00000020334	184	2	0	1	22	16	37	70
ENSBTAT00000024584	ENSBTAG00000018469	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000087641	ENSBTAG00000014633	76	0	1	1	0	NA	20	NA
ENSBTAT00000029271	ENSBTAG00000021955	199	0	1	1	0	NA	56	NA
ENSBTAT00000043122	ENSBTAG00000020379	326	1	0	1	8	8	266	33
ENSBTAT00000010906	ENSBTAG00000008287	199	0	0	0	0	NA	NA	NA
ENSBTAT00000072007	ENSBTAG00000006463	199	0	3	1	0	NA	101	NA
ENSBTAT00000063286	ENSBTAG00000006688	97	0	1	1	0	NA	3	NA
ENSBTAT00000154123	ENSBTAG00000008664	12	0	0	0	0	NA	NA	NA
ENSBTAT00000061421	ENSBTAG00000019279	205	1	1	1	24	24	55	75
ENSBTAT00000018595	ENSBTAG00000013992	166	0	0	0	0	NA	NA	NA
ENSBTAT00000022098	ENSBTAG00000016612	199	1	0	1	14	14	57	97
ENSBTAT00000007481	ENSBTAG00000005694	32	0	0	0	0	NA	NA	NA
ENSBTAT00000005660	ENSBTAG00000004322	175	0	0	0	0	NA	NA	NA
ENSBTAT00000096849	ENSBTAG00000009451	28	1	0	1	1	1	21	1
ENSBTAT00000153044	ENSBTAG00000076769	83	0	0	0	0	NA	NA	NA
ENSBTAT00000072319	ENSBTAG00000025403	52	0	1	1	0	NA	17	NA
ENSBTAT00000015925	ENSBTAG00000012004	107	1	0	1	26	26	3	23
ENSBTAT00000025915	ENSBTAG00000019454	70	0	0	0	0	NA	NA	NA
ENSBTAT00000145005	ENSBTAG00000072142	4846	60	0	1	1553	201	155	836
ENSBTAT00000013093	ENSBTAG00000009923	808	9	0	1	198	75	6	3
ENSBTAT00000003502	ENSBTAG00000002704	199	1	0	1	27	27	81	34
ENSBTAT00000117095	ENSBTAG00000002706	199	0	1	1	0	NA	165	NA
ENSBTAT00000027275	ENSBTAG00000020469	282	0	0	0	0	NA	NA	NA
ENSBTAT00000083645	ENSBTAG00000020475	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000035554	ENSBTAG00000020477	227	3	0	1	35	25	0	129
ENSBTAT00000027289	ENSBTAG00000020480	79	0	0	0	0	NA	NA	NA
ENSBTAT00000016066	ENSBTAG00000012106	246	3	0	1	100	66	45	0
ENSBTAT00000075442	ENSBTAG00000021708	158	1	0	1	4	4	102	41
ENSBTAT00000103165	ENSBTAG00000013652	199	0	0	0	0	NA	NA	NA
ENSBTAT00000061260	ENSBTAG00000025308	384	1	1	1	32	32	249	36
ENSBTAT00000010628	ENSBTAG00000008083	108	0	0	0	0	NA	NA	NA
ENSBTAT00000066827	ENSBTAG00000005489	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000125583	ENSBTAG00000030456	156	4	0	1	47	22	18	54
ENSBTAT00000024750	ENSBTAG00000018596	305	1	0	1	6	6	160	124
ENSBTAT00000090351	ENSBTAG00000046684	166	2	0	1	24	16	80	0
ENSBTAT00000092973	ENSBTAG00000013136	199	0	0	0	0	NA	NA	NA
ENSBTAT00000105216	ENSBTAG00000013138	278	3	1	1	68	51	0	30
ENSBTAT00000007135	ENSBTAG00000005426	61	0	0	0	0	NA	NA	NA
ENSBTAT00000086410	ENSBTAG00000015385	414	2	0	1	8	4	268	3
ENSBTAT00000132065	ENSBTAG00000048782	199	3	1	1	43	22	25	40
ENSBTAT00000027514	ENSBTAG00000020646	199	0	0	0	0	NA	NA	NA
ENSBTAT00000021230	ENSBTAG00000015965	98	0	1	1	0	NA	0	NA
ENSBTAT00000078018	ENSBTAG00000012099	183	0	0	0	0	NA	NA	NA
ENSBTAT00000007664	ENSBTAG00000005828	111	0	0	0	0	NA	NA	NA
ENSBTAT00000080604	ENSBTAG00000027991	290	2	1	1	40	35	21	43
ENSBTAT00000123753	ENSBTAG00000024105	170	0	1	1	0	NA	58	NA
ENSBTAT00000028226	ENSBTAG00000021181	82	0	0	0	0	NA	NA	NA
ENSBTAT00000105511	ENSBTAG00000007675	199	4	0	1	35	16	14	74
ENSBTAT00000053384	ENSBTAG00000001947	206	1	0	1	24	24	116	15
ENSBTAT00000095052	ENSBTAG00000055838	199	0	0	0	0	NA	NA	NA
ENSBTAT00000027120	ENSBTAG00000020350	97	0	0	0	0	NA	NA	NA
ENSBTAT00000071992	ENSBTAG00000018372	199	1	0	1	15	15	28	123
ENSBTAT00000020807	ENSBTAG00000015667	221	0	0	0	0	NA	NA	NA
ENSBTAT00000146202	ENSBTAG00000015659	125	0	0	0	0	NA	NA	NA
ENSBTAT00000001130	ENSBTAG00000000848	137	0	0	0	0	NA	NA	NA
ENSBTAT00000130240	ENSBTAG00000012925	199	0	0	0	0	NA	NA	NA
ENSBTAT00000064181	ENSBTAG00000014090	NA	NA	NA	NA	NA	NA	NA	NA
