transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENSBTAT00000130471	ENSBTAG00000024815	-	28	0	27	0	286	NA	NA	NA	117
ENSBTAT00000097695	ENSBTAG00000004891	+	10	2	7	0	154	NA	NA	8	110
ENSBTAT00000134763	ENSBTAG00000030593	-	10	0	9	0	359	NA	NA	NA	187
ENSBTAT00000013117	ENSBTAG00000009942	+	6	0	5	0	179	NA	NA	NA	300
ENSBTAT00000043194	ENSBTAG00000030581	-	22	1	20	0	268	NA	NA	35	97
ENSBTAT00000028199	ENSBTAG00000021158	-	11	1	9	0	503	NA	NA	24	211
ENSBTAT00000136322	ENSBTAG00000046385	+	7	2	4	0	256	NA	NA	93	163
ENSBTAT00000075969	ENSBTAG00000000746	+	18	0	17	0	193	NA	NA	NA	246
ENSBTAT00000017100	ENSBTAG00000012867	-	11	1	9	0	326	NA	NA	32	178
ENSBTAT00000003764	ENSBTAG00000002896	-	14	0	13	0	187	NA	NA	NA	4
ENSBTAT00000135036	ENSBTAG00000016954	-	10	0	9	0	242	NA	NA	NA	4
ENSBTAT00000016581	ENSBTAG00000012497	-	9	0	8	0	97	NA	NA	NA	382
ENSBTAT00000123914	ENSBTAG00000000767	-	11	0	10	0	163	NA	NA	NA	53
ENSBTAT00000123194	ENSBTAG00000012804	+	5	0	4	0	136	NA	NA	NA	118
ENSBTAT00000017007	ENSBTAG00000012803	-	5	0	4	0	133	NA	NA	NA	41
ENSBTAT00000071153	ENSBTAG00000014750	+	25	1	23	0	128	NA	NA	310	99
ENSBTAT00000018745	ENSBTAG00000014099	+	30	0	28	1	80	8	8	NA	184
ENSBTAT00000116005	ENSBTAG00000014027	-	11	0	10	0	354	NA	NA	NA	69
ENSBTAT00000107053	ENSBTAG00000001895	-	10	0	9	0	181	NA	NA	NA	140
ENSBTAT00000002468	ENSBTAG00000001898	-	10	0	9	0	30	NA	NA	NA	114
ENSBTAT00000011464	ENSBTAG00000008699	-	2	0	1	0	1309	NA	NA	NA	544
ENSBTAT00000110586	ENSBTAG00000035030	-	4	0	3	0	236	NA	NA	NA	37
ENSBTAT00000023186	ENSBTAG00000017442	-	5	0	4	0	29	NA	NA	NA	170
ENSBTAT00000127059	ENSBTAG00000051386	+	6	0	5	0	128	NA	NA	NA	363
ENSBTAT00000020753	ENSBTAG00000034998	-	10	0	9	0	244	NA	NA	NA	129
ENSBTAT00000049661	ENSBTAG00000035174	+	6	0	5	0	163	NA	NA	NA	267
ENSBTAT00000131082	ENSBTAG00000014536	-	12	1	10	0	96	NA	NA	52	48
ENSBTAT00000010315	ENSBTAG00000007840	+	21	2	18	0	54	NA	NA	23	165
ENSBTAT00000116228	ENSBTAG00000000081	-	18	0	16	1	127	10	10	NA	233
ENSBTAT00000120925	ENSBTAG00000004028	+	15	0	14	0	84	NA	NA	NA	102
ENSBTAT00000126283	ENSBTAG00000007114	-	13	1	11	0	124	NA	NA	12	84
ENSBTAT00000094339	ENSBTAG00000000897	+	36	0	35	0	113	NA	NA	NA	58
ENSBTAT00000026902	ENSBTAG00000020199	+	2	0	1	0	1195	NA	NA	NA	88
ENSBTAT00000049319	ENSBTAG00000034848	+	2	0	1	0	1105	NA	NA	NA	82
ENSBTAT00000049280	ENSBTAG00000034823	+	14	0	13	0	200	NA	NA	NA	210
ENSBTAT00000078442	ENSBTAG00000065804	-	5	2	2	0	127	NA	NA	14	641
ENSBTAT00000026917	ENSBTAG00000020212	-	13	0	12	0	152	NA	NA	NA	51
ENSBTAT00000095668	ENSBTAG00000003263	-	5	0	4	0	80	NA	NA	NA	53
ENSBTAT00000096427	ENSBTAG00000005016	-	28	0	27	0	153	NA	NA	NA	128
ENSBTAT00000009693	ENSBTAG00000007371	+	11	0	9	1	61	38	38	NA	57
ENSBTAT00000009698	ENSBTAG00000007374	-	3	1	1	0	256	NA	NA	185	430
ENSBTAT00000061226	ENSBTAG00000025856	+	11	0	10	0	307	NA	NA	NA	1038
ENSBTAT00000082088	ENSBTAG00000025853	-	10	0	9	0	188	NA	NA	NA	5
ENSBTAT00000008885	ENSBTAG00000006751	+	16	2	13	0	74	NA	NA	37	137
ENSBTAT00000002123	ENSBTAG00000001619	-	14	1	12	0	112	NA	NA	147	27
ENSBTAT00000153652	ENSBTAG00000075267	+	6	1	4	0	147	NA	NA	14	154
ENSBTAT00000079822	ENSBTAG00000015716	+	16	0	15	0	60	NA	NA	NA	567
ENSBTAT00000069909	ENSBTAG00000010399	+	21	1	19	0	268	NA	NA	138	160
ENSBTAT00000102792	ENSBTAG00000011540	-	8	0	7	0	116	NA	NA	NA	474
ENSBTAT00000028820	ENSBTAG00000021630	-	9	0	8	0	185	NA	NA	NA	221
ENSBTAT00000054198	ENSBTAG00000039658	-	5	0	4	0	123	NA	NA	NA	1023
ENSBTAT00000011038	ENSBTAG00000008386	-	14	0	13	0	90	NA	NA	NA	79
ENSBTAT00000084343	ENSBTAG00000012352	-	7	0	6	0	135	NA	NA	NA	43
ENSBTAT00000019706	ENSBTAG00000014807	-	21	1	19	0	122	NA	NA	101	37
ENSBTAT00000125394	ENSBTAG00000015155	+	11	0	10	0	187	NA	NA	NA	87
ENSBTAT00000020164	ENSBTAG00000015158	-	12	1	10	0	251	NA	NA	53	222
ENSBTAT00000102724	ENSBTAG00000017095	-	34	2	31	0	136	NA	NA	21	311
ENSBTAT00000025235	ENSBTAG00000077962	+	5	0	4	0	139	NA	NA	NA	148
ENSBTAT00000000481	ENSBTAG00000000371	+	17	0	16	0	305	NA	NA	NA	139
ENSBTAT00000068089	ENSBTAG00000000372	-	8	0	7	0	190	NA	NA	NA	163
ENSBTAT00000099979	ENSBTAG00000033983	+	10	0	9	0	222	NA	NA	NA	80
ENSBTAT00000077858	ENSBTAG00000000625	+	5	0	4	0	541	NA	NA	NA	817
ENSBTAT00000016728	ENSBTAG00000012599	+	10	1	8	0	123	NA	NA	32	206
ENSBTAT00000097764	ENSBTAG00000040368	-	10	0	9	0	43	NA	NA	NA	73
ENSBTAT00000000265	ENSBTAG00000000218	+	23	0	22	0	104	NA	NA	NA	135
ENSBTAT00000107273	ENSBTAG00000005565	-	6	0	5	0	270	NA	NA	NA	167
ENSBTAT00000152501	ENSBTAG00000071642	+	2	0	1	0	1635	NA	NA	NA	248
ENSBTAT00000080431	ENSBTAG00000012681	+	13	0	12	0	131	NA	NA	NA	15
ENSBTAT00000123888	ENSBTAG00000012365	-	7	0	6	0	61	NA	NA	NA	93
ENSBTAT00000001844	ENSBTAG00000001405	+	4	1	2	0	1024	NA	NA	13	583
ENSBTAT00000069739	ENSBTAG00000009983	+	23	0	22	0	15	NA	NA	NA	8
ENSBTAT00000090679	ENSBTAG00000015580	-	20	0	19	0	107	NA	NA	NA	24
ENSBTAT00000075718	ENSBTAG00000013982	-	19	0	18	0	71	NA	NA	NA	84
ENSBTAT00000108129	ENSBTAG00000001601	-	11	1	9	0	106	NA	NA	28	154
ENSBTAT00000007566	ENSBTAG00000005753	-	22	0	21	0	102	NA	NA	NA	3
ENSBTAT00000017261	ENSBTAG00000012981	-	14	0	13	0	63	NA	NA	NA	253
ENSBTAT00000101286	ENSBTAG00000007614	+	18	1	16	0	109	NA	NA	123	22
ENSBTAT00000002065	ENSBTAG00000001578	-	7	0	6	0	554	NA	NA	NA	233
ENSBTAT00000006569	ENSBTAG00000004990	+	30	1	28	0	83	NA	NA	27	127
ENSBTAT00000026300	ENSBTAG00000019734	+	10	1	8	0	22	NA	NA	50	73
ENSBTAT00000047311	ENSBTAG00000004788	+	6	0	5	0	412	NA	NA	NA	112
ENSBTAT00000089432	ENSBTAG00000010666	-	10	2	7	0	252	NA	NA	98	109
ENSBTAT00000124336	ENSBTAG00000007149	-	8	0	7	0	2862	NA	NA	NA	303
ENSBTAT00000039158	ENSBTAG00000006366	-	11	0	10	0	67	NA	NA	NA	55
ENSBTAT00000047185	ENSBTAG00000010235	-	10	0	9	0	157	NA	NA	NA	247
ENSBTAT00000013522	ENSBTAG00000010234	+	9	1	7	0	136	NA	NA	25	150
ENSBTAT00000125239	ENSBTAG00000018796	+	16	0	15	0	148	NA	NA	NA	150
ENSBTAT00000123188	ENSBTAG00000002715	-	10	0	9	0	189	NA	NA	NA	45
ENSBTAT00000055751	ENSBTAG00000002712	+	6	0	5	0	156	NA	NA	NA	37
ENSBTAT00000107387	ENSBTAG00000039415	+	7	0	6	0	108	NA	NA	NA	31
ENSBTAT00000080214	ENSBTAG00000002707	+	31	0	30	0	221	NA	NA	NA	69
ENSBTAT00000077746	ENSBTAG00000005814	+	11	0	10	0	80	NA	NA	NA	45
ENSBTAT00000036447	ENSBTAG00000025778	+	6	0	5	0	80	NA	NA	NA	204
ENSBTAT00000069799	ENSBTAG00000021395	-	11	0	10	0	80	NA	NA	NA	174
ENSBTAT00000028515	ENSBTAG00000021392	-	15	1	13	0	134	NA	NA	80	155
ENSBTAT00000055864	ENSBTAG00000007099	+	22	0	21	0	101	NA	NA	NA	296
ENSBTAT00000067842	ENSBTAG00000007097	-	5	2	2	0	17	NA	NA	5	547
ENSBTAT00000036406	ENSBTAG00000016467	+	10	0	9	0	288	NA	NA	NA	96
ENSBTAT00000108232	ENSBTAG00000007415	+	13	1	11	0	154	NA	NA	42	142
ENSBTAT00000153623	ENSBTAG00000011571	+	19	0	18	0	326	NA	NA	NA	312
ENSBTAT00000015083	ENSBTAG00000011349	+	12	1	10	0	499	NA	NA	54	255
ENSBTAT00000016915	ENSBTAG00000012724	+	8	0	7	0	125	NA	NA	NA	1036
ENSBTAT00000016912	ENSBTAG00000012723	+	10	1	8	0	183	NA	NA	30	55
ENSBTAT00000082396	ENSBTAG00000038333	+	15	1	13	0	172	NA	NA	10	66
ENSBTAT00000073812	ENSBTAG00000016378	-	8	0	7	0	587	NA	NA	NA	31
ENSBTAT00000019744	ENSBTAG00000014824	-	10	0	9	0	334	NA	NA	NA	597
ENSBTAT00000126243	ENSBTAG00000016658	-	7	0	6	0	260	NA	NA	NA	62
ENSBTAT00000077475	ENSBTAG00000013249	+	3	0	2	0	416	NA	NA	NA	73
ENSBTAT00000020151	ENSBTAG00000015148	+	11	0	10	0	111	NA	NA	NA	100
ENSBTAT00000020149	ENSBTAG00000015146	-	9	0	8	0	60	NA	NA	NA	96
ENSBTAT00000061077	ENSBTAG00000044207	+	8	0	7	0	107	NA	NA	NA	46
ENSBTAT00000027215	ENSBTAG00000020422	+	38	1	36	0	566	NA	NA	215	843
ENSBTAT00000132215	ENSBTAG00000020421	+	27	0	26	0	145	NA	NA	NA	538
ENSBTAT00000133684	ENSBTAG00000021008	+	3	0	2	0	604	NA	NA	NA	1468
ENSBTAT00000063701	ENSBTAG00000013401	-	24	0	22	1	41	5	5	NA	3
ENSBTAT00000080282	ENSBTAG00000000843	+	17	2	14	0	166	NA	NA	6	75
ENSBTAT00000003561	ENSBTAG00000002748	+	7	0	6	0	143	NA	NA	NA	142
ENSBTAT00000131142	ENSBTAG00000002745	-	5	0	4	0	517	NA	NA	NA	64
ENSBTAT00000003557	ENSBTAG00000002743	+	11	0	10	0	39	NA	NA	NA	115
ENSBTAT00000001564	ENSBTAG00000001179	+	55	1	53	0	122	NA	NA	24	657
ENSBTAT00000063765	ENSBTAG00000009374	-	16	0	15	0	159	NA	NA	NA	43
ENSBTAT00000128185	ENSBTAG00000020040	+	14	0	13	0	154	NA	NA	NA	231
ENSBTAT00000036177	ENSBTAG00000025632	+	2	0	1	0	140	NA	NA	NA	54
ENSBTAT00000008411	ENSBTAG00000006416	-	5	0	4	0	35	NA	NA	NA	86
ENSBTAT00000009709	ENSBTAG00000007385	+	5	0	4	0	152	NA	NA	NA	233
ENSBTAT00000066898	ENSBTAG00000044029	+	6	0	5	0	205	NA	NA	NA	246
ENSBTAT00000116189	ENSBTAG00000020100	-	13	1	11	0	1582	NA	NA	175	138
ENSBTAT00000077178	ENSBTAG00000012712	-	35	0	34	0	311	NA	NA	NA	75
ENSBTAT00000111588	ENSBTAG00000040206	-	3	2	0	0	2122	NA	NA	56	NA
ENSBTAT00000055382	ENSBTAG00000001364	-	9	0	8	0	53	NA	NA	NA	23
ENSBTAT00000046117	ENSBTAG00000032518	+	7	0	6	0	650	NA	NA	NA	32
ENSBTAT00000122984	ENSBTAG00000021870	+	10	2	7	0	371	NA	NA	95	71
ENSBTAT00000066769	ENSBTAG00000002006	+	22	1	20	0	22	NA	NA	29	67
ENSBTAT00000019083	ENSBTAG00000014351	+	39	0	38	0	57	NA	NA	NA	144
ENSBTAT00000122666	ENSBTAG00000014353	-	6	0	5	0	89	NA	NA	NA	73
ENSBTAT00000090090	ENSBTAG00000066139	+	2	1	0	0	510	NA	NA	52	NA
ENSBTAT00000056746	ENSBTAG00000032340	+	9	0	8	0	131	NA	NA	NA	344
ENSBTAT00000005782	ENSBTAG00000004409	+	12	0	11	0	133	NA	NA	NA	276
ENSBTAT00000005794	ENSBTAG00000004420	+	7	1	5	0	189	NA	NA	14	1429
ENSBTAT00000036068	ENSBTAG00000025593	-	4	0	3	0	138	NA	NA	NA	186
ENSBTAT00000088053	ENSBTAG00000057394	+	4	0	3	0	734	NA	NA	NA	627
ENSBTAT00000003788	ENSBTAG00000002918	+	10	1	8	0	123	NA	NA	16	87
ENSBTAT00000003795	ENSBTAG00000002921	-	14	1	12	0	53	NA	NA	7	187
ENSBTAT00000017926	ENSBTAG00000013480	-	11	0	10	0	122	NA	NA	NA	78
ENSBTAT00000079617	ENSBTAG00000013485	+	14	0	12	1	78	37	37	NA	133
ENSBTAT00000045851	ENSBTAG00000004086	+	11	1	9	0	223	NA	NA	83	457
ENSBTAT00000015368	ENSBTAG00000011567	+	5	0	4	0	725	NA	NA	NA	91
ENSBTAT00000013689	ENSBTAG00000010371	+	3	0	2	0	401	NA	NA	NA	222
ENSBTAT00000077722	ENSBTAG00000010380	-	37	1	35	0	217	NA	NA	43	143
ENSBTAT00000038963	ENSBTAG00000027173	+	8	1	6	0	53	NA	NA	35	67
ENSBTAT00000002194	ENSBTAG00000001675	+	7	0	6	0	203	NA	NA	NA	489
ENSBTAT00000081849	ENSBTAG00000001693	-	24	0	23	0	152	NA	NA	NA	181
ENSBTAT00000068773	ENSBTAG00000001694	+	19	0	18	0	390	NA	NA	NA	121
ENSBTAT00000079188	ENSBTAG00000015142	+	32	1	30	0	227	NA	NA	105	117
ENSBTAT00000008933	ENSBTAG00000006792	-	6	0	5	0	536	NA	NA	NA	233
ENSBTAT00000006949	ENSBTAG00000032055	-	25	0	24	0	153	NA	NA	NA	73
ENSBTAT00000092141	ENSBTAG00000008863	-	20	0	19	0	41	NA	NA	NA	144
ENSBTAT00000128627	ENSBTAG00000008866	+	25	1	23	0	109	NA	NA	280	29
ENSBTAT00000111399	ENSBTAG00000004079	-	22	1	20	0	56	NA	NA	32	54
ENSBTAT00000007438	ENSBTAG00000005661	+	10	2	7	0	65	NA	NA	47	57
ENSBTAT00000107168	ENSBTAG00000006470	-	15	1	13	0	462	NA	NA	67	69
ENSBTAT00000017324	ENSBTAG00000013031	+	14	0	13	0	326	NA	NA	NA	180
ENSBTAT00000017326	ENSBTAG00000013032	+	11	0	10	0	114	NA	NA	NA	109
ENSBTAT00000006480	ENSBTAG00000004926	+	4	0	3	0	240	NA	NA	NA	213
ENSBTAT00000048092	ENSBTAG00000033891	+	2	1	0	0	2129	NA	NA	789	NA
ENSBTAT00000044951	ENSBTAG00000004930	-	3	0	2	0	506	NA	NA	NA	1839
ENSBTAT00000006490	ENSBTAG00000004933	+	13	0	12	0	123	NA	NA	NA	153
ENSBTAT00000071070	ENSBTAG00000004934	-	33	0	32	0	77	NA	NA	NA	59
ENSBTAT00000102330	ENSBTAG00000068075	+	7	6	0	0	1013	NA	NA	486	NA
ENSBTAT00000007299	ENSBTAG00000005550	-	23	0	22	0	509	NA	NA	NA	87
ENSBTAT00000086348	ENSBTAG00000014792	-	33	1	31	0	87	NA	NA	109	108
ENSBTAT00000019032	ENSBTAG00000014312	+	15	1	13	0	110	NA	NA	136	34
ENSBTAT00000002017	ENSBTAG00000001539	-	5	0	4	0	201	NA	NA	NA	94
ENSBTAT00000061216	ENSBTAG00000020281	-	31	2	28	0	209	NA	NA	21	183
ENSBTAT00000083932	ENSBTAG00000011494	-	21	0	20	0	27	NA	NA	NA	243
ENSBTAT00000014908	ENSBTAG00000011225	+	8	0	7	0	178	NA	NA	NA	152
ENSBTAT00000052708	ENSBTAG00000031707	+	14	1	12	0	284	NA	NA	146	99
ENSBTAT00000154427	ENSBTAG00000076045	+	4	0	3	0	128	NA	NA	NA	160
ENSBTAT00000029257	ENSBTAG00000021945	-	21	0	20	0	10	NA	NA	NA	228
ENSBTAT00000068788	ENSBTAG00000008411	-	6	0	5	0	1016	NA	NA	NA	89
ENSBTAT00000020995	ENSBTAG00000015808	-	10	1	8	0	73	NA	NA	127	747
ENSBTAT00000019269	ENSBTAG00000014493	-	13	0	12	0	67	NA	NA	NA	101
ENSBTAT00000101317	ENSBTAG00000016823	+	13	1	11	0	157	NA	NA	210	178
ENSBTAT00000022378	ENSBTAG00000016822	+	5	0	4	0	122	NA	NA	NA	135
ENSBTAT00000002609	ENSBTAG00000002014	-	15	0	14	0	50	NA	NA	NA	183
ENSBTAT00000002607	ENSBTAG00000002012	+	5	0	4	0	97	NA	NA	NA	124
ENSBTAT00000087295	ENSBTAG00000008805	-	15	0	14	0	165	NA	NA	NA	193
ENSBTAT00000025837	ENSBTAG00000019390	+	11	0	10	0	72	NA	NA	NA	85
ENSBTAT00000066573	ENSBTAG00000005373	-	8	0	7	0	82	NA	NA	NA	759
ENSBTAT00000061376	ENSBTAG00000003667	-	59	3	55	0	128	NA	NA	36	136
ENSBTAT00000067938	ENSBTAG00000015904	+	11	0	10	0	164	NA	NA	NA	166
ENSBTAT00000085432	ENSBTAG00000005328	+	17	1	15	0	122	NA	NA	94	41
ENSBTAT00000130976	ENSBTAG00000009615	+	14	0	13	0	59	NA	NA	NA	43
ENSBTAT00000017939	ENSBTAG00000013493	+	12	1	10	0	51	NA	NA	155	12
ENSBTAT00000123995	ENSBTAG00000010298	+	4	0	3	0	25	NA	NA	NA	72
ENSBTAT00000118032	ENSBTAG00000021538	+	28	0	27	0	76	NA	NA	NA	3
ENSBTAT00000006943	ENSBTAG00000005269	-	10	0	9	0	13	NA	NA	NA	24
ENSBTAT00000018858	ENSBTAG00000014181	-	14	1	12	0	117	NA	NA	19	880
ENSBTAT00000077935	ENSBTAG00000011319	+	21	0	20	0	108	NA	NA	NA	162
ENSBTAT00000107915	ENSBTAG00000012391	-	9	0	8	0	50	NA	NA	NA	843
ENSBTAT00000075105	ENSBTAG00000005481	+	16	0	15	0	94	NA	NA	NA	55
ENSBTAT00000013358	ENSBTAG00000010119	+	13	0	12	0	72	NA	NA	NA	117
ENSBTAT00000110502	ENSBTAG00000040384	-	4	0	3	0	146	NA	NA	NA	113
ENSBTAT00000035934	ENSBTAG00000008575	-	21	3	17	0	135	NA	NA	15	1575
ENSBTAT00000035927	ENSBTAG00000002586	-	21	1	18	1	142	12	12	22	75
ENSBTAT00000101082	ENSBTAG00000031433	-	14	2	11	0	74	NA	NA	89	99
ENSBTAT00000018331	ENSBTAG00000013793	+	28	3	24	0	102	NA	NA	80	1551
ENSBTAT00000087201	ENSBTAG00000009151	+	22	0	21	0	1124	NA	NA	NA	94
ENSBTAT00000016934	ENSBTAG00000012740	-	12	0	11	0	137	NA	NA	NA	136
ENSBTAT00000016464	ENSBTAG00000012408	+	8	3	4	0	198	NA	NA	22	153
ENSBTAT00000001767	ENSBTAG00000001342	+	8	0	5	2	73	11	158	NA	186
ENSBTAT00000065691	ENSBTAG00000024958	+	13	0	12	0	153	NA	NA	NA	16
ENSBTAT00000079763	ENSBTAG00000011022	+	3	0	2	0	170	NA	NA	NA	177
ENSBTAT00000063531	ENSBTAG00000006489	+	42	0	41	0	152	NA	NA	NA	27
ENSBTAT00000004896	ENSBTAG00000003762	+	11	0	10	0	11	NA	NA	NA	409
ENSBTAT00000007709	ENSBTAG00000005865	-	5	0	4	0	1101	NA	NA	NA	555
ENSBTAT00000132132	ENSBTAG00000013830	+	12	0	11	0	104	NA	NA	NA	31
ENSBTAT00000104728	ENSBTAG00000048622	-	10	1	8	0	142	NA	NA	70	126
ENSBTAT00000026116	ENSBTAG00000014011	-	10	1	8	0	139	NA	NA	69	126
ENSBTAT00000023518	ENSBTAG00000017683	+	3	0	2	0	42	NA	NA	NA	711
ENSBTAT00000035892	ENSBTAG00000000737	+	44	0	43	0	209	NA	NA	NA	87
ENSBTAT00000061383	ENSBTAG00000013616	-	22	0	21	0	160	NA	NA	NA	150
ENSBTAT00000076826	ENSBTAG00000011831	+	17	0	16	0	31	NA	NA	NA	66
ENSBTAT00000044081	ENSBTAG00000031165	+	39	0	38	0	130	NA	NA	NA	3
ENSBTAT00000030952	ENSBTAG00000022801	+	10	1	8	0	152	NA	NA	116	6
ENSBTAT00000005640	ENSBTAG00000004303	-	9	0	8	0	176	NA	NA	NA	478
ENSBTAT00000119432	ENSBTAG00000004011	-	10	0	9	0	207	NA	NA	NA	152
ENSBTAT00000017862	ENSBTAG00000013425	+	13	0	12	0	144	NA	NA	NA	54
ENSBTAT00000065830	ENSBTAG00000046553	+	18	0	17	0	682	NA	NA	NA	24
ENSBTAT00000022914	ENSBTAG00000027764	-	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000080332	ENSBTAG00000011661	+	28	1	26	0	1042	NA	NA	7	87
ENSBTAT00000077684	ENSBTAG00000002278	+	65	0	64	0	389	NA	NA	NA	299
ENSBTAT00000070515	ENSBTAG00000011998	-	9	0	8	0	56	NA	NA	NA	237
ENSBTAT00000074935	ENSBTAG00000008771	+	17	0	16	0	163	NA	NA	NA	161
ENSBTAT00000016245	ENSBTAG00000012250	-	5	0	4	0	119	NA	NA	NA	82
ENSBTAT00000061150	ENSBTAG00000021019	+	9	2	6	0	154	NA	NA	114	391
ENSBTAT00000024327	ENSBTAG00000018279	-	8	0	7	0	167	NA	NA	NA	1095
ENSBTAT00000007338	ENSBTAG00000005586	+	9	0	8	0	112	NA	NA	NA	69
ENSBTAT00000079564	ENSBTAG00000025496	-	10	0	9	0	21	NA	NA	NA	63
ENSBTAT00000098041	ENSBTAG00000014501	-	16	0	15	0	173	NA	NA	NA	54
ENSBTAT00000123560	ENSBTAG00000019924	-	14	0	13	0	181	NA	NA	NA	847
ENSBTAT00000117666	ENSBTAG00000019496	+	8	0	7	0	86	NA	NA	NA	18
ENSBTAT00000096555	ENSBTAG00000019500	-	5	0	4	0	27	NA	NA	NA	345
ENSBTAT00000072079	ENSBTAG00000054095	-	8	0	7	0	82	NA	NA	NA	3
ENSBTAT00000001925	ENSBTAG00000001468	+	12	0	11	0	145	NA	NA	NA	196
ENSBTAT00000009020	ENSBTAG00000040151	-	7	0	6	0	126	NA	NA	NA	340
ENSBTAT00000025453	ENSBTAG00000019120	-	26	1	24	0	197	NA	NA	16	77
ENSBTAT00000116471	ENSBTAG00000058350	+	2	1	0	0	1414	NA	NA	92	NA
ENSBTAT00000043779	ENSBTAG00000021986	+	4	1	2	0	11	NA	NA	4	18
ENSBTAT00000120578	ENSBTAG00000017713	+	45	2	42	0	4	NA	NA	30	523
ENSBTAT00000067567	ENSBTAG00000005141	+	6	0	5	0	566	NA	NA	NA	245
ENSBTAT00000052373	ENSBTAG00000030881	+	16	0	15	0	254	NA	NA	NA	151
ENSBTAT00000017337	ENSBTAG00000013043	+	9	0	8	0	82	NA	NA	NA	74
ENSBTAT00000017282	ENSBTAG00000012998	+	5	0	4	0	137	NA	NA	NA	18
ENSBTAT00000130571	ENSBTAG00000014392	+	14	0	13	0	181	NA	NA	NA	77
ENSBTAT00000094648	ENSBTAG00000002808	+	12	1	10	0	44	NA	NA	55	54
ENSBTAT00000025155	ENSBTAG00000018898	+	24	1	22	0	103	NA	NA	51	6
ENSBTAT00000013873	ENSBTAG00000010503	-	6	3	2	0	134	NA	NA	25	39
ENSBTAT00000083224	ENSBTAG00000005984	+	25	0	24	0	209	NA	NA	NA	72
ENSBTAT00000108889	ENSBTAG00000030824	-	6	0	5	0	91	NA	NA	NA	508
ENSBTAT00000061568	ENSBTAG00000059252	-	9	0	8	0	42	NA	NA	NA	241
ENSBTAT00000104309	ENSBTAG00000020729	-	7	0	6	0	146	NA	NA	NA	133
ENSBTAT00000083846	ENSBTAG00000018127	+	6	0	5	0	29	NA	NA	NA	196
ENSBTAT00000016104	ENSBTAG00000012139	-	2	0	1	0	294	NA	NA	NA	560
ENSBTAT00000067806	ENSBTAG00000049091	-	3	0	2	0	796	NA	NA	NA	875
ENSBTAT00000104072	ENSBTAG00000030801	+	9	0	8	0	120	NA	NA	NA	89
ENSBTAT00000015658	ENSBTAG00000011796	-	5	0	4	0	52	NA	NA	NA	5
ENSBTAT00000069837	ENSBTAG00000007931	+	16	0	15	0	80	NA	NA	NA	105
ENSBTAT00000004240	ENSBTAG00000003276	+	15	1	13	0	146	NA	NA	43	363
ENSBTAT00000095033	ENSBTAG00000020935	+	16	1	14	0	151	NA	NA	87	44
ENSBTAT00000027888	ENSBTAG00000020937	+	10	0	9	0	46	NA	NA	NA	128
ENSBTAT00000119262	ENSBTAG00000019784	-	14	1	12	0	99	NA	NA	7	157
ENSBTAT00000005808	ENSBTAG00000004430	-	3	0	2	0	551	NA	NA	NA	696
ENSBTAT00000012704	ENSBTAG00000009641	+	28	0	26	1	89	5	5	NA	41
ENSBTAT00000135642	ENSBTAG00000009643	-	4	0	3	0	109	NA	NA	NA	323
ENSBTAT00000100755	ENSBTAG00000040551	+	2	1	0	0	2159	NA	NA	18	NA
ENSBTAT00000132169	ENSBTAG00000007807	+	2	0	0	1	NA	19	19	NA	1929
ENSBTAT00000071705	ENSBTAG00000001551	+	18	0	17	0	730	NA	NA	NA	36
ENSBTAT00000071144	ENSBTAG00000003469	+	4	0	3	0	185	NA	NA	NA	120
ENSBTAT00000125566	ENSBTAG00000017994	-	5	0	4	0	187	NA	NA	NA	288
ENSBTAT00000026406	ENSBTAG00000019819	+	9	0	8	0	317	NA	NA	NA	203
ENSBTAT00000077631	ENSBTAG00000004171	+	24	0	23	0	133	NA	NA	NA	64
ENSBTAT00000081434	ENSBTAG00000011767	+	15	2	12	0	176	NA	NA	167	367
ENSBTAT00000021699	ENSBTAG00000016309	-	9	0	8	0	141	NA	NA	NA	41
ENSBTAT00000043322	ENSBTAG00000016311	+	9	2	6	0	125	NA	NA	1	241
ENSBTAT00000024351	ENSBTAG00000018297	+	30	1	27	1	161	1610	1610	33	126
ENSBTAT00000024352	ENSBTAG00000018299	-	4	0	3	0	92	NA	NA	NA	210
ENSBTAT00000064065	ENSBTAG00000001945	+	10	0	9	0	205	NA	NA	NA	142
ENSBTAT00000002532	ENSBTAG00000001948	-	6	0	5	0	96	NA	NA	NA	120
ENSBTAT00000120920	ENSBTAG00000001950	-	8	0	7	0	168	NA	NA	NA	316
ENSBTAT00000043260	ENSBTAG00000014334	-	42	1	40	0	203	NA	NA	84	194
ENSBTAT00000100920	ENSBTAG00000018971	+	11	2	8	0	346	NA	NA	68	111
ENSBTAT00000035742	ENSBTAG00000025434	-	2	0	1	0	959	NA	NA	NA	57
ENSBTAT00000073695	ENSBTAG00000018255	-	22	0	21	0	158	NA	NA	NA	105
ENSBTAT00000086238	ENSBTAG00000048519	-	9	0	8	0	1766	NA	NA	NA	214
ENSBTAT00000095943	ENSBTAG00000010052	+	9	1	7	0	216	NA	NA	47	354
ENSBTAT00000124421	ENSBTAG00000017811	+	9	1	7	0	230	NA	NA	140	114
