transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENST00000370938.8	ENSG00000116761	+	12	0	11	0	26	NA	NA	NA	168
ENST00000370898.9	ENSG00000254685	+	4	0	3	0	1441	NA	NA	NA	82
ENST00000340866.10	ENSG00000116791	-	9	1	7	0	161	NA	NA	13	111
ENST00000370867.8	ENSG00000162623	+	6	0	5	0	219	NA	NA	NA	174
ENST00000370841.9	ENSG00000117054	+	12	0	11	0	71	NA	NA	NA	30
ENST00000328299.4	ENSG00000184005	+	5	0	4	0	186	NA	NA	NA	18
ENST00000370812.8	ENSG00000142892	-	11	0	10	0	116	NA	NA	NA	93
ENST00000354567.7	ENSG00000154027	+	14	0	13	0	68	NA	NA	NA	60
ENST00000370801.8	ENSG00000036549	-	15	4	10	0	144	NA	NA	51	1505
ENST00000370794.7	ENSG00000077254	-	24	1	22	0	157	NA	NA	51	81
ENST00000334785.12	ENSG00000162614	+	13	1	11	0	368	NA	NA	52	27
ENST00000370768.7	ENSG00000162613	-	20	0	19	0	8	NA	NA	NA	120
ENST00000370763.6	ENSG00000162616	+	3	0	2	0	233	NA	NA	NA	211
ENST00000370751.10	ENSG00000137959	+	9	1	7	0	34	NA	NA	10	478
ENST00000370747.9	ENSG00000137965	+	9	1	7	0	46	NA	NA	10	457
ENST00000686636.1	ENSG00000117114	+	24	1	22	0	754	NA	NA	100	73
ENST00000260505.13	ENSG00000137941	-	21	1	19	0	120	NA	NA	176	25
ENST00000370685.7	ENSG00000142875	+	10	0	9	0	125	NA	NA	NA	187
ENST00000370645.9	ENSG00000174021	-	4	1	1	1	125	20	20	210	81
ENST00000370630.6	ENSG00000117151	-	7	0	6	0	200	NA	NA	NA	177
ENST00000342203.8	ENSG00000117155	-	14	1	12	0	174	NA	NA	89	43
ENST00000341460.6	ENSG00000097096	-	7	0	6	0	499	NA	NA	NA	745
ENST00000284031.13	ENSG00000153904	-	6	0	5	0	116	NA	NA	NA	303
ENST00000370574.4	ENSG00000117174	-	10	0	9	0	40	NA	NA	NA	656
ENST00000370558.8	ENSG00000097033	+	9	0	8	0	107	NA	NA	NA	72
ENST00000370550.10	ENSG00000153936	+	7	0	6	0	226	NA	NA	NA	124
ENST00000370544.10	ENSG00000143013	+	5	1	3	0	8	NA	NA	3	236
ENST00000370521.8	ENSG00000065243	+	22	0	21	0	203	NA	NA	NA	48
ENST00000370500.10	ENSG00000137947	-	7	0	6	0	133	NA	NA	NA	17
ENST00000330947.7	ENSG00000197147	+	6	4	1	0	272	NA	NA	26	2139
ENST00000370454.9	ENSG00000171488	+	3	1	1	0	2273	NA	NA	4	138
ENST00000337338.9	ENSG00000171492	+	3	2	0	0	2578	NA	NA	2	NA
ENST00000340281.9	ENSG00000162664	+	12	0	11	0	347	NA	NA	NA	16
ENST00000337393.10	ENSG00000122482	-	6	1	4	0	192	NA	NA	17	44
ENST00000234626.11	ENSG00000097046	+	12	1	10	0	394	NA	NA	63	115
ENST00000212355.9	ENSG00000069702	-	17	1	15	0	118	NA	NA	113	61
ENST00000370383.5	ENSG00000172031	+	7	0	6	0	231	NA	NA	NA	231
ENST00000636805.2	ENSG00000189195	+	18	0	17	0	466	NA	NA	NA	149
ENST00000370321.8	ENSG00000122406	+	8	0	7	0	99	NA	NA	NA	3
ENST00000370310.5	ENSG00000154511	-	5	0	4	0	812	NA	NA	NA	54
ENST00000370298.9	ENSG00000143033	+	15	0	14	0	357	NA	NA	NA	5
ENST00000370282.8	ENSG00000117500	-	4	0	3	0	218	NA	NA	NA	189
ENST00000370272.9	ENSG00000117505	+	3	0	2	0	146	NA	NA	NA	220
ENST00000260502.11	ENSG00000137936	-	12	1	10	0	178	NA	NA	11	317
ENST00000370238.8	ENSG00000023909	-	7	0	6	0	169	NA	NA	NA	126
ENST00000260526.11	ENSG00000137962	-	23	1	21	0	880	NA	NA	32	205
ENST00000370214.9	ENSG00000117528	+	23	0	22	0	77	NA	NA	NA	110
ENST00000334047.12	ENSG00000117525	-	6	0	5	0	136	NA	NA	NA	100
ENST00000271227.11	ENSG00000143036	+	15	0	14	0	104	NA	NA	NA	27
ENST00000370206.9	ENSG00000117519	-	7	0	6	0	341	NA	NA	NA	57
ENST00000370205.6	ENSG00000172339	-	4	0	3	0	230	NA	NA	NA	136
ENST00000674951.1	ENSG00000117569	+	14	0	13	0	129	NA	NA	NA	8
ENST00000263174.9	ENSG00000099260	+	8	0	7	0	43	NA	NA	NA	45
ENST00000646001.2	ENSG00000156869	-	17	1	14	0	92	NA	NA	0	196
ENST00000361915.8	ENSG00000162688	+	34	1	32	0	117	NA	NA	68	82
ENST00000287482.6	ENSG00000156876	-	17	0	16	0	106	NA	NA	NA	65
ENST00000370128.9	ENSG00000137996	+	11	0	10	0	101	NA	NA	NA	45
ENST00000336454.5	ENSG00000079335	+	16	0	15	0	29	NA	NA	NA	49
ENST00000370114.8	ENSG00000162694	-	5	1	3	0	488	NA	NA	71	5
ENST00000357650.9	ENSG00000162695	+	11	0	10	0	47	NA	NA	NA	80
ENST00000305352.7	ENSG00000170989	+	2	1	0	0	1311	NA	NA	163	NA
ENST00000423855.7	ENSG00000185946	+	15	0	13	1	59	13	13	NA	192
ENST00000370078.2	ENSG00000198890	+	1	0	0	0	NA	NA	NA	NA	NA
ENST00000370056.9	ENSG00000134215	-	27	0	26	0	41	NA	NA	NA	204
ENST00000565488.6	ENSG00000085491	-	10	0	9	0	184	NA	NA	NA	183
ENST00000370035.8	ENSG00000162636	+	11	0	10	0	42	NA	NA	NA	137
ENST00000370025.9	ENSG00000134186	+	6	0	5	0	858	NA	NA	NA	276
ENST00000370008.4	ENSG00000116266	+	19	0	18	0	94	NA	NA	NA	49
ENST00000264126.9	ENSG00000121957	+	15	1	13	0	239	NA	NA	248	56
ENST00000369962.8	ENSG00000085433	-	15	1	13	0	142	NA	NA	9	158
ENST00000338366.6	ENSG00000197780	-	4	0	3	0	170	NA	NA	NA	27
ENST00000338272.9	ENSG00000215717	+	3	0	2	0	82	NA	NA	NA	10
ENST00000234677.7	ENSG00000031698	+	11	0	10	0	157	NA	NA	NA	136
ENST00000271332.4	ENSG00000143126	+	34	0	33	0	27	NA	NA	NA	3310
ENST00000256637.8	ENSG00000134243	-	20	0	19	0	14	NA	NA	NA	306
ENST00000420578.7	ENSG00000174151	+	3	0	2	0	503	NA	NA	NA	148
ENST00000369864.5	ENSG00000181754	-	2	1	0	0	1568	NA	NA	87	NA
ENST00000528667.7	ENSG00000116337	+	19	1	17	0	209	NA	NA	262	91
ENST00000329608.11	ENSG00000184371	+	9	0	7	1	42	14	14	NA	39
ENST00000369799.10	ENSG00000168710	+	17	0	16	0	6	NA	NA	NA	120
ENST00000369784.9	ENSG00000162775	+	3	0	1	1	70	41	41	NA	2863
ENST00000602318.6	ENSG00000134248	-	4	0	3	0	60	NA	NA	NA	35
ENST00000369763.5	ENSG00000121931	-	4	0	3	0	440	NA	NA	NA	68
ENST00000484310.6	ENSG00000156171	-	10	3	6	0	107	NA	NA	14	131
ENST00000357172.9	ENSG00000134255	+	9	1	7	0	119	NA	NA	73	339
ENST00000235090.10	ENSG00000116455	-	10	0	9	0	159	NA	NA	NA	115
ENST00000369722.8	ENSG00000116459	+	7	0	6	0	77	NA	NA	NA	40
ENST00000369709.4	ENSG00000116473	+	8	1	5	1	86	30	30	27	57
ENST00000369702.5	ENSG00000064703	+	11	0	10	0	1162	NA	NA	NA	301
ENST00000271277.11	ENSG00000143079	+	6	2	3	0	1481	NA	NA	9	99
ENST00000358039.9	ENSG00000007341	-	15	0	14	0	98	NA	NA	NA	205
ENST00000369645.6	ENSG00000155363	+	21	1	19	0	91	NA	NA	65	137
ENST00000339083.12	ENSG00000155366	-	6	2	3	0	173	NA	NA	7	156
ENST00000309276.11	ENSG00000155367	-	10	0	9	0	147	NA	NA	NA	326
ENST00000369626.8	ENSG00000155380	-	5	1	3	0	274	NA	NA	44	217
ENST00000361127.6	ENSG00000198799	+	18	0	17	0	226	NA	NA	NA	239
ENST00000307546.14	ENSG00000081026	+	21	0	20	0	1117	NA	NA	NA	316
ENST00000369604.6	ENSG00000116793	-	19	1	17	0	20	NA	NA	30	45
ENST00000261441.9	ENSG00000081019	-	7	0	6	0	473	NA	NA	NA	703
ENST00000369569.6	ENSG00000134262	-	10	0	9	0	427	NA	NA	NA	113
ENST00000650450.2	ENSG00000118655	+	4	0	3	0	1060	NA	NA	NA	189
ENST00000426820.7	ENSG00000163349	+	16	1	14	0	488	NA	NA	2	1076
ENST00000358465.7	ENSG00000197323	-	20	0	19	0	212	NA	NA	NA	526
ENST00000369535.5	ENSG00000213281	-	7	1	3	2	119	5	44	17	111
ENST00000358528.9	ENSG00000009307	-	20	1	17	0	47	NA	NA	0	199
ENST00000060969.6	ENSG00000052723	-	5	0	4	0	101	NA	NA	NA	159
ENST00000369516.7	ENSG00000134198	-	8	0	7	0	65	NA	NA	NA	69
ENST00000355485.7	ENSG00000173218	+	8	1	6	0	260	NA	NA	137	71
ENST00000295598.10	ENSG00000163399	+	23	0	22	0	28	NA	NA	NA	12
ENST00000369486.8	ENSG00000143061	-	11	1	9	0	250	NA	NA	630	43
ENST00000393203.3	ENSG00000134247	+	9	0	8	0	166	NA	NA	NA	49
ENST00000369466.9	ENSG00000116830	+	23	0	22	0	144	NA	NA	NA	28
ENST00000256649.9	ENSG00000134253	-	6	0	5	0	148	NA	NA	NA	488
ENST00000356554.7	ENSG00000198162	+	13	0	12	0	132	NA	NA	NA	302
ENST00000369443.10	ENSG00000196505	-	14	1	12	0	47	NA	NA	67	176
ENST00000349139.6	ENSG00000065183	+	27	1	25	0	155	NA	NA	32	171
ENST00000235521.5	ENSG00000116874	-	6	0	5	0	448	NA	NA	NA	90
ENST00000421812.3	ENSG00000143067	-	3	1	1	0	1411	NA	NA	37	226
ENST00000641023.2	ENSG00000092621	+	12	0	11	0	154	NA	NA	NA	138
ENST00000256646.7	ENSG00000134250	-	34	0	33	0	1388	NA	NA	NA	73
ENST00000578049.4	ENSG00000265808	-	5	0	4	0	154	NA	NA	NA	75
ENST00000582693.5	ENSG00000265491	-	9	0	8	0	131	NA	NA	NA	102
ENST00000393045.7	ENSG00000131788	-	14	0	13	0	266	NA	NA	NA	24
ENST00000369306.8	ENSG00000131779	-	4	0	3	0	405	NA	NA	NA	56
ENST00000604000.4	ENSG00000271601	-	6	0	5	0	242	NA	NA	NA	292
ENST00000369314.2	ENSG00000121851	+	8	1	6	0	86	NA	NA	41	126
ENST00000582401.6	ENSG00000265972	-	8	0	7	0	35	NA	NA	NA	250
ENST00000254101.4	ENSG00000131791	-	8	1	6	0	77	NA	NA	23	156
ENST00000369258.8	ENSG00000131778	+	23	0	22	0	78	NA	NA	NA	127
ENST00000234739.8	ENSG00000116128	+	10	3	6	0	1117	NA	NA	259	53
ENST00000695795.1	ENSG00000178104	+	47	0	46	0	41	NA	NA	NA	20
ENST00000369152.6	ENSG00000178096	+	2	1	0	0	463	NA	NA	50	NA
ENST00000369146.8	ENSG00000159164	-	13	1	11	0	183	NA	NA	347	622
ENST00000271628.9	ENSG00000143368	-	6	0	5	0	187	NA	NA	NA	34
ENST00000581312.6	ENSG00000264522	-	12	1	10	0	1208	NA	NA	66	85
ENST00000369124.5	ENSG00000023902	+	6	0	5	0	704	NA	NA	NA	30
ENST00000583931.6	ENSG00000143401	-	7	0	6	0	70	NA	NA	NA	54
ENST00000369109.8	ENSG00000117362	-	7	0	6	0	64	NA	NA	NA	113
ENST00000324862.7	ENSG00000117360	+	16	1	14	0	146	NA	NA	48	145
ENST00000369047.9	ENSG00000143369	+	10	0	9	0	230	NA	NA	NA	70
ENST00000271643.9	ENSG00000143382	+	19	2	16	0	136	NA	NA	84	20
ENST00000369026.3	ENSG00000143384	-	3	0	2	0	116	NA	NA	NA	688
ENST00000369014.10	ENSG00000143420	-	4	0	3	0	15	NA	NA	NA	57
ENST00000271732.8	ENSG00000143457	-	5	1	3	0	427	NA	NA	12	183
ENST00000368985.8	ENSG00000163131	-	8	1	6	0	99	NA	NA	1	126
ENST00000358595.10	ENSG00000143437	-	22	0	21	0	89	NA	NA	NA	25
ENST00000692827.1	ENSG00000143379	+	22	1	20	0	117	NA	NA	11	260
ENST00000368954.10	ENSG00000143418	-	11	1	9	0	140	NA	NA	1	173
ENST00000683666.2	ENSG00000143409	-	10	1	8	0	80	NA	NA	89	453
ENST00000271620.8	ENSG00000143363	+	8	0	7	0	428	NA	NA	NA	39
ENST00000357235.6	ENSG00000197622	-	5	1	2	1	74	17	17	263	54
ENST00000368921.5	ENSG00000213190	+	2	1	0	0	278	NA	NA	6	NA
ENST00000368918.8	ENSG00000143458	+	9	0	7	0	299	NA	NA	0	108
ENST00000368908.10	ENSG00000163155	-	3	0	2	0	138	NA	NA	NA	180
ENST00000368888.9	ENSG00000143398	+	16	0	15	0	2	NA	NA	NA	85
ENST00000368884.8	ENSG00000159352	+	10	0	9	0	170	NA	NA	NA	26
ENST00000336715.11	ENSG00000143373	+	9	1	7	0	494	NA	NA	17	2115
ENST00000368873.6	ENSG00000143393	-	12	1	10	0	181	NA	NA	28	909
ENST00000452671.7	ENSG00000143390	-	11	2	8	0	992	NA	NA	13	116
ENST00000368868.10	ENSG00000143416	-	12	0	11	0	162	NA	NA	NA	4
ENST00000271715.7	ENSG00000143442	-	19	1	17	0	1662	NA	NA	1	124
ENST00000271636.12	ENSG00000143375	+	21	1	19	0	141	NA	NA	14	873
ENST00000368849.8	ENSG00000143367	+	13	0	12	0	63	NA	NA	NA	60
ENST00000368824.8	ENSG00000182134	-	13	1	11	0	52	NA	NA	27	124
ENST00000368814.8	ENSG00000159445	-	6	0	5	0	40	NA	NA	NA	99
ENST00000368811.8	ENSG00000197747	-	3	1	1	0	161	NA	NA	21	132
ENST00000271638.3	ENSG00000163191	-	3	0	2	0	161	NA	NA	NA	3
ENST00000368716.9	ENSG00000196154	-	3	1	1	0	164	NA	NA	15	141
ENST00000368708.9	ENSG00000196754	-	3	1	1	0	152	NA	NA	10	144
ENST00000368706.9	ENSG00000188643	-	3	1	1	0	158	NA	NA	26	153
ENST00000368694.8	ENSG00000160679	+	6	1	4	0	205	NA	NA	17	65
ENST00000368685.6	ENSG00000143553	+	4	0	3	0	101	NA	NA	NA	143
ENST00000361891.9	ENSG00000143621	-	14	0	13	0	160	NA	NA	NA	5
ENST00000318967.7	ENSG00000143624	+	30	0	29	0	77	NA	NA	NA	150
ENST00000368655.5	ENSG00000143614	-	11	1	9	0	133	NA	NA	1	335
ENST00000361217.9	ENSG00000198837	-	28	1	26	0	145	NA	NA	23	317
ENST00000368633.2	ENSG00000160741	-	14	0	13	0	220	NA	NA	NA	153
ENST00000356205.9	ENSG00000143570	-	4	1	2	0	656	NA	NA	32	187
ENST00000271843.9	ENSG00000143543	-	5	0	4	0	156	NA	NA	NA	83
ENST00000651641.1	ENSG00000143549	-	10	0	9	0	3	NA	NA	NA	117
ENST00000428931.6	ENSG00000143569	+	27	1	25	0	95	NA	NA	40	90
ENST00000328703.12	ENSG00000143575	+	7	0	6	0	85	NA	NA	NA	53
ENST00000368489.6	ENSG00000143515	+	28	1	26	0	278	NA	NA	37	31
ENST00000368485.8	ENSG00000160712	+	10	0	9	0	246	NA	NA	NA	85
ENST00000292211.5	ENSG00000160714	-	13	0	12	0	31	NA	NA	NA	327
ENST00000368474.9	ENSG00000160710	-	15	0	14	0	237	NA	NA	NA	15
ENST00000368463.8	ENSG00000163346	-	11	1	9	0	93	NA	NA	36	51
ENST00000448116.7	ENSG00000160691	-	12	0	11	0	128	NA	NA	NA	495
ENST00000308987.6	ENSG00000173207	+	3	0	2	0	52	NA	NA	NA	59
ENST00000292180.8	ENSG00000160688	+	7	0	6	0	135	NA	NA	NA	372
ENST00000535420.6	ENSG00000160685	+	3	1	1	0	465	NA	NA	6	1154
ENST00000356955.7	ENSG00000143537	+	23	0	22	0	42	NA	NA	NA	79
ENST00000368409.8	ENSG00000243364	+	4	0	3	0	136	NA	NA	NA	113
ENST00000368407.8	ENSG00000169242	+	5	0	4	0	112	NA	NA	NA	92
ENST00000368404.9	ENSG00000169241	+	6	0	5	0	101	NA	NA	NA	80
ENST00000295682.6	ENSG00000163463	-	5	0	4	0	120	NA	NA	NA	4
ENST00000368378.7	ENSG00000169231	-	23	0	22	0	58	NA	NA	NA	79
ENST00000368373.8	ENSG00000177628	-	11	0	10	0	105	NA	NA	NA	27
ENST00000361361.7	ENSG00000160767	-	12	0	11	0	173	NA	NA	NA	225
ENST00000302631.8	ENSG00000116521	-	9	0	8	0	146	NA	NA	NA	66
ENST00000368361.9	ENSG00000176444	-	13	0	11	0	182	NA	NA	0	170
ENST00000392403.8	ENSG00000116539	-	28	1	26	0	91	NA	NA	99	420
ENST00000368331.6	ENSG00000116580	-	32	1	30	0	149	NA	NA	26	505
ENST00000368324.5	ENSG00000132718	+	4	0	3	0	310	NA	NA	NA	34
ENST00000368323.8	ENSG00000143622	-	6	1	4	0	230	NA	NA	43	106
ENST00000368321.8	ENSG00000132680	-	14	0	13	0	199	NA	NA	NA	38
ENST00000295702.9	ENSG00000163479	-	6	0	4	0	110	NA	NA	0	155
ENST00000368309.4	ENSG00000160803	-	11	0	10	0	152	NA	NA	NA	108
ENST00000368300.9	ENSG00000160789	+	12	0	11	0	26	NA	NA	NA	356
ENST00000359511.5	ENSG00000160785	+	4	1	2	0	191	NA	NA	13	625
ENST00000361813.5	ENSG00000198952	-	22	0	21	0	83	NA	NA	NA	74
ENST00000362007.6	ENSG00000198715	-	6	0	5	0	165	NA	NA	NA	120
ENST00000295688.8	ENSG00000163468	-	14	0	13	0	104	NA	NA	NA	31
ENST00000348159.9	ENSG00000116604	-	12	1	10	0	11	NA	NA	138	54
ENST00000361170.7	ENSG00000183856	-	38	0	37	0	113	NA	NA	NA	37
ENST00000368222.8	ENSG00000143320	-	4	0	3	0	50	NA	NA	NA	70
ENST00000368219.2	ENSG00000143319	-	4	1	2	0	113	NA	NA	117	747
ENST00000368216.9	ENSG00000143303	+	8	0	7	0	121	NA	NA	NA	111
ENST00000361531.6	ENSG00000143314	-	6	1	4	0	136	NA	NA	60	183
ENST00000357325.10	ENSG00000143321	-	6	0	5	0	6	NA	NA	NA	87
ENST00000271526.9	ENSG00000143294	+	7	0	6	0	86	NA	NA	NA	468
ENST00000368194.8	ENSG00000132694	-	41	0	40	0	58	NA	NA	NA	32
ENST00000368192.9	ENSG00000117036	-	5	1	3	0	1138	NA	NA	13	46
ENST00000295809.12	ENSG00000163565	+	12	1	10	0	80	NA	NA	20	265
ENST00000368107.2	ENSG00000158716	+	2	0	1	0	185	NA	NA	NA	267
ENST00000368097.9	ENSG00000158710	-	5	1	3	0	141	NA	NA	28	180
ENST00000368090.5	ENSG00000143315	-	1	0	0	0	NA	NA	NA	NA	NA
ENST00000314485.12	ENSG00000162729	-	7	0	5	1	115	16	16	NA	64
ENST00000360472.9	ENSG00000162734	+	4	1	2	0	64	NA	NA	2	172
ENST00000368074.6	ENSG00000132716	-	14	2	11	0	116	NA	NA	26	49
ENST00000368072.10	ENSG00000162735	-	8	0	7	0	83	NA	NA	NA	70
ENST00000241704.8	ENSG00000122218	-	33	0	32	0	59	NA	NA	NA	40
ENST00000368061.3	ENSG00000162738	+	8	1	6	0	260	NA	NA	190	71
ENST00000368021.7	ENSG00000158773	-	11	1	9	0	89	NA	NA	85	8
ENST00000368009.7	ENSG00000158793	+	7	0	6	0	266	NA	NA	NA	2
ENST00000368006.8	ENSG00000158796	-	6	2	3	0	376	NA	NA	64	325
ENST00000368003.6	ENSG00000143222	+	6	0	5	0	80	NA	NA	NA	123
ENST00000368002.8	ENSG00000143258	+	14	2	11	0	90	NA	NA	21	600
ENST00000319769.10	ENSG00000158850	-	8	2	5	0	273	NA	NA	14	253
ENST00000367988.8	ENSG00000158882	+	10	1	8	0	139	NA	NA	135	115
ENST00000367975.7	ENSG00000143252	+	6	0	5	0	104	NA	NA	NA	20
ENST00000367942.4	ENSG00000118217	+	16	0	15	0	208	NA	NA	NA	82
ENST00000294794.8	ENSG00000162745	-	8	0	7	0	601	NA	NA	NA	174
ENST00000361897.10	ENSG00000198929	+	10	0	9	0	415	NA	NA	NA	105
ENST00000489294.2	ENSG00000152332	+	8	0	7	0	146	NA	NA	NA	268
ENST00000367925.6	ENSG00000117143	+	11	1	9	0	92	NA	NA	57	280
ENST00000367921.8	ENSG00000162733	+	18	2	15	0	134	NA	NA	27	82
ENST00000254521.8	ENSG00000132196	+	9	0	8	0	122	NA	NA	NA	35
ENST00000313961.10	ENSG00000143248	-	5	0	4	0	161	NA	NA	NA	44
ENST00000420696.7	ENSG00000185630	+	9	0	8	0	92	NA	NA	NA	191
ENST00000367889.8	ENSG00000143198	+	6	1	4	0	136	NA	NA	7	117
ENST00000354775.5	ENSG00000143149	-	11	0	10	0	94	NA	NA	NA	181
ENST00000367879.9	ENSG00000143179	+	7	0	6	0	139	NA	NA	NA	99
ENST00000367876.9	ENSG00000143157	+	6	1	3	1	1471	15	15	2	132
ENST00000367874.5	ENSG00000152382	-	8	0	7	0	152	NA	NA	NA	74
ENST00000370509.5	ENSG00000143162	-	4	0	3	0	3	NA	NA	NA	354
ENST00000359523.7	ENSG00000197965	+	6	0	5	0	101	NA	NA	NA	91
ENST00000367840.4	ENSG00000143164	+	22	0	21	0	64	NA	NA	NA	97
ENST00000682931.1	ENSG00000143147	-	6	1	4	0	265	NA	NA	44	374
ENST00000367833.7	ENSG00000143155	+	7	0	6	0	143	NA	NA	NA	104
ENST00000271375.7	ENSG00000213064	+	8	0	7	0	39	NA	NA	NA	63
ENST00000367815.9	ENSG00000143153	+	6	0	5	0	263	NA	NA	NA	97
ENST00000367808.8	ENSG00000117475	+	7	1	5	0	185	NA	NA	50	28
ENST00000236137.10	ENSG00000117479	-	6	0	5	0	128	NA	NA	NA	204
ENST00000359326.9	ENSG00000000460	+	25	3	21	0	197	NA	NA	23	66
ENST00000367771.11	ENSG00000000457	-	13	1	11	0	59	NA	NA	50	165
ENST00000361580.7	ENSG00000075945	-	20	0	19	0	105	NA	NA	NA	32
ENST00000367763.8	ENSG00000120370	+	5	0	4	0	447	NA	NA	NA	61
ENST00000239461.11	ENSG00000116132	+	4	0	3	0	138	NA	NA	NA	241
ENST00000647382.2	ENSG00000117523	+	35	1	33	0	260	NA	NA	57	112
ENST00000236192.12	ENSG00000117533	-	8	1	6	0	28	NA	NA	49	66
ENST00000627582.3	ENSG00000197959	+	21	0	20	0	69	NA	NA	NA	161
ENST00000344529.5	ENSG00000135845	-	2	1	0	0	1101	NA	NA	208	NA
ENST00000263688.4	ENSG00000094975	+	24	0	23	0	443	NA	NA	NA	62
ENST00000340385.6	ENSG00000117592	+	5	0	4	0	128	NA	NA	NA	95
ENST00000209884.5	ENSG00000076321	+	12	1	10	0	84	NA	NA	41	23
ENST00000682279.1	ENSG00000120334	-	6	2	3	0	71	NA	NA	7	168
ENST00000649689.2	ENSG00000117593	+	17	0	16	0	187	NA	NA	NA	127
ENST00000367696.7	ENSG00000135870	-	20	1	18	0	150	NA	NA	150	231
ENST00000681986.1	ENSG00000152061	+	26	1	24	0	152	NA	NA	33	138
ENST00000367679.7	ENSG00000116161	+	6	0	5	0	156	NA	NA	NA	15
ENST00000367649.8	ENSG00000075391	+	18	0	17	0	164	NA	NA	NA	202
ENST00000367635.8	ENSG00000116191	+	20	1	18	0	29	NA	NA	83	57
ENST00000263733.5	ENSG00000116199	+	8	1	6	0	231	NA	NA	133	377
ENST00000367627.8	ENSG00000186283	+	6	0	5	0	250	NA	NA	NA	259
ENST00000367619.8	ENSG00000057252	+	16	1	14	0	56	NA	NA	8	118
ENST00000609928.6	ENSG00000169905	-	7	3	3	0	757	NA	NA	146	34
ENST00000606911.7	ENSG00000143337	+	10	0	9	0	787	NA	NA	NA	475
ENST00000367602.8	ENSG00000116260	+	12	0	11	0	775	NA	NA	NA	265
ENST00000367595.4	ENSG00000230124	-	8	0	7	0	154	NA	NA	NA	222
ENST00000367590.9	ENSG00000143324	+	15	0	14	0	60	NA	NA	NA	69
ENST00000258301.6	ENSG00000135823	-	8	0	7	0	76	NA	NA	NA	35
ENST00000367580.6	ENSG00000153029	+	6	0	5	0	40	NA	NA	NA	67
ENST00000367577.7	ENSG00000162783	+	1	0	0	0	NA	NA	NA	NA	NA
ENST00000331872.11	ENSG00000135821	-	7	1	5	0	318	NA	NA	13	166
ENST00000367559.7	ENSG00000135828	-	7	1	5	0	186	NA	NA	164	1480
ENST00000367558.6	ENSG00000143333	-	5	0	4	0	221	NA	NA	NA	44
ENST00000367553.6	ENSG00000135838	+	13	2	10	0	184	NA	NA	16	68
ENST00000367549.4	ENSG00000135829	+	28	1	26	0	351	NA	NA	22	111
ENST00000258341.5	ENSG00000135862	+	28	0	27	0	256	NA	NA	NA	418
ENST00000264144.5	ENSG00000058085	+	23	0	22	0	253	NA	NA	NA	79
ENST00000287713.7	ENSG00000157064	-	11	0	10	0	102	NA	NA	NA	85
ENST00000688051.1	ENSG00000116698	+	23	0	22	0	113	NA	NA	NA	29
ENST00000367535.8	ENSG00000116701	-	15	0	14	0	112	NA	NA	NA	174
ENST00000359856.11	ENSG00000162704	-	4	0	3	0	62	NA	NA	NA	143
ENST00000360851.4	ENSG00000143344	+	18	0	17	0	187	NA	NA	NA	27
ENST00000645668.2	ENSG00000198860	+	5	0	4	0	20	NA	NA	NA	135
ENST00000318130.13	ENSG00000116406	-	20	0	19	0	409	NA	NA	NA	158
ENST00000367511.4	ENSG00000135842	-	14	0	13	0	1120	NA	NA	NA	55
ENST00000367510.8	ENSG00000121481	+	7	1	5	0	101	NA	NA	2	87
ENST00000367500.9	ENSG00000116668	+	19	1	17	0	129	NA	NA	9	84
ENST00000367498.8	ENSG00000116679	-	15	2	12	0	253	NA	NA	18	111
ENST00000367478.9	ENSG00000047410	-	51	0	50	0	55	NA	NA	NA	151
ENST00000287859.11	ENSG00000157181	+	14	1	12	0	67	NA	NA	19	99
ENST00000367468.10	ENSG00000073756	-	10	0	9	0	409	NA	NA	NA	52
ENST00000367466.4	ENSG00000116711	+	18	1	16	0	131	NA	NA	69	33
ENST00000235382.7	ENSG00000116741	+	5	0	4	0	194	NA	NA	NA	110
ENST00000367454.6	ENSG00000116750	-	11	0	10	0	44	NA	NA	NA	76
ENST00000400968.7	ENSG00000116747	+	9	1	7	0	152	NA	NA	21	580
ENST00000367439.8	ENSG00000023572	-	4	0	3	0	134	NA	NA	NA	119
ENST00000367435.5	ENSG00000134371	+	17	0	16	0	36	NA	NA	NA	131
ENST00000367405.5	ENSG00000177888	-	11	1	9	0	655	NA	NA	117	1120
ENST00000620048.6	ENSG00000213047	-	23	0	22	0	512	NA	NA	NA	17
ENST00000367385.9	ENSG00000151414	+	10	1	8	0	110	NA	NA	28	57
ENST00000367353.2	ENSG00000162702	-	2	1	0	0	2705	NA	NA	18	NA
ENST00000367350.5	ENSG00000118193	-	30	1	28	0	379	NA	NA	115	1112
ENST00000331314.11	ENSG00000118197	-	8	1	6	0	263	NA	NA	11	804
ENST00000358823.7	ENSG00000118200	+	17	0	16	0	305	NA	NA	NA	139
ENST00000367330.6	ENSG00000116857	-	5	0	4	0	152	NA	NA	NA	66
ENST00000367311.5	ENSG00000174307	-	2	0	0	1	NA	63	63	NA	446
ENST00000340006.7	ENSG00000159176	-	6	1	4	0	76	NA	NA	1	112
ENST00000361565.9	ENSG00000198700	+	24	0	23	0	110	NA	NA	NA	163
ENST00000362011.7	ENSG00000198892	+	5	0	4	0	46	NA	NA	NA	73
